trial_index	trial_type	block_number	block_type	is_practice	kin_parse_failed	kin_n_samples	duration	path_length	max_velocity	mean_velocity	max_acceleration	mean_acceleration
1	go	1	go_only	1	0	34	0.539439	535.372576	8213.702567	992.462122	472198.416794	40221.530385
3	go	1	go_only	1	0	27	0.424873	571.114066	7161.011212	1344.200114	233235.066533	37828.032059
4	go	1	go_only	1	0	46	0.743916	562.217187	8283.400146	755.753894	309643.340087	25620.883395
5	go	1	go_only	1	0	43	0.685416	503.184307	7868.593218	734.129901	472480.346966	23465.501808
6	go	1	go_only	1	0	37	0.586887	552.300365	7656.475178	941.067962	194213.501085	29159.734180
7	go	1	go_only	1	0	34	0.544613	570.369815	6279.321420	1047.294371	144876.051617	23642.427055
8	go	1	go_only	1	0	32	0.510346	806.530061	9405.804025	1580.358398	296310.380651	46839.546584
9	go	1	go_only	1	0	32	0.511648	673.076232	8223.428737	1315.507455	244257.028352	39941.889618
10	go	1	go_only	1	0	31	0.496080	638.291094	5611.858950	1286.669938	322709.525104	34758.297712
11	go	1	go_only	1	0	31	0.495716	610.840142	8920.219136	1232.239095	220266.170035	41329.485230
12	go	1	go_only	1	0	35	0.561117	768.186667	7358.635542	1369.031664	426390.588842	31485.131366
13	go	1	go_only	1	0	35	0.561440	600.239004	3070.036600	1069.107185	106859.258584	23031.847365
14	go	1	go_only	1	0	34	0.542911	587.498007	3476.582415	1082.125415	78582.023923	27787.758036
15	go	1	go_only	1	0	32	0.510634	525.364825	5103.193663	1028.848915	140841.267252	32820.488086
16	go	1	go_only	1	0	47	0.760791	763.662775	9348.516178	1003.775251	330602.689441	28970.927730
17	go	1	go_only	1	0	33	0.528704	492.909752	5716.657925	932.298309	192170.017109	27746.995609
18	go	1	go_only	1	0	31	0.493022	561.896899	8629.537014	1139.699443	368266.509417	42110.803360
19	go	2	go_nogo_prac	1	0	35	0.563492	530.523138	10126.521717	941.491704	475743.218803	41399.404421
20	nogo	2	go_nogo_prac	1	0	35	0.560301	499.756345	5977.289675	891.941988	156308.011057	24636.554046
21	go	2	go_nogo_prac	1	0	48	0.777723	572.752764	8050.289531	736.448088	271854.904911	29400.910571
22	go	2	go_nogo_prac	1	0	33	0.528530	516.920813	7802.300549	978.035876	444523.140910	31658.711901
23	nogo	2	go_nogo_prac	1	0	22	0.342506	329.081653	5709.585145	960.804951	178408.017345	35189.857098
24	go	2	go_nogo_prac	1	0	33	0.525751	572.459688	7367.846412	1088.842879	304006.534436	33350.989484
25	go	2	go_nogo_prac	1	0	30	0.478830	551.225853	6553.576440	1151.193468	239289.078801	36877.249470
26	go	2	go_nogo_prac	1	0	25	0.396458	632.651467	5099.345661	1595.759517	172717.206774	35985.823792
27	go	2	go_nogo_prac	1	0	47	0.757856	552.556235	4746.948396	729.104808	171862.133038	25243.728997
28	go	2	go_nogo_prac	1	0	35	0.559709	517.101384	5276.717095	923.876239	149178.447515	31317.931600
29	go	2	go_nogo_prac	1	0	39	0.625685	640.592378	8375.155320	1023.826182	207154.207960	29571.493965
30	go	2	go_nogo_prac	1	0	32	0.509022	583.741395	4563.181285	1146.790561	137710.825759	33604.588582
31	nogo	2	go_nogo_prac	1	0	33	0.528572	574.652314	7911.827032	1087.178673	186728.252149	34503.403262
32	go	2	go_nogo_prac	1	0	28	0.445480	446.172046	8448.870896	1001.552360	309221.456188	40510.695513
33	go	2	go_nogo_prac	1	0	34	0.543320	463.751227	5722.222689	853.550968	182165.409678	27705.355354
34	go	2	go_nogo_prac	1	0	32	0.513250	560.679220	5390.376969	1092.410012	324432.249625	35869.413800
35	go	2	go_nogo_prac	1	0	36	0.576550	561.518901	2231.936426	973.929743	66183.075365	17018.307444
36	nogo	2	go_nogo_prac	1	0	18	0.278243	361.999395	6823.900511	1301.021213	219778.840218	52830.417418
37	go	3	go_only	0	0	32	0.507421	485.396095	6347.663498	956.594039	203832.958361	33370.192501
38	go	3	go_only	0	0	29	0.459473	801.416734	14152.650036	1744.209687	482180.271723	72497.291408
39	go	3	go_only	0	0	30	0.476522	545.026551	6420.872806	1143.759951	224814.708498	32286.121424
40	go	3	go_only	0	0	29	0.457656	783.430224	10185.433349	1711.832084	301893.490014	52753.815446
41	go	3	go_only	0	0	29	0.460191	819.765347	8810.875348	1781.358155	247161.271157	49672.655788
42	go	3	go_only	0	0	23	0.360565	597.702273	6547.824053	1657.682910	193962.426401	38291.648737
43	go	3	go_only	0	0	26	0.410695	645.783775	7784.259979	1572.417705	443140.708880	46201.658119
45	go	3	go_only	0	0	30	0.477983	580.003615	8155.710135	1213.440093	495104.634271	44103.419419
46	go	3	go_only	0	0	36	0.577597	882.639595	10515.649601	1528.124374	569020.720721	59269.925840
47	go	3	go_only	0	0	29	0.460259	644.410632	8191.941457	1400.104966	175117.069378	44404.385261
48	go	3	go_only	0	0	21	0.327502	482.013055	7997.429748	1471.785250	427051.910587	50551.566837
50	go	3	go_only	0	0	32	0.508578	607.995928	7341.618952	1195.481693	291795.312555	31649.266096
51	go	3	go_only	0	0	31	0.493910	612.667962	12512.887355	1240.444288	450617.230939	56489.931341
52	go	3	go_only	0	0	43	0.690897	538.040328	4085.747202	778.756321	244016.985314	25637.552376
53	go	3	go_only	0	0	29	0.459458	599.231965	10271.393590	1304.215743	411804.184964	46066.679287
54	go	3	go_only	0	0	34	0.545985	586.589686	5020.948872	1074.369600	292766.850159	24410.848070
55	go	4	go_nogo	0	0	35	0.562171	550.592210	5910.595172	979.404134	356184.399138	31479.452560
