trial_index	trial_type	block_number	block_type	is_practice	n_left_clicks	go_first_left_inside	go_first_left_rt	parse_failed_time	parse_failed_xy	parse_failed_buttons	mismatched_lengths	any_rb_nonzero	any_mb_nonzero	any_click	any_left	any_right	nogo_stop_time	nogo_stopped	nogo_outcome	nogo_parse_failed	rt_combined	accuracy
1	go	1	go_only	1	0	0	n/a	0	0	0	0	0	0	0	0	0	n/a	0	no_stop_timeout	0	n/a	0
2	go	1	go_only	1	1	1	1.324756	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	1.324756	1
3	go	1	go_only	1	1	1	1.141102	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	1.141102	1
4	go	1	go_only	1	1	1	1.126254	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	1.126254	1
5	go	1	go_only	1	1	1	0.924370	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.924370	1
6	go	1	go_only	1	1	1	1.011026	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	1.011026	1
7	go	1	go_only	1	1	1	0.677287	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.677287	1
8	go	1	go_only	1	1	1	0.959605	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.959605	1
9	go	1	go_only	1	1	1	0.877109	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.877109	1
10	go	1	go_only	1	1	1	0.843170	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.843170	1
11	go	1	go_only	1	1	1	0.809252	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.809252	1
12	go	1	go_only	1	1	1	0.910746	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.910746	1
13	go	1	go_only	1	1	1	0.761029	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.761029	1
14	go	1	go_only	1	1	1	0.708629	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.708629	1
