onset	duration	accuracy	trial_type	learning_stage	stimulus
0.0	1.034	correct	2back	Block1	2back/STIM_000.jpg
4.203	1.095	correct	2back	Block1	2back/STIM_000.jpg
7.372	1.05	correct	2back	Block1	2back/STIM_000.jpg
11.886	1.032	correct	2back	Block1	2back/STIM_001.jpg
16.554	1.112	correct	2back	Block1	2back/STIM_001.jpg
20.729	0.678	correct	2back	Block1	2back/STIM_001.jpg
25.212	1.343	correct	2back	Block1	2back/STIM_002.jpg
29.536	0.56	correct	2back	Block1	2back/STIM_002.jpg
32.929	0.842	correct	2back	Block1	2back/STIM_002.jpg
36.695	1.352	incorrect	2back	Block1	2back/STIM_003.jpg
41.926	0.856	correct	2back	Block1	2back/STIM_003.jpg
44.824	0.768	correct	2back	Block1	2back/STIM_003.jpg
47.872	1.201	incorrect	2back	Block1	2back/STIM_004.jpg
52.236	0.808	correct	2back	Block1	2back/STIM_004.jpg
56.674	0.786	correct	2back	Block1	2back/STIM_004.jpg
61.136	0.892	correct	2back	Block1	2back/STIM_005.jpg
65.037	1.04	incorrect	2back	Block1	2back/STIM_005.jpg
68.539	0.738	correct	2back	Block1	2back/STIM_005.jpg
72.383	0.634	correct	2back	Block1	2back/STIM_006.jpg
75.086	0.638	correct	2back	Block1	2back/STIM_006.jpg
79.262	0.697	correct	2back	Block1	2back/STIM_006.jpg
82.138	0.883	correct	2back	Block1	2back/STIM_007.jpg
86.617	1.167	correct	2back	Block1	2back/STIM_007.jpg
91.107	1.23	correct	2back	Block1	2back/STIM_007.jpg
95.618	1.296	correct	2back	Block1	2back/STIM_008.jpg
99.021	1.126	correct	2back	Block1	2back/STIM_008.jpg
102.731	0.61	correct	2back	Block1	2back/STIM_008.jpg
106.039	0.953	correct	2back	Block1	2back/STIM_009.jpg
110.723	1.17	correct	2back	Block1	2back/STIM_009.jpg
115.109	1.067	correct	2back	Block1	2back/STIM_009.jpg
119.121	1.069	correct	2back	Block1	2back/STIM_010.jpg
122.556	0.862	incorrect	2back	Block1	2back/STIM_010.jpg
126.589	1.034	correct	2back	Block1	2back/STIM_010.jpg
130.714	1.229	correct	2back	Block1	2back/STIM_011.jpg
135.407	1.03	correct	2back	Block1	2back/STIM_011.jpg
139.243	0.652	correct	2back	Block1	2back/STIM_011.jpg
141.999	1.301	correct	2back	Block1	2back/STIM_012.jpg
145.343	0.935	correct	2back	Block1	2back/STIM_012.jpg
149.189	0.837	correct	2back	Block1	2back/STIM_012.jpg
152.416	1.185	correct	2back	Block1	2back/STIM_013.jpg
157.116	0.788	correct	2back	Block1	2back/STIM_013.jpg
161.63	0.758	correct	2back	Block1	2back/STIM_013.jpg
165.881	1.268	incorrect	2back	Block1	2back/STIM_014.jpg
170.729	0.583	correct	2back	Block1	2back/STIM_014.jpg
173.668	1.106	incorrect	2back	Block1	2back/STIM_014.jpg
178.727	0.824	correct	2back	Block1	2back/STIM_015.jpg
183.563	1.167	incorrect	2back	Block1	2back/STIM_015.jpg
188.1	0.636	correct	2back	Block1	2back/STIM_015.jpg
192.002	0.875	correct	2back	Block1	2back/STIM_016.jpg
196.368	1.252	correct	2back	Block1	2back/STIM_016.jpg
201.038	0.599	correct	2back	Block1	2back/STIM_016.jpg
205.432	0.977	correct	2back	Block1	2back/STIM_017.jpg
208.893	0.719	correct	2back	Block1	2back/STIM_017.jpg
212.013	1.197	correct	2back	Block1	2back/STIM_017.jpg
216.356	1.351	incorrect	2back	Block1	2back/STIM_018.jpg
221.041	1.035	correct	2back	Block1	2back/STIM_018.jpg
224.86	0.718	correct	2back	Block1	2back/STIM_018.jpg
228.024	1.329	correct	2back	Block1	2back/STIM_019.jpg
231.647	0.817	correct	2back	Block1	2back/STIM_019.jpg
236.367	1.22	correct	2back	Block1	2back/STIM_019.jpg
241.476	1.142	correct	2back	Block1	2back/STIM_020.jpg
244.672	1.098	incorrect	2back	Block1	2back/STIM_020.jpg
247.912	1.053	correct	2back	Block1	2back/STIM_020.jpg
252.016	1.109	correct	2back	Block1	2back/STIM_021.jpg
256.053	1.168	correct	2back	Block1	2back/STIM_021.jpg
259.547	0.913	correct	2back	Block1	2back/STIM_021.jpg
263.715	0.796	correct	2back	Block1	2back/STIM_022.jpg
266.927	0.839	correct	2back	Block1	2back/STIM_022.jpg
270.839	0.679	correct	2back	Block1	2back/STIM_022.jpg
275.144	1.048	correct	2back	Block1	2back/STIM_023.jpg
279.15	1.192	correct	2back	Block1	2back/STIM_023.jpg
282.593	1.004	correct	2back	Block1	2back/STIM_023.jpg
287.064	0.915	incorrect	2back	Block1	2back/STIM_024.jpg
291.721	0.998	correct	2back	Block1	2back/STIM_024.jpg
295.508	0.591	correct	2back	Block1	2back/STIM_024.jpg
299.54	1.223	incorrect	2back	Block1	2back/STIM_025.jpg
304.508	1.246	correct	2back	Block1	2back/STIM_025.jpg
309.155	0.883	incorrect	2back	Block1	2back/STIM_025.jpg
312.077	0.836	incorrect	2back	Block1	2back/STIM_026.jpg
315.357	0.568	correct	2back	Block1	2back/STIM_026.jpg
319.877	0.666	correct	2back	Block1	2back/STIM_026.jpg
323.123	0.627	correct	2back	Block1	2back/STIM_027.jpg
326.46	1.13	correct	2back	Block1	2back/STIM_027.jpg
331.113	0.838	correct	2back	Block1	2back/STIM_027.jpg
334.741	1.334	correct	2back	Block1	2back/STIM_028.jpg
339.549	1.024	incorrect	2back	Block1	2back/STIM_028.jpg
343.818	1.136	correct	2back	Block1	2back/STIM_028.jpg
347.266	1.192	incorrect	2back	Block1	2back/STIM_029.jpg
350.665	0.617	correct	2back	Block1	2back/STIM_029.jpg
353.925	1.181	incorrect	2back	Block1	2back/STIM_029.jpg
357.969	1.354	correct	2back	Block1	2back/STIM_030.jpg
362.681	1.087	correct	2back	Block1	2back/STIM_030.jpg
366.456	0.988	correct	2back	Block1	2back/STIM_030.jpg
369.957	1.264	incorrect	2back	Block1	2back/STIM_031.jpg
373.406	0.711	correct	2back	Block1	2back/STIM_031.jpg
377.77	0.738	correct	2back	Block1	2back/STIM_031.jpg
380.844	1.031	correct	2back	Block1	2back/STIM_032.jpg
385.072	0.575	correct	2back	Block1	2back/STIM_032.jpg
387.966	1.022	correct	2back	Block1	2back/STIM_032.jpg
393.004	1.247	correct	2back	Block1	2back/STIM_033.jpg
397.212	0.766	correct	2back	Block1	2back/STIM_033.jpg
400.449	1.145	incorrect	2back	Block1	2back/STIM_033.jpg
405.397	1.2	correct	2back	Block1	2back/STIM_034.jpg
408.831	1.122	correct	2back	Block1	2back/STIM_034.jpg
412.371	0.997	correct	2back	Block1	2back/STIM_034.jpg
417.328	1.135	incorrect	2back	Block1	2back/STIM_035.jpg
421.928	0.629	correct	2back	Block1	2back/STIM_035.jpg
424.861	0.784	correct	2back	Block1	2back/STIM_035.jpg
427.809	1.245	correct	2back	Block1	2back/STIM_036.jpg
432.381	0.796	correct	2back	Block1	2back/STIM_036.jpg
435.729	0.646	correct	2back	Block1	2back/STIM_036.jpg
440.083	1.326	correct	2back	Block1	2back/STIM_037.jpg
444.538	0.572	incorrect	2back	Block1	2back/STIM_037.jpg
448.419	1.112	correct	2back	Block1	2back/STIM_037.jpg
453.488	0.738	correct	2back	Block1	2back/STIM_038.jpg
458.091	0.8	incorrect	2back	Block1	2back/STIM_038.jpg
462.893	0.951	incorrect	2back	Block1	2back/STIM_038.jpg
466.903	0.764	correct	2back	Block1	2back/STIM_039.jpg
471.542	1.188	correct	2back	Block1	2back/STIM_039.jpg
475.37	0.749	correct	2back	Block1	2back/STIM_039.jpg
478.661	0.7	correct	0back	Block1	0back/STIM_000.jpg
481.941	0.596	correct	0back	Block1	0back/STIM_000.jpg
484.556	0.395	correct	0back	Block1	0back/STIM_000.jpg
487.278	0.391	correct	0back	Block1	0back/STIM_001.jpg
490.171	0.426	correct	0back	Block1	0back/STIM_001.jpg
494.211	0.479	correct	0back	Block1	0back/STIM_001.jpg
497.513	0.689	correct	0back	Block1	0back/STIM_002.jpg
502.11	0.393	correct	0back	Block1	0back/STIM_002.jpg
504.634	0.495	correct	0back	Block1	0back/STIM_002.jpg
509.04	0.591	correct	0back	Block1	0back/STIM_003.jpg
513.122	0.578	correct	0back	Block1	0back/STIM_003.jpg
516.915	0.702	correct	0back	Block1	0back/STIM_003.jpg
520.366	0.465	correct	0back	Block1	0back/STIM_004.jpg
523.07	0.406	incorrect	0back	Block1	0back/STIM_004.jpg
527.03	0.559	correct	0back	Block1	0back/STIM_004.jpg
530.822	0.473	correct	0back	Block1	0back/STIM_005.jpg
534.715	0.439	correct	0back	Block1	0back/STIM_005.jpg
537.924	0.589	correct	0back	Block1	0back/STIM_005.jpg
540.835	0.508	correct	0back	Block1	0back/STIM_006.jpg
545.322	0.418	correct	0back	Block1	0back/STIM_006.jpg
549.451	0.534	correct	0back	Block1	0back/STIM_006.jpg
552.088	0.593	correct	0back	Block1	0back/STIM_007.jpg
556.509	0.481	correct	0back	Block1	0back/STIM_007.jpg
559.04	0.464	correct	0back	Block1	0back/STIM_007.jpg
562.394	0.693	correct	0back	Block1	0back/STIM_008.jpg
566.424	0.511	correct	0back	Block1	0back/STIM_008.jpg
570.467	0.423	correct	0back	Block1	0back/STIM_008.jpg
574.079	0.7	incorrect	0back	Block1	0back/STIM_009.jpg
576.831	0.7	correct	0back	Block1	0back/STIM_009.jpg
581.073	0.433	correct	0back	Block1	0back/STIM_009.jpg
585.486	0.718	correct	0back	Block1	0back/STIM_010.jpg
588.55	0.706	correct	0back	Block1	0back/STIM_010.jpg
592.608	0.61	correct	0back	Block1	0back/STIM_010.jpg
596.537	0.756	correct	0back	Block1	0back/STIM_011.jpg
599.346	0.761	correct	0back	Block1	0back/STIM_011.jpg
603.912	0.543	correct	0back	Block1	0back/STIM_011.jpg
607.913	0.748	correct	0back	Block1	0back/STIM_012.jpg
612.489	0.47	correct	0back	Block1	0back/STIM_012.jpg
616.317	0.494	correct	0back	Block1	0back/STIM_012.jpg
619.389	0.429	correct	0back	Block1	0back/STIM_013.jpg
622.112	0.57	correct	0back	Block1	0back/STIM_013.jpg
626.388	0.722	correct	0back	Block1	0back/STIM_013.jpg
630.021	0.67	correct	0back	Block1	0back/STIM_014.jpg
633.022	0.622	correct	0back	Block1	0back/STIM_014.jpg
637.43	0.503	correct	0back	Block1	0back/STIM_014.jpg
640.592	0.391	correct	0back	Block1	0back/STIM_015.jpg
642.994	0.511	correct	0back	Block1	0back/STIM_015.jpg
646.961	0.468	incorrect	0back	Block1	0back/STIM_015.jpg
650.283	0.538	correct	0back	Block1	0back/STIM_016.jpg
653.443	0.491	correct	0back	Block1	0back/STIM_016.jpg
656.858	0.71	correct	0back	Block1	0back/STIM_016.jpg
660.067	0.751	correct	0back	Block1	0back/STIM_017.jpg
664.019	0.773	correct	0back	Block1	0back/STIM_017.jpg
668.795	0.439	correct	0back	Block1	0back/STIM_017.jpg
672.338	0.515	correct	0back	Block1	0back/STIM_018.jpg
676.85	0.726	correct	0back	Block1	0back/STIM_018.jpg
681.188	0.66	correct	0back	Block1	0back/STIM_018.jpg
685.246	0.668	correct	0back	Block1	0back/STIM_019.jpg
688.558	0.582	correct	0back	Block1	0back/STIM_019.jpg
691.213	0.57	correct	0back	Block1	0back/STIM_019.jpg
695.207	1.016	correct	2back	Block2	2back/STIM_000.jpg
698.893	1.033	correct	2back	Block2	2back/STIM_000.jpg
703.914	0.882	incorrect	2back	Block2	2back/STIM_000.jpg
708.309	0.646	correct	2back	Block2	2back/STIM_001.jpg
711.743	0.757	correct	2back	Block2	2back/STIM_001.jpg
716.327	0.912	correct	2back	Block2	2back/STIM_001.jpg
720.888	0.774	correct	2back	Block2	2back/STIM_002.jpg
723.925	0.632	correct	2back	Block2	2back/STIM_002.jpg
726.826	0.503	correct	2back	Block2	2back/STIM_002.jpg
729.69	0.947	correct	2back	Block2	2back/STIM_003.jpg
733.202	1.086	correct	2back	Block2	2back/STIM_003.jpg
737.474	0.843	correct	2back	Block2	2back/STIM_003.jpg
740.993	0.744	correct	2back	Block2	2back/STIM_004.jpg
745.006	0.915	incorrect	2back	Block2	2back/STIM_004.jpg
748.597	0.712	correct	2back	Block2	2back/STIM_004.jpg
753.051	0.76	correct	2back	Block2	2back/STIM_005.jpg
756.27	0.57	correct	2back	Block2	2back/STIM_005.jpg
759.375	0.566	correct	2back	Block2	2back/STIM_005.jpg
762.933	0.914	correct	2back	Block2	2back/STIM_006.jpg
767.451	0.737	incorrect	2back	Block2	2back/STIM_006.jpg
770.382	0.628	correct	2back	Block2	2back/STIM_006.jpg
774.251	0.978	correct	2back	Block2	2back/STIM_007.jpg
778.791	0.912	correct	2back	Block2	2back/STIM_007.jpg
781.831	0.466	correct	2back	Block2	2back/STIM_007.jpg
785.753	0.898	correct	2back	Block2	2back/STIM_008.jpg
789.128	0.953	correct	2back	Block2	2back/STIM_008.jpg
793.905	0.618	correct	2back	Block2	2back/STIM_008.jpg
796.636	1.123	correct	2back	Block2	2back/STIM_009.jpg
801.761	1.086	correct	2back	Block2	2back/STIM_009.jpg
805.562	0.589	correct	2back	Block2	2back/STIM_009.jpg
808.652	1.04	correct	2back	Block2	2back/STIM_010.jpg
813.032	1.07	correct	2back	Block2	2back/STIM_010.jpg
818.118	1.006	correct	2back	Block2	2back/STIM_010.jpg
821.638	1.111	incorrect	2back	Block2	2back/STIM_011.jpg
824.924	0.906	correct	2back	Block2	2back/STIM_011.jpg
828.577	0.995	correct	2back	Block2	2back/STIM_011.jpg
832.578	1.055	correct	2back	Block2	2back/STIM_012.jpg
836.501	1.047	correct	2back	Block2	2back/STIM_012.jpg
840.835	0.621	correct	2back	Block2	2back/STIM_012.jpg
844.801	0.965	correct	2back	Block2	2back/STIM_013.jpg
848.586	0.734	correct	2back	Block2	2back/STIM_013.jpg
851.546	0.449	correct	2back	Block2	2back/STIM_013.jpg
855.497	0.876	correct	2back	Block2	2back/STIM_014.jpg
859.107	0.509	correct	2back	Block2	2back/STIM_014.jpg
863.479	0.62	correct	2back	Block2	2back/STIM_014.jpg
867.425	1.011	incorrect	2back	Block2	2back/STIM_015.jpg
872.195	0.685	correct	2back	Block2	2back/STIM_015.jpg
876.543	0.629	correct	2back	Block2	2back/STIM_015.jpg
879.6	1.044	correct	2back	Block2	2back/STIM_016.jpg
884.03	0.834	correct	2back	Block2	2back/STIM_016.jpg
888.366	0.868	incorrect	2back	Block2	2back/STIM_016.jpg
892.606	0.988	incorrect	2back	Block2	2back/STIM_017.jpg
896.479	0.702	incorrect	2back	Block2	2back/STIM_017.jpg
