trial_index	trial_type	block_number	block_type	is_practice	n_left_clicks	go_first_left_inside	go_first_left_rt	parse_failed_time	parse_failed_xy	parse_failed_buttons	mismatched_lengths	any_rb_nonzero	any_mb_nonzero	any_click	any_left	any_right	nogo_stop_time	nogo_stopped	nogo_outcome	nogo_parse_failed	rt_combined	accuracy
1	go	1	go_only	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.374356	1	stopped_near_deadline	0	n/a	0
2	go	1	go_only	1	1	0	0.388967	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	n/a	0
3	go	1	go_only	1	1	1	0.441225	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.441225	1
4	go	1	go_only	1	1	1	0.540521	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.540521	1
5	go	1	go_only	1	1	1	0.510717	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.510717	1
6	go	1	go_only	1	1	1	0.461459	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.461459	1
7	go	1	go_only	1	1	1	0.478798	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.478798	1
8	go	1	go_only	1	1	1	0.427931	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.427931	1
9	go	1	go_only	1	1	1	0.443076	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.443076	1
10	go	1	go_only	1	1	1	0.361521	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.361521	1
11	go	1	go_only	1	1	1	0.344144	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.344144	1
12	go	1	go_only	1	1	1	0.492741	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.492741	1
13	go	1	go_only	1	1	1	0.427572	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.427572	1
14	go	1	go_only	1	1	1	0.407338	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.407338	1
15	go	1	go_only	1	1	1	0.378540	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.378540	1
16	go	1	go_only	1	1	0	0.360752	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	n/a	0
17	go	1	go_only	1	1	1	0.391285	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.391285	1
18	go	1	go_only	1	1	1	0.459594	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.459594	1
19	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.375117	1	stopped_early	0	0.375117	1
20	go	2	go_nogo_prac	1	1	1	0.528658	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.528658	1
21	go	2	go_nogo_prac	1	1	0	0.410721	0	0	0	0	0	0	1	1	0	0.377051	1	stopped_near_deadline	0	n/a	0
22	go	2	go_nogo_prac	1	1	1	0.343887	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.343887	1
23	go	2	go_nogo_prac	1	1	0	0.446113	0	0	0	0	0	0	1	1	0	0.411989	1	stopped_near_deadline	0	n/a	0
24	go	2	go_nogo_prac	1	1	1	0.443781	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.443781	1
25	go	2	go_nogo_prac	1	1	1	0.479171	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.479171	1
26	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.643940	1	stopped_early	0	0.643940	1
27	go	2	go_nogo_prac	1	1	1	0.341823	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.341823	1
28	nogo	2	go_nogo_prac	1	1	0	0.343680	0	0	0	0	0	0	1	1	0	0.310050	1	stopped_early	0	n/a	0
29	go	2	go_nogo_prac	1	1	0	0.000000	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	n/a	0
30	go	2	go_nogo_prac	1	1	1	0.410029	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.410029	1
31	go	2	go_nogo_prac	1	1	1	0.376208	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.376208	1
32	nogo	2	go_nogo_prac	1	1	1	0.327487	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	n/a	0
33	go	2	go_nogo_prac	1	1	1	0.508808	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.508808	1
34	go	2	go_nogo_prac	1	1	1	0.643605	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.643605	1
35	go	2	go_nogo_prac	1	1	1	0.477156	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.477156	1
36	go	2	go_nogo_prac	1	1	1	0.459795	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.459795	1
37	go	3	go_only	0	1	1	0.425966	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.425966	1
38	go	3	go_only	0	1	1	0.443186	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.443186	1
39	go	3	go_only	0	1	1	0.377677	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.377677	1
40	go	3	go_only	0	1	1	0.393048	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.393048	1
41	go	3	go_only	0	1	1	0.444094	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.444094	1
42	go	3	go_only	0	1	1	0.362320	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.362320	1
43	go	3	go_only	0	1	1	0.409661	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.409661	1
44	go	3	go_only	0	1	1	0.307716	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.307716	1
45	go	3	go_only	0	1	1	0.426447	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.426447	1
46	go	3	go_only	0	1	1	0.428754	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.428754	1
47	go	3	go_only	0	1	1	0.626253	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.626253	1
48	go	3	go_only	0	1	1	0.343234	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.343234	1
49	go	3	go_only	0	1	1	0.459855	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.459855	1
50	go	3	go_only	0	1	1	0.326106	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.326106	1
51	go	3	go_only	0	1	1	0.494166	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.494166	1
52	go	3	go_only	0	1	1	0.326379	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.326379	1
53	go	3	go_only	0	1	1	0.493133	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.493133	1
54	go	3	go_only	0	1	1	0.359898	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.359898	1
55	go	4	go_nogo	0	1	1	0.476399	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.476399	1
56	go	4	go_nogo	0	1	1	0.360482	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.360482	1
57	nogo	4	go_nogo	0	1	1	0.293685	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	n/a	0
58	go	4	go_nogo	0	1	1	0.460310	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.460310	1
59	go	4	go_nogo	0	1	1	0.394554	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.394554	1
60	go	4	go_nogo	0	1	1	0.426040	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.426040	1
