trial_index	trial_type	block_number	response_time_ms
55	nogo	4	477.394
56	go	4	609.852
57	go	4	611.349
58	nogo	4	393.096
59	go	4	494.829
60	go	4	545.454
61	go	4	662.441
62	go	4	627.003
63	go	4	645.476
64	go	4	595.071
65	go	4	611.096
66	nogo	4	494.043
67	go	4	445.324
68	nogo	4	511.364
69	go	4	459.497
70	nogo	4	494.414
71	go	4	605.818
72	go	4	n/a
73	nogo	4	576.887
74	go	4	493.662
75	nogo	4	592.847
76	go	4	460.549
77	go	4	528.048
78	go	4	561.068
79	nogo	4	426.406
80	go	4	527.142
81	go	4	595.388
82	go	4	545.029
83	go	4	544.893
84	nogo	4	478.316
85	go	4	794.065
86	go	4	512.099
87	go	4	561.303
88	go	4	528.654
89	go	4	528.573
90	go	4	644.518
91	go	4	593.658
92	go	4	627.289
93	nogo	4	443.029
94	go	4	477.075
95	go	4	544.565
96	go	4	627.481
97	go	4	645.734
98	go	4	627.899
99	go	4	610.897
100	nogo	4	459.802
101	go	4	528.283
102	go	4	596.228
103	go	4	444.611
104	go	4	528.487
105	nogo	4	492.749
106	go	4	561.317
107	go	4	n/a
108	go	4	544.315
109	go	4	745.596
110	go	4	644.246
111	go	4	478.678
112	go	4	n/a
113	go	4	627.725
114	go	4	446.359
115	go	5	1010.400
116	go	5	576.094
117	go	5	513.022
118	go	5	629.176
119	go	5	693.235
120	nogo	5	443.919
121	go	5	710.141
122	nogo	5	425.858
123	go	5	562.255
124	nogo	5	576.014
125	go	5	560.378
126	go	5	676.022
127	nogo	5	475.816
128	go	5	527.940
129	go	5	543.461
130	go	5	626.346
131	go	5	609.367
132	go	5	559.362
133	go	5	578.049
134	go	5	595.751
135	go	5	811.936
136	nogo	5	526.051
137	go	5	492.660
138	go	5	560.086
139	go	5	528.073
140	go	5	462.714
141	nogo	5	526.303
142	go	5	577.775
143	go	5	526.093
144	go	5	643.694
145	go	5	511.932
146	go	5	711.407
147	nogo	5	493.222
148	go	5	528.731
149	nogo	5	510.555
150	go	5	510.563
151	go	5	646.158
152	go	5	626.219
153	go	5	446.025
154	go	5	478.354
155	go	5	445.340
156	go	5	528.767
157	go	5	494.441
158	go	5	411.148
159	go	5	510.055
160	go	5	577.866
161	nogo	5	495.127
162	go	5	544.815
163	go	5	595.445
164	nogo	5	476.451
165	go	5	528.106
166	go	5	643.960
167	go	5	610.651
168	nogo	5	392.051
169	go	5	461.476
170	go	5	592.570
171	go	5	627.927
172	go	5	n/a
173	go	5	577.889
174	nogo	5	n/a
193	go	7	625.004
194	nogo	7	495.291
195	go	7	545.287
196	go	7	575.323
197	go	7	544.107
198	go	7	478.220
199	go	7	776.421
200	nogo	7	511.398
201	go	7	611.355
202	go	7	894.363
203	go	7	860.562
204	go	7	461.156
205	go	7	509.437
206	go	7	612.753
207	go	7	595.504
208	nogo	7	n/a
209	go	7	478.168
210	go	7	627.692
211	nogo	7	n/a
212	go	7	594.270
213	nogo	7	478.038
214	go	7	628.709
215	go	7	659.823
216	go	7	726.935
217	go	7	609.113
218	go	7	678.097
219	go	7	644.968
220	go	7	642.526
221	nogo	7	477.776
222	go	7	660.104
223	go	7	594.889
224	go	7	775.753
225	go	7	627.462
226	nogo	7	627.761
227	go	7	511.832
228	go	7	661.259
229	go	7	n/a
230	go	7	844.217
231	go	7	544.551
232	nogo	7	n/a
233	go	7	n/a
234	go	7	561.177
235	go	7	511.114
236	nogo	7	394.606
237	go	7	576.689
238	go	7	694.342
239	go	7	611.582
240	go	7	710.430
241	go	7	812.188
242	go	7	544.677
243	go	7	559.932
244	nogo	7	477.046
245	go	7	761.049
246	go	7	711.506
247	nogo	7	n/a
248	go	7	576.507
249	go	7	1127.651
250	go	7	563.036
251	go	7	761.886
252	nogo	7	n/a
253	nogo	8	542.895
254	go	8	509.768
255	go	8	828.083
256	go	8	n/a
257	nogo	8	411.269
258	go	8	n/a
259	nogo	8	442.939
260	go	8	477.896
261	go	8	793.337
262	nogo	8	460.608
263	go	8	676.277
264	go	8	576.550
265	go	8	761.440
266	go	8	644.579
267	go	8	575.758
268	go	8	n/a
269	go	8	609.683
270	go	8	810.510
271	go	8	593.387
272	go	8	626.299
273	go	8	593.636
274	go	8	526.343
275	go	8	527.027
276	go	8	527.359
277	go	8	526.497
278	go	8	513.444
279	go	8	545.060
280	go	8	544.196
281	go	8	545.048
282	go	8	n/a
283	go	8	612.390
284	nogo	8	477.752
285	go	8	542.699
286	nogo	8	n/a
287	go	8	844.220
288	go	8	510.749
289	nogo	8	511.408
290	go	8	544.436
291	go	8	611.245
292	go	8	760.699
293	go	8	n/a
294	go	8	462.007
295	go	8	560.845
296	nogo	8	458.718
297	go	8	513.007
298	go	8	527.310
299	nogo	8	558.553
300	go	8	661.613
301	go	8	527.684
302	go	8	662.219
303	nogo	8	577.871
304	go	8	777.928
305	go	8	528.537
306	go	8	661.845
307	go	8	661.822
308	nogo	8	393.755
309	go	8	560.003
310	nogo	8	443.764
311	go	8	544.395
312	go	8	n/a
331	go	10	693.092
332	nogo	10	510.820
333	go	10	610.908
334	go	10	595.067
335	nogo	10	410.019
336	go	10	578.109
337	go	10	494.797
338	go	10	545.164
339	go	10	661.000
340	go	10	545.806
341	go	10	525.287
342	go	10	542.926
343	go	10	628.558
344	go	10	493.103
345	go	10	663.062
346	nogo	10	543.307
347	go	10	594.735
348	go	10	510.637
349	go	10	645.626
350	go	10	593.652
351	go	10	644.625
352	go	10	710.778
353	go	10	528.351
354	go	10	511.636
355	go	10	729.025
356	go	10	577.988
357	nogo	10	610.307
358	go	10	695.138
359	nogo	10	476.365
360	go	10	611.646
361	go	10	546.200
362	go	10	593.446
363	go	10	510.682
364	nogo	10	426.923
365	go	10	725.898
366	go	10	445.732
367	go	10	593.344
368	go	10	628.493
369	go	10	709.349
