trial_index	block_number	block_type	is_practice	trials_count	digit	trial_type	correct_response	mouse_resp.x	mouse_resp.y	mouse_resp.leftButton	mouse_resp.midButton	mouse_resp.rightButton	mouse_resp.time	click_pos_x	click_pos_y	iti_duration	participant
1	1	go_only	1	18	4	go	click	[67.0, 67.0, 77.0, 104.0, 126.0, 145.0, 161.0, 174.0, 183.0, 188.0, 191.0, 192.0, 196.0, 205.0, 215.0, 222.0, 225.0, 226.0, 227.0, 228.0, 233.0, 237.0, 239.0, 239.0, 240.0, 240.0, 240.0, 240.0, 240.0, 240.0, 240.0, 240.0, 240.0, 240.0, 236.0, 224.0, 212.0, 205.0, 204.0, 204.0, 204.0, 204.0]	[-145.0, -145.0, -101.0, -14.0, 52.0, 97.0, 137.0, 168.0, 192.0, 205.0, 211.0, 214.0, 222.0, 240.0, 256.0, 269.0, 275.0, 279.0, 285.0, 298.0, 315.0, 338.0, 346.0, 348.0, 350.0, 350.0, 350.0, 350.0, 350.0, 350.0, 350.0, 350.0, 350.0, 350.0, 346.0, 329.0, 315.0, 307.0, 305.0, 305.0, 305.0, 305.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00018339999951422215, 0.008526200021151453, 0.024995200044941157, 0.0416512000374496, 0.05838860000949353, 0.07493810000596568, 0.09160000004339963, 0.10847880004439503, 0.12525470001855865, 0.1418400999973528, 0.15877149999141693, 0.175299399998039, 0.19167780003044754, 0.20901059999596328, 0.224956399993971, 0.2415593999903649, 0.25811870000325143, 0.27492009999696165, 0.2916488000191748, 0.3084409000002779, 0.32505480002146214, 0.34161619999213144, 0.35879289999138564, 0.3747525000362657, 0.39132470003096387, 0.40816809999523684, 0.42454420001013204, 0.44121479999739677, 0.45796240004710853, 0.4746354999952018, 0.49141310004051775, 0.5079092000378296, 0.5249067000113428, 0.5414414000115357, 0.5582596000167541, 0.5750819999957457, 0.591638200043235, 0.6081102000316605, 0.6244624000391923, 0.6411731000407599, 0.6580245000077412, 0.6748034000047483]	204.0	305.0	0.9	21b
2	1	go_only	1	18	4	go	click	[51.0, 53.0, 55.0, 62.0, 67.0, 75.0, 84.0, 90.0, 94.0, 95.0, 98.0, 101.0, 106.0, 114.0, 119.0, 121.0, 124.0, 124.0, 128.0, 134.0, 136.0, 138.0, 139.0, 140.0, 142.0, 145.0, 147.0, 151.0, 154.0, 158.0, 165.0, 167.0, 170.0, 170.0, 170.0, 170.0, 170.0]	[-236.0, -194.0, -160.0, -113.0, -79.0, -46.0, -8.0, 47.0, 77.0, 101.0, 118.0, 133.0, 148.0, 168.0, 181.0, 186.0, 192.0, 196.0, 205.0, 218.0, 225.0, 228.0, 229.0, 230.0, 233.0, 241.0, 248.0, 256.0, 264.0, 272.0, 283.0, 287.0, 290.0, 290.0, 290.0, 290.0, 290.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.0001004999503493309, 0.012579999980516732, 0.029191199981141835, 0.04575369996018708, 0.06249879999086261, 0.07913469994673505, 0.09636739996494725, 0.11289170000236481, 0.1297703000018373, 0.14583299995865673, 0.16255099995760247, 0.17897539999103174, 0.19565979996696115, 0.21274889999767765, 0.22915769997052848, 0.24589579994790256, 0.2624458999489434, 0.27912530000321567, 0.29589369997847825, 0.31242289999499917, 0.3291562999947928, 0.34567009995225817, 0.3625173000036739, 0.37905180000234395, 0.39571029995568097, 0.4124854999827221, 0.4290309999487363, 0.44588269997620955, 0.46241169999120757, 0.47896499995840713, 0.4955363999470137, 0.5121526999864727, 0.5287304999656044, 0.5453287999844179, 0.5619518999592401, 0.5786486999713816, 0.5956895999843255]	170.0	290.0	1.0	21b
3	1	go_only	1	18	2	go	click	[12.0, 12.0, 17.0, 27.0, 43.0, 51.0, 57.0, 66.0, 76.0, 86.0, 94.0, 103.0, 109.0, 114.0, 118.0, 122.0, 125.0, 127.0, 127.0, 128.0, 130.0, 134.0, 143.0, 150.0, 158.0, 165.0, 172.0, 173.0, 176.0, 179.0, 180.0, 181.0, 183.0, 183.0, 183.0, 183.0]	[-233.0, -233.0, -198.0, -132.0, -27.0, 39.0, 99.0, 165.0, 227.0, 278.0, 320.0, 355.0, 387.0, 416.0, 450.0, 464.0, 470.0, 473.0, 473.0, 473.0, 471.0, 464.0, 450.0, 432.0, 418.0, 405.0, 386.0, 374.0, 361.0, 340.0, 320.0, 307.0, 301.0, 301.0, 301.0, 301.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.000199599948246032, 0.009330699976999313, 0.02589109999826178, 0.0428771999431774, 0.05940389999886975, 0.07617689995095134, 0.09275179996620864, 0.10969889996340498, 0.1261042999685742, 0.14278039999771863, 0.16012509999563918, 0.17593819997273386, 0.19281489995773882, 0.20985009998548776, 0.2260721999919042, 0.24280479998560622, 0.25952069996856153, 0.2757580999750644, 0.2928256999584846, 0.30936029995791614, 0.32618679996812716, 0.3426645999425091, 0.35960379999596626, 0.3759812999633141, 0.3926769999670796, 0.4095437999931164, 0.42595649999566376, 0.442695299978368, 0.45950119994813576, 0.4762474999879487, 0.49282289994880557, 0.5093809999525547, 0.5256817999761552, 0.5423092999844812, 0.5590260999742895, 0.5758846999960952]	183.0	301.0	0.7	21b
4	1	go_only	1	18	6	go	click	[25.0, 25.0, 25.0, 29.0, 33.0, 35.0, 39.0, 42.0, 46.0, 53.0, 56.0, 61.0, 66.0, 72.0, 73.0, 75.0, 78.0, 82.0, 89.0, 94.0, 95.0, 96.0, 98.0, 105.0, 118.0, 128.0, 137.0, 143.0, 146.0, 147.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 153.0, 167.0, 186.0, 206.0, 227.0, 237.0, 237.0, 237.0]	[-212.0, -212.0, -183.0, -124.0, -68.0, -9.0, 42.0, 94.0, 148.0, 188.0, 230.0, 264.0, 296.0, 326.0, 335.0, 342.0, 346.0, 349.0, 351.0, 352.0, 352.0, 352.0, 351.0, 346.0, 331.0, 322.0, 313.0, 308.0, 305.0, 304.0, 304.0, 303.0, 303.0, 303.0, 303.0, 303.0, 303.0, 303.0, 303.0, 303.0, 303.0, 303.0, 303.0, 303.0, 303.0, 303.0, 303.0, 303.0, 303.0, 303.0, 303.0, 303.0, 303.0, 303.0, 303.0, 303.0, 303.0, 303.0, 302.0, 302.0, 302.0, 302.0, 302.0, 302.0, 302.0, 306.0, 315.0, 321.0, 324.0, 327.0, 330.0, 330.0, 330.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00019269995391368866, 0.00753089995123446, 0.024563899962231517, 0.041335799964144826, 0.05788179999217391, 0.07445989997358993, 0.091253999969922, 0.10783349996199831, 0.12462749995756894, 0.14125919999787584, 0.1578144999803044, 0.17448579997289926, 0.19138829997973517, 0.2088011999730952, 0.2248945999890566, 0.24111740000080317, 0.2579509999486618, 0.2743585999705829, 0.2913890999625437, 0.30799839994870126, 0.3243201999575831, 0.34122139995452017, 0.357646599994041, 0.37433559994678944, 0.39087259996449575, 0.40770869998959824, 0.42506419995334, 0.44152219995157793, 0.4578971999580972, 0.47424109996063635, 0.4910616999841295, 0.507518699974753, 0.5246892999857664, 0.5409871999872848, 0.5575589999789372, 0.5744467999902554, 0.5909009999595582, 0.607592599990312, 0.6242345999926329, 0.6407546999980696, 0.6578173999441788, 0.6741566999698989, 0.691030399990268, 0.7076518999529071, 0.724248299957253, 0.7410607999772765, 0.7575035999761894, 0.7741088999900967, 0.7906699999584816, 0.8075996999978088, 0.8240167999756522, 0.8407541999476962, 0.8574746999656782, 0.8739568999735638, 0.8907350999652408, 0.9078033999539912, 0.9240450999932364, 0.940968899987638, 0.9576565999886952, 0.9744752999977209, 0.990710299985949, 1.0073967999778688, 1.0240839999751188, 1.0408310999628156, 1.0573525999789126, 1.0739617999643087, 1.0908557999646291, 1.1075231999857351, 1.12429589999374, 1.140911899972707, 1.1575651999446563, 1.1740369999897666, 1.1913356999866664]	237.0	330.0	0.7	21b
5	1	go_only	1	18	7	go	click	[34.0, 34.0, 34.0, 36.0, 33.0, 31.0, 28.0, 24.0, 24.0, 24.0, 24.0, 26.0, 29.0, 31.0, 34.0, 37.0, 40.0, 47.0, 60.0, 69.0, 79.0, 92.0, 106.0, 124.0, 143.0, 168.0, 196.0, 217.0, 233.0, 240.0, 240.0, 241.0, 241.0]	[-264.0, -264.0, -239.0, -185.0, -133.0, -87.0, -23.0, 15.0, 53.0, 85.0, 115.0, 141.0, 164.0, 184.0, 203.0, 218.0, 229.0, 239.0, 255.0, 264.0, 272.0, 280.0, 290.0, 299.0, 308.0, 319.0, 330.0, 339.0, 347.0, 350.0, 350.0, 350.0, 350.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00020070001482963562, 0.0104321000399068, 0.02695650001987815, 0.0435056000133045, 0.060429500008467585, 0.07687440002337098, 0.093470600026194, 0.11011250002775341, 0.1269441000185907, 0.14362080005230382, 0.1603629000019282, 0.17702870001085103, 0.19348030001856387, 0.21024450002005324, 0.2269431000459008, 0.2436664000269957, 0.26027590001467615, 0.27695610001683235, 0.2944966000504792, 0.31001620000461116, 0.32712430000538006, 0.343623100023251, 0.36022470000898466, 0.37719760002801195, 0.3946218000492081, 0.4101649000076577, 0.426701900025364, 0.44345800002338365, 0.4600526000140235, 0.4765742000308819, 0.4935300000361167, 0.5098980000475422, 0.5268756000441499]	241.0	350.0	1.0	21b
6	1	go_only	1	18	7	go	click	[25.0, 25.0, 26.0, 26.0, 25.0, 25.0, 22.0, 20.0, 20.0, 21.0, 24.0, 25.0, 28.0, 33.0, 36.0, 39.0, 41.0, 45.0, 52.0, 59.0, 67.0, 78.0, 96.0, 115.0, 132.0, 159.0, 179.0, 194.0, 203.0, 205.0, 205.0, 205.0, 205.0, 205.0, 205.0]	[-229.0, -229.0, -171.0, -117.0, -74.0, -30.0, 10.0, 46.0, 78.0, 108.0, 132.0, 159.0, 179.0, 196.0, 214.0, 221.0, 226.0, 233.0, 240.0, 244.0, 249.0, 253.0, 258.0, 263.0, 267.0, 274.0, 280.0, 284.0, 286.0, 287.0, 287.0, 287.0, 287.0, 287.0, 287.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00027439999394118786, 0.0122871000203304, 0.028842700005043298, 0.04564830003073439, 0.062447200005408376, 0.07881760003510863, 0.095420700032264, 0.11220570001751184, 0.12885130004724488, 0.14562530000694096, 0.16239589999895543, 0.17901439999695867, 0.19568540004547685, 0.21212660003220662, 0.23049370001535863, 0.24574220000067726, 0.2623450999963097, 0.2787240000325255, 0.29554550000466406, 0.3122323999996297, 0.32875420001801103, 0.3454038000199944, 0.36226610001176596, 0.37877900002058595, 0.39605620002839714, 0.41235699999378994, 0.4290149000007659, 0.4454744000104256, 0.46231660002376884, 0.47844450001139194, 0.49523330002557486, 0.511920300021302, 0.528479500033427, 0.5452381999930367, 0.5621980000287294]	205.0	287.0	1.0	21b
7	1	go_only	1	18	8	go	click	[20.0, 20.0, 24.0, 31.0, 40.0, 53.0, 65.0, 69.0, 73.0, 74.0, 76.0, 79.0, 82.0, 85.0, 87.0, 88.0, 88.0, 88.0, 95.0, 109.0, 124.0, 134.0, 145.0, 153.0, 165.0, 173.0, 179.0, 182.0, 183.0, 183.0, 183.0, 183.0, 183.0]	[-225.0, -225.0, -150.0, -62.0, 8.0, 79.0, 138.0, 194.0, 242.0, 282.0, 316.0, 344.0, 366.0, 383.0, 397.0, 400.0, 400.0, 400.0, 396.0, 379.0, 365.0, 353.0, 346.0, 339.0, 330.0, 322.0, 311.0, 307.0, 305.0, 304.0, 304.0, 304.0, 304.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00019489997066557407, 0.009365700010675937, 0.025736199982929975, 0.04262169997673482, 0.059079699974972755, 0.07571880001341924, 0.09237660001963377, 0.10915099998237565, 0.12570899998536333, 0.14253010001266375, 0.1591521999798715, 0.175789300003089, 0.1926258999737911, 0.2090496000018902, 0.2259593000053428, 0.24242109997430816, 0.25904330000048503, 0.27594279998447746, 0.2923479999881238, 0.30895789997885004, 0.32564349996391684, 0.34240959997987375, 0.3591690000030212, 0.3758320999913849, 0.39253309997729957, 0.40896869997959584, 0.4265986999962479, 0.442905800009612, 0.45910719997482374, 0.47577859996818006, 0.4922684999764897, 0.5088470000191592, 0.5259635999682359]	183.0	304.0	0.9	21b
8	1	go_only	1	18	4	go	click	[15.0, 15.0, 21.0, 35.0, 47.0, 57.0, 69.0, 77.0, 84.0, 92.0, 96.0, 102.0, 108.0, 114.0, 120.0, 127.0, 133.0, 143.0, 151.0, 160.0, 168.0, 175.0, 180.0, 182.0, 185.0, 187.0, 189.0, 190.0, 190.0, 190.0]	[-262.0, -262.0, -244.0, -207.0, -168.0, -127.0, -68.0, -35.0, -3.0, 26.0, 51.0, 72.0, 93.0, 112.0, 129.0, 145.0, 160.0, 185.0, 200.0, 216.0, 230.0, 242.0, 250.0, 257.0, 264.0, 269.0, 273.0, 273.0, 274.0, 274.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00021199998445808887, 0.011613100010436028, 0.027919900021515787, 0.04462790000252426, 0.06159669999033213, 0.0781882000155747, 0.09477979998337105, 0.11171810002997518, 0.12822569999843836, 0.14508330001262948, 0.16143500001635402, 0.17809469997882843, 0.19493669999064878, 0.21155569999245927, 0.22805849998258054, 0.2447814000188373, 0.26137439999729395, 0.2781294999876991, 0.29497430002084, 0.31201059999875724, 0.32816690002800897, 0.3447308000177145, 0.3616184000275098, 0.3782552999909967, 0.3948338000336662, 0.41146530001424253, 0.42800670000724494, 0.4447416000184603, 0.4611309000174515, 0.47819380002329126]	190.0	274.0	0.9	21b
9	1	go_only	1	18	8	go	click	[44.0, 44.0, 58.0, 73.0, 89.0, 98.0, 106.0, 111.0, 121.0, 129.0, 135.0, 140.0, 146.0, 150.0, 152.0, 154.0, 155.0, 155.0, 155.0, 156.0, 157.0, 160.0, 161.0, 163.0, 164.0, 165.0, 166.0, 167.0, 168.0, 171.0, 173.0, 174.0]	[-258.0, -258.0, -202.0, -145.0, -88.0, -44.0, -5.0, 33.0, 64.0, 91.0, 119.0, 144.0, 167.0, 188.0, 204.0, 214.0, 217.0, 219.0, 220.0, 223.0, 229.0, 234.0, 241.0, 245.0, 247.0, 249.0, 254.0, 262.0, 269.0, 279.0, 287.0, 289.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.0003586999955587089, 0.010146800021175295, 0.026891399989835918, 0.04359340004157275, 0.06018319999566302, 0.07672410004306585, 0.09353539999574423, 0.11007440002867952, 0.12726760003715754, 0.14381730003515258, 0.16074260004097596, 0.17680950002977625, 0.1934457999886945, 0.21010450000176206, 0.22683180001331493, 0.24359470000490546, 0.26024120004149154, 0.2769847000017762, 0.2934954999946058, 0.31017950002569705, 0.3269402000005357, 0.3434674000018276, 0.3601251000072807, 0.3768510000081733, 0.3935182000277564, 0.410331999999471, 0.42683509999187663, 0.4434095000033267, 0.46049830003175884, 0.47658690001117066, 0.49336459999904037, 0.5099667999893427]	174.0	289.0	0.8	21b
10	1	go_only	1	18	2	go	click	[19.0, 20.0, 23.0, 32.0, 38.0, 48.0, 58.0, 75.0, 85.0, 91.0, 100.0, 109.0, 119.0, 129.0, 139.0, 153.0, 158.0, 173.0, 184.0, 192.0, 201.0, 207.0, 211.0, 212.0, 212.0, 212.0, 212.0, 212.0]	[-290.0, -276.0, -261.0, -231.0, -196.0, -160.0, -123.0, -68.0, -35.0, 0.0, 34.0, 69.0, 102.0, 131.0, 160.0, 198.0, 210.0, 246.0, 270.0, 293.0, 314.0, 330.0, 340.0, 343.0, 344.0, 344.0, 344.0, 344.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[9.99000039882958e-05, 0.0128320999792777, 0.029518299968913198, 0.04610909998882562, 0.0629019999760203, 0.0794086999958381, 0.09602489997632802, 0.11284769995836541, 0.12976270000217482, 0.1463685999624431, 0.16324630001327023, 0.17999500001315027, 0.19625450001331046, 0.21325719996821135, 0.23120699997525662, 0.24654500000178814, 0.26304970000637695, 0.27967650000937283, 0.2964718999573961, 0.31288539996603504, 0.3295867000124417, 0.3462664000107907, 0.3630004999577068, 0.37971060001291335, 0.39611069997772574, 0.41304149996722117, 0.4295327999861911, 0.4464392999652773]	212.0	344.0	1.0	21b
