trial_index	trial_type	block_number	path_length
55	nogo	4	568.552506
56	go	4	619.002269
57	go	4	596.788504
58	nogo	4	607.117614
59	go	4	559.515839
60	go	4	598.186954
61	go	4	621.666640
62	go	4	588.543534
63	go	4	592.363362
64	go	4	580.101324
65	go	4	610.690311
66	nogo	4	512.969134
67	go	4	544.847966
68	nogo	4	568.296736
69	go	4	583.641913
70	nogo	4	577.825805
71	go	4	593.346330
72	go	4	n/a
73	nogo	4	533.202928
74	go	4	618.485102
75	nogo	4	648.033632
76	go	4	640.254498
77	go	4	583.189435
78	go	4	564.770674
79	nogo	4	519.620640
80	go	4	587.865054
81	go	4	597.569849
82	go	4	602.023161
83	go	4	606.314536
84	nogo	4	509.524416
85	go	4	721.643067
86	go	4	605.693868
87	go	4	641.183456
88	go	4	593.569555
89	go	4	584.219783
90	go	4	560.740331
91	go	4	607.300878
92	go	4	603.542282
93	nogo	4	538.350100
94	go	4	636.940565
95	go	4	572.419411
96	go	4	595.309211
97	go	4	595.822792
98	go	4	581.723367
99	go	4	602.161086
100	nogo	4	472.302665
101	go	4	561.542313
102	go	4	570.875269
103	go	4	585.932505
104	go	4	604.261452
105	nogo	4	519.107987
106	go	4	565.621794
107	go	4	n/a
108	go	4	623.655482
109	go	4	583.943657
110	go	4	585.084665
111	go	4	592.266666
112	go	4	n/a
113	go	4	579.199372
114	go	4	557.233761
115	go	5	1543.119553
116	go	5	590.367122
117	go	5	627.284107
118	go	5	629.339602
119	go	5	607.627816
120	nogo	5	621.883309
121	go	5	642.555698
122	nogo	5	563.825896
123	go	5	557.972211
124	nogo	5	541.312430
125	go	5	617.399525
126	go	5	578.482444
127	nogo	5	572.067177
128	go	5	580.622515
129	go	5	604.428884
130	go	5	566.082444
131	go	5	576.742963
132	go	5	589.157983
133	go	5	596.623902
134	go	5	595.172991
135	go	5	600.486239
136	nogo	5	528.249113
137	go	5	552.785492
138	go	5	555.018675
139	go	5	619.430664
140	go	5	614.530483
141	nogo	5	592.582006
142	go	5	580.180567
143	go	5	593.431695
144	go	5	604.828852
145	go	5	615.494886
146	go	5	606.082730
147	nogo	5	594.280325
148	go	5	595.251462
149	nogo	5	566.246221
150	go	5	598.050021
151	go	5	623.294620
152	go	5	603.577219
153	go	5	612.730892
154	go	5	603.495954
155	go	5	602.616750
156	go	5	671.059743
157	go	5	630.263115
158	go	5	591.789116
159	go	5	587.115744
160	go	5	595.311960
161	nogo	5	543.917785
162	go	5	627.747896
163	go	5	572.739068
164	nogo	5	523.801310
165	go	5	561.764655
166	go	5	581.783133
167	go	5	617.774085
168	nogo	5	542.801429
169	go	5	610.109406
170	go	5	606.444686
171	go	5	548.859127
172	go	5	n/a
173	go	5	575.912449
174	nogo	5	n/a
193	go	7	604.766856
194	nogo	7	505.418047
195	go	7	612.722242
196	go	7	565.832056
197	go	7	598.421131
198	go	7	582.433615
199	go	7	584.486336
200	nogo	7	564.867450
201	go	7	577.457504
202	go	7	743.856316
203	go	7	544.448331
204	go	7	593.056993
205	go	7	587.420910
206	go	7	602.740891
207	go	7	604.523095
208	nogo	7	n/a
209	go	7	638.254746
