trial_index	trial_type	block_number	mean_velocity
55	go	4	946.054686
56	go	4	1022.185561
57	go	4	901.580848
58	go	4	771.978941
59	go	4	917.259533
60	nogo	4	759.308301
61	go	4	930.859744
62	go	4	844.007999
63	go	4	1043.728561
64	go	4	1109.703803
65	nogo	4	880.480610
66	go	4	1039.834674
67	go	4	1040.548713
68	go	4	997.253841
69	go	4	928.382632
70	nogo	4	935.823022
71	go	4	893.193436
72	nogo	4	952.053694
73	go	4	863.859632
74	go	4	874.426712
75	go	4	1010.516035
76	go	4	853.139459
77	nogo	4	552.780450
78	go	4	1021.204183
79	go	4	911.568716
80	go	4	774.550540
81	go	4	1077.845969
82	go	4	1150.957931
83	go	4	1226.109514
84	go	4	1596.426393
85	go	4	1194.667835
86	go	4	1160.392496
87	go	4	1093.183105
88	go	4	945.385542
89	nogo	4	994.579024
90	go	4	1107.979714
91	go	4	932.644951
92	go	4	1075.023820
93	nogo	4	700.369324
94	go	4	1079.902850
95	nogo	4	939.308842
96	go	4	1008.307286
97	go	4	794.239584
98	go	4	882.613236
99	nogo	4	802.371159
100	go	4	868.881316
101	go	4	1124.472412
102	nogo	4	963.279912
103	go	4	1001.207932
104	go	4	1071.873596
105	go	4	836.490027
106	go	4	1098.727360
107	nogo	4	1168.713996
108	go	4	1023.568511
109	go	4	1166.495075
110	nogo	4	816.183578
111	go	4	1062.969811
112	go	4	1040.589965
113	go	4	845.603580
114	go	4	961.287262
115	go	5	n/a
116	go	5	1081.584801
117	go	5	1099.580371
118	go	5	850.900375
119	go	5	869.258925
120	nogo	5	699.915503
121	go	5	927.245108
122	nogo	5	962.580789
123	go	5	1002.115125
124	go	5	919.519013
125	nogo	5	681.810362
126	go	5	1129.607730
127	nogo	5	728.602337
128	go	5	1092.665848
129	go	5	1007.375675
130	go	5	829.742165
131	go	5	893.094766
132	go	5	1036.619295
133	go	5	1021.828970
134	go	5	866.242364
135	go	5	858.962199
136	nogo	5	726.618171
137	go	5	1084.527428
138	go	5	1044.213593
139	go	5	1233.163869
140	go	5	895.743345
141	go	5	1225.062092
142	go	5	1112.132561
143	go	5	1057.067186
144	go	5	1027.104456
145	nogo	5	454.665210
146	go	5	956.684643
147	go	5	783.418992
148	nogo	5	740.111473
149	go	5	955.698668
150	go	5	950.441028
151	go	5	1028.111895
152	go	5	1183.679591
153	go	5	1288.615152
154	nogo	5	922.052039
155	go	5	1021.258673
156	go	5	1007.846848
157	go	5	1120.769856
158	nogo	5	732.497146
159	go	5	1038.325322
160	go	5	1189.264025
161	go	5	1190.112145
162	go	5	1012.494058
163	go	5	1192.828908
164	go	5	1321.241120
165	go	5	1156.460667
166	go	5	1327.231445
167	nogo	5	1014.715913
168	go	5	n/a
169	go	5	1234.801464
170	nogo	5	1031.363485
171	go	5	842.067173
172	go	5	793.508588
173	nogo	5	1122.299541
174	go	5	1187.754696
193	go	7	1418.766301
194	go	7	918.895190
195	go	7	1123.921494
196	nogo	7	924.428899
197	go	7	951.062393
198	go	7	1171.207015
199	nogo	7	980.012013
200	go	7	1229.057755
201	go	7	1464.087841
202	go	7	1047.295062
203	go	7	1091.985653
204	go	7	1398.789003
205	go	7	1298.162162
206	nogo	7	860.716120
207	go	7	1033.848226
208	go	7	1230.773090
209	go	7	1355.149931
210	go	7	1276.722001
211	nogo	7	938.846723
212	go	7	1003.727058
213	go	7	1132.909886
214	go	7	1273.953836
215	nogo	7	365.946069
216	go	7	1085.672327
217	go	7	1069.776063
218	go	7	1095.267451
219	go	7	1248.895153
220	nogo	7	939.911570
221	go	7	784.008846
222	go	7	1088.562492
223	go	7	864.621362
224	go	7	1029.027024
225	go	7	773.505627
226	go	7	1296.985480
227	go	7	1043.024225
228	go	7	863.080102
229	nogo	7	991.934630
230	go	7	1093.742142
231	go	7	1071.843411
232	go	7	1211.422243
233	go	7	1040.848092
234	nogo	7	1007.319559
235	go	7	1086.333603
236	nogo	7	921.715008
237	go	7	n/a
238	go	7	1354.807927
239	go	7	1326.659442
240	go	7	1086.614315
241	nogo	7	1051.884128
242	go	7	1249.476688
243	go	7	1161.470504
244	go	7	1328.427211
245	go	7	1616.824574
246	go	7	1269.669094
247	go	7	1228.098225
248	go	7	1435.027124
249	nogo	7	895.413135
