trial_index	trial_type	block_number	response_time_ms
55	go	4	692.698
56	go	4	611.582
57	go	4	676.666
58	go	4	793.978
59	go	4	692.852
60	nogo	4	459.378
61	go	4	624.904
62	go	4	725.619
63	go	4	609.663
64	go	4	560.088
65	nogo	4	460.743
66	go	4	595.353
67	go	4	593.154
68	go	4	594.339
69	go	4	662.091
70	nogo	4	425.863
71	go	4	643.799
72	nogo	4	410.614
73	go	4	759.681
74	go	4	710.408
75	go	4	627.959
76	go	4	727.349
77	nogo	4	460.267
78	go	4	575.505
79	go	4	626.852
80	go	4	844.999
81	go	4	594.956
82	go	4	528.110
83	go	4	511.548
84	go	4	395.406
85	go	4	544.789
86	go	4	544.649
87	go	4	562.828
88	go	4	543.969
89	nogo	4	425.966
90	go	4	527.359
91	go	4	626.832
92	go	4	577.855
93	nogo	4	460.086
94	go	4	577.125
95	nogo	4	428.184
96	go	4	576.344
97	go	4	759.176
98	go	4	659.948
99	nogo	4	561.238
100	go	4	693.572
101	go	4	544.103
102	nogo	4	477.707
103	go	4	594.654
104	go	4	561.181
105	go	4	691.801
106	go	4	562.620
107	nogo	4	375.820
108	go	4	592.442
109	go	4	544.024
110	nogo	4	509.660
111	go	4	593.801
112	go	4	577.143
113	go	4	709.070
114	go	4	659.430
115	go	5	n/a
116	go	5	560.589
117	go	5	577.287
118	go	5	727.692
119	go	5	677.329
120	nogo	5	559.285
121	go	5	710.956
122	nogo	5	394.433
123	go	5	593.469
124	go	5	660.704
125	nogo	5	458.037
126	go	5	562.448
127	nogo	5	511.686
128	go	5	575.910
129	go	5	592.658
130	go	5	727.969
131	go	5	726.549
132	go	5	560.859
133	go	5	595.410
134	go	5	693.411
135	go	5	695.532
136	nogo	5	559.896
137	go	5	560.833
138	go	5	578.269
139	go	5	463.259
140	go	5	711.431
141	go	5	527.823
142	go	5	561.013
143	go	5	611.914
144	go	5	592.429
145	nogo	5	408.790
146	go	5	645.078
147	go	5	813.638
148	nogo	5	493.945
149	go	5	661.605
150	go	5	676.096
151	go	5	557.710
152	go	5	493.047
153	go	5	512.500
154	nogo	5	477.777
155	go	5	593.814
156	go	5	578.391
157	go	5	544.040
158	nogo	5	476.441
159	go	5	628.301
160	go	5	526.131
161	go	5	526.621
162	go	5	596.433
163	go	5	508.703
164	go	5	459.981
165	go	5	525.943
166	go	5	493.140
167	nogo	5	409.432
168	go	5	n/a
169	go	5	492.706
170	nogo	5	344.259
171	go	5	727.924
172	go	5	761.033
173	nogo	5	409.928
174	go	5	544.632
193	go	7	444.970
194	go	7	627.596
195	go	7	542.892
196	nogo	7	411.782
197	go	7	627.115
198	go	7	676.231
199	nogo	7	427.421
200	go	7	495.011
201	go	7	411.097
202	go	7	610.271
203	go	7	595.448
204	go	7	460.919
205	go	7	495.136
206	nogo	7	410.811
207	go	7	593.932
208	go	7	463.528
209	go	7	543.661
210	go	7	462.057
211	nogo	7	492.490
212	go	7	577.000
213	go	7	494.859
214	go	7	477.604
215	nogo	7	464.628
216	go	7	562.412
217	go	7	560.700
218	go	7	528.446
219	go	7	442.336
220	nogo	7	427.455
221	go	7	792.990
222	go	7	559.145
223	go	7	678.097
224	go	7	628.413
225	go	7	709.804
226	go	7	493.746
227	go	7	595.038
228	go	7	678.089
229	nogo	7	393.029
230	go	7	526.149
231	go	7	576.815
232	go	7	508.336
233	go	7	560.617
234	nogo	7	459.657
235	go	7	544.659
236	nogo	7	544.802
237	go	7	n/a
238	go	7	475.941
239	go	7	426.511
240	go	7	560.118
241	nogo	7	409.100
242	go	7	494.102
243	go	7	526.366
244	go	7	443.758
245	go	7	393.186
246	go	7	494.464
247	go	7	511.170
248	go	7	428.338
249	nogo	7	374.923
250	go	7	695.027
251	nogo	7	444.143
252	go	7	n/a
253	go	8	543.384
254	go	8	544.038
255	go	8	576.350
256	nogo	8	491.328
257	go	8	542.769
258	go	8	627.791
259	go	8	875.028
260	go	8	577.735
261	nogo	8	410.387
262	go	8	526.769
263	go	8	543.895
264	nogo	8	410.918
265	go	8	575.754
266	nogo	8	411.516
267	go	8	643.473
268	go	8	511.176
269	go	8	493.751
270	go	8	461.809
271	go	8	443.704
272	go	8	511.555
273	go	8	526.722
274	go	8	577.097
275	go	8	427.337
276	nogo	8	443.882
277	go	8	476.929
278	nogo	8	273.655
279	go	8	593.538
280	go	8	577.031
281	go	8	495.299
282	go	8	560.231
283	nogo	8	659.068
284	go	8	593.034
285	go	8	475.596
286	go	8	494.352
287	go	8	442.779
288	go	8	412.394
289	go	8	610.175
290	go	8	493.325
291	nogo	8	n/a
292	go	8	759.210
293	go	8	676.525
294	go	8	528.019
295	go	8	476.906
296	go	8	n/a
297	go	8	427.801
298	go	8	476.575
299	nogo	8	511.395
300	go	8	511.345
301	go	8	426.862
302	nogo	8	426.529
303	go	8	545.190
304	go	8	525.285
305	go	8	n/a
306	go	8	594.424
307	nogo	8	343.783
308	go	8	542.322
309	go	8	592.748
310	nogo	8	409.327
311	go	8	661.248
312	go	8	609.360
331	go	10	595.799
332	go	10	528.192
333	nogo	10	459.621
334	go	10	443.222
335	go	10	711.928
336	go	10	495.138
337	nogo	10	409.908
338	go	10	493.093
339	go	10	612.507
340	nogo	10	426.414
341	go	10	476.276
342	go	10	493.336
343	nogo	10	409.603
344	go	10	426.490
345	go	10	427.469
346	go	10	677.790
347	go	10	479.213
348	go	10	694.950
349	nogo	10	444.729
350	go	10	n/a
351	go	10	528.855
352	nogo	10	410.914
353	go	10	411.063
354	go	10	594.792
355	go	10	528.575
356	nogo	10	n/a
357	go	10	711.084
358	go	10	761.497
359	go	10	811.302
360	go	10	712.508
361	go	10	728.651
362	go	10	562.346
363	go	10	677.171
364	go	10	944.724
365	go	10	712.937
366	go	10	577.838
367	go	10	460.652
368	go	10	559.699
369	go	10	526.079
370	nogo	10	491.600
371	go	10	594.133
372	go	10	511.984
373	go	10	580.296
374	go	10	494.941
375	nogo	10	327.640
376	go	10	525.744
377	go	10	444.957
378	go	10	557.773
379	go	10	444.467
380	go	10	495.525
381	go	10	428.236
382	nogo	10	260.892
383	go	10	461.191
384	go	10	446.232
385	nogo	10	361.362
386	go	10	477.972
387	go	10	512.612
388	go	10	462.135
389	nogo	10	410.044
390	go	10	377.256
391	go	11	825.651
392	nogo	11	394.998
393	go	11	528.162
394	nogo	11	409.128
395	go	11	558.325
396	go	11	577.436
397	go	11	661.860
398	go	11	593.921
399	nogo	11	408.707
400	go	11	445.629
401	go	11	593.750
402	go	11	546.208
403	go	11	594.791
404	go	11	560.315
405	nogo	11	528.246
406	go	11	444.617
407	go	11	577.483
408	go	11	645.519
409	nogo	11	394.148
410	go	11	411.432
411	go	11	393.394
412	nogo	11	259.023
413	go	11	527.603
414	go	11	526.638
415	go	11	594.628
416	go	11	428.735
417	go	11	479.786
418	go	11	528.532
419	go	11	393.102
420	go	11	393.287
421	nogo	11	375.214
422	go	11	379.134
423	go	11	427.632
424	go	11	443.874
425	nogo	11	392.259
426	go	11	494.167
427	nogo	11	343.524
428	go	11	493.234
429	go	11	426.181
430	go	11	542.769
431	go	11	377.827
432	go	11	n/a
433	go	11	677.372
434	go	11	592.662
435	go	11	n/a
436	go	11	608.843
437	go	11	543.785
438	go	11	560.146
439	nogo	11	410.218
440	go	11	527.833
441	go	11	694.281
442	go	11	363.362
443	nogo	11	n/a
444	go	11	510.116
445	nogo	11	460.192
446	go	11	444.757
447	go	11	392.399
448	go	11	743.671
449	go	11	508.763
450	go	11	761.850
469	go	13	n/a
470	nogo	13	360.886
471	go	13	527.998
472	go	13	528.352
473	go	13	528.543
474	go	13	461.963
475	go	13	442.675
476	go	13	443.559
477	go	13	459.777
478	go	13	361.209
479	go	13	443.978
480	nogo	13	409.636
481	go	13	526.790
482	go	13	542.707
483	nogo	13	410.270
484	go	13	428.440
485	go	13	410.838
486	go	13	457.335
487	go	13	444.123
488	go	13	428.161
489	nogo	13	493.806
490	go	13	625.821
491	go	13	478.181
492	nogo	13	n/a
493	go	13	644.792
494	nogo	13	442.288
495	go	13	660.084
496	nogo	13	393.210
497	go	13	577.866
498	go	13	478.260
499	go	13	n/a
500	go	13	544.362
501	go	13	559.468
502	nogo	13	609.262
503	go	13	408.838
504	go	13	459.011
505	go	13	492.417
506	go	13	376.567
507	go	13	525.500
508	go	13	460.061
509	go	13	810.725
510	go	13	543.614
511	go	13	478.132
512	go	13	463.164
513	nogo	13	412.037
514	go	13	478.536
515	nogo	13	377.613
516	go	13	409.626
517	go	13	410.574
518	go	13	343.634
519	go	13	377.471
520	go	13	n/a
521	go	13	394.354
522	nogo	13	409.871
523	go	13	361.867
524	nogo	13	n/a
525	go	13	576.542
526	go	13	462.349
527	go	13	894.019
528	go	13	561.726
529	go	14	643.959
530	nogo	14	291.587
531	go	14	394.054
532	go	14	344.332
533	go	14	n/a
534	go	14	394.590
535	go	14	362.285
536	go	14	409.197
537	go	14	544.936
538	nogo	14	n/a
539	go	14	441.030
540	go	14	394.845
541	go	14	444.361
542	nogo	14	426.693
543	go	14	493.680
544	go	14	928.079
545	nogo	14	411.634
546	go	14	527.805
547	nogo	14	n/a
548	go	14	524.702
549	nogo	14	461.084
550	go	14	477.086
551	go	14	444.886
552	go	14	478.044
553	go	14	459.468
554	go	14	560.964
555	go	14	461.842
556	go	14	559.836
557	go	14	393.523
558	go	14	n/a
559	go	14	409.639
560	go	14	576.853
561	nogo	14	527.333
562	go	14	495.572
563	go	14	411.814
564	nogo	14	459.057
565	go	14	545.317
566	nogo	14	493.340
567	go	14	510.947
568	go	14	544.707
569	go	14	495.040
570	go	14	528.057
571	go	14	478.254
572	nogo	14	n/a
573	go	14	460.138
574	go	14	692.734
575	go	14	526.421
576	go	14	477.334
577	go	14	494.936
578	go	14	578.237
579	go	14	495.059
580	go	14	612.211
581	nogo	14	461.319
582	go	14	395.048
583	go	14	478.411
584	go	14	512.465
585	go	14	460.986
586	go	14	n/a
587	go	14	528.384
588	nogo	14	459.277
