trial_index	trial_type	block_number	path_length
55	go	4	639.303360
56	go	4	607.700867
57	go	4	610.068746
58	go	4	612.934141
59	go	4	619.760988
60	nogo	4	450.077717
61	go	4	565.823375
62	go	4	612.427987
63	go	4	636.322581
64	go	4	602.589473
65	nogo	4	537.507967
66	go	4	601.314971
67	go	4	599.571349
68	go	4	575.803099
69	go	4	598.894994
70	nogo	4	538.758274
71	go	4	575.036773
72	nogo	4	533.487762
73	go	4	641.553908
74	go	4	621.199644
75	go	4	634.562437
76	go	4	605.948102
77	nogo	4	328.184095
78	go	4	587.707603
79	go	4	571.418399
80	go	4	641.492904
81	go	4	622.804299
82	go	4	588.255174
83	go	4	606.252301
84	go	4	601.446619
85	go	4	650.841776
86	go	4	632.006381
87	go	4	615.273842
88	go	4	514.260333
89	nogo	4	572.820529
90	go	4	584.302963
91	go	4	584.611420
92	go	4	602.926465
93	nogo	4	415.667583
94	go	4	623.238932
95	nogo	4	542.888480
96	go	4	581.131754
97	go	4	602.967471
98	go	4	582.478840
99	nogo	4	570.500738
100	go	4	587.946963
101	go	4	611.828475
102	nogo	4	588.540426
103	go	4	595.372001
104	go	4	601.514668
105	go	4	564.904049
106	go	4	618.165548
107	nogo	4	594.934327
108	go	4	606.404771
109	go	4	614.566764
110	nogo	4	538.205082
111	go	4	613.250563
112	go	4	600.568902
113	go	4	599.591962
114	go	4	617.712236
115	go	5	n/a
116	go	5	606.324434
117	go	5	616.021760
118	go	5	605.076448
119	go	5	588.774104
120	nogo	5	496.422280
121	go	5	643.637456
122	nogo	5	508.118676
123	go	5	594.724161
124	go	5	607.529706
125	nogo	5	403.220602
126	go	5	615.999833
127	nogo	5	482.011393
128	go	5	611.051741
129	go	5	597.028850
130	go	5	604.026491
131	go	5	648.876931
132	go	5	581.396847
133	go	5	608.406881
134	go	5	586.151471
135	go	5	597.435696
136	nogo	5	515.815558
137	go	5	589.994634
138	go	5	586.073546
139	go	5	571.274137
140	go	5	621.701687
141	go	5	626.047769
142	go	5	605.588876
143	go	5	628.523692
144	go	5	590.853650
145	nogo	5	246.480512
146	go	5	600.869899
147	go	5	624.173883
148	nogo	5	464.326178
149	go	5	616.165691
150	go	5	625.907711
151	go	5	556.454562
152	go	5	583.609316
153	go	5	638.551461
154	nogo	5	563.510167
155	go	5	589.209575
156	go	5	582.929345
157	go	5	590.863255
158	nogo	5	446.684963
159	go	5	634.574597
160	go	5	605.604876
161	go	5	626.738048
162	go	5	603.884666
163	go	5	606.795286
164	go	5	607.745547
165	go	5	589.245968
166	go	5	632.218868
167	nogo	5	550.802815
168	go	5	n/a
169	go	5	587.208972
170	nogo	5	509.612581
171	go	5	612.960821
172	go	5	603.886142
173	nogo	5	628.080348
174	go	5	626.656171
193	go	7	606.453074
194	go	7	576.694670
195	go	7	610.167651
196	nogo	7	519.261511
197	go	7	580.158902
198	go	7	772.101359
199	nogo	7	565.861484
200	go	7	587.366455
201	go	7	601.881826
202	go	7	639.133700
203	go	7	650.220564
204	go	7	621.124703
205	go	7	642.766820
206	nogo	7	468.553026
207	go	7	596.558443
208	go	7	570.497543
209	go	7	713.490911
210	go	7	589.917827
211	nogo	7	587.754194
212	go	7	562.696114
213	go	7	560.630540
