trial_index	trial_type	block_number	block_type	is_practice	n_left_clicks	go_first_left_inside	go_first_left_rt	parse_failed_time	parse_failed_xy	parse_failed_buttons	mismatched_lengths	any_rb_nonzero	any_mb_nonzero	any_click	any_left	any_right	nogo_stop_time	nogo_stopped	nogo_outcome	nogo_parse_failed	rt_combined	accuracy
1	go	1	go_only	1	1	1	0.991131	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.991131	1
2	go	1	go_only	1	1	0	0.643231	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	n/a	0
3	go	1	go_only	1	0	0	n/a	0	0	0	0	0	0	0	0	0	n/a	0	too_short_after_peak	0	n/a	0
4	go	1	go_only	1	1	1	0.892746	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.892746	1
5	go	1	go_only	1	1	1	0.560084	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.560084	1
6	go	1	go_only	1	1	1	0.576099	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.576099	1
7	go	1	go_only	1	1	1	0.558653	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.558653	1
8	go	1	go_only	1	1	1	0.561159	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.561159	1
9	go	1	go_only	1	1	1	0.628578	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.628578	1
10	go	1	go_only	1	1	1	0.644673	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.644673	1
11	go	1	go_only	1	1	0	0.000000	0	0	0	0	0	0	1	1	0	n/a	0	too_short_after_peak	0	n/a	0
12	go	1	go_only	1	1	1	0.543694	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.543694	1
13	go	1	go_only	1	1	1	0.644634	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.644634	1
14	go	1	go_only	1	1	1	0.545518	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.545518	1
15	go	1	go_only	1	1	1	0.825772	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.825772	1
16	go	1	go_only	1	1	1	0.560047	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.560047	1
17	go	1	go_only	1	1	1	0.627673	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.627673	1
18	go	1	go_only	1	1	1	0.744697	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.744697	1
19	go	2	go_nogo_prac	1	1	1	0.575506	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.575506	1
20	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	n/a	0	no_stop_timeout	0	n/a	0
21	go	2	go_nogo_prac	1	1	1	0.528037	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.528037	1
22	go	2	go_nogo_prac	1	1	1	0.678218	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.678218	1
23	go	2	go_nogo_prac	1	1	1	0.926759	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.926759	1
24	go	2	go_nogo_prac	1	1	1	0.543847	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.543847	1
25	nogo	2	go_nogo_prac	1	1	0	0.000000	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_timeout	0	n/a	0
26	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.878581	1	stopped_early	0	0.878581	1
27	go	2	go_nogo_prac	1	1	1	0.611697	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.611697	1
28	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	n/a	0	no_stop_timeout	0	n/a	0
29	go	2	go_nogo_prac	1	1	1	0.860750	0	0	0	0	0	0	1	1	0	0.660715	1	stopped_early	0	0.860750	1
30	go	2	go_nogo_prac	1	1	1	0.760622	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.760622	1
31	go	2	go_nogo_prac	1	1	1	0.711596	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.711596	1
32	go	2	go_nogo_prac	1	1	1	0.660771	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.660771	1
33	go	2	go_nogo_prac	1	1	1	0.677181	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.677181	1
34	go	2	go_nogo_prac	1	1	1	0.692323	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.692323	1
35	go	2	go_nogo_prac	1	1	1	0.660708	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.660708	1
36	go	2	go_nogo_prac	1	1	1	0.809237	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.809237	1
37	go	3	go_only	0	1	1	0.744021	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.744021	1
38	go	3	go_only	0	1	1	0.827214	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.827214	1
39	go	3	go_only	0	1	1	0.677294	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.677294	1
40	go	3	go_only	0	1	1	0.610709	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.610709	1
41	go	3	go_only	0	1	1	0.760275	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.760275	1
42	go	3	go_only	0	1	1	0.626241	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.626241	1
43	go	3	go_only	0	1	1	0.591834	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.591834	1
44	go	3	go_only	0	1	1	0.546292	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.546292	1
45	go	3	go_only	0	1	1	0.560896	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.560896	1
46	go	3	go_only	0	1	1	0.560423	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.560423	1
47	go	3	go_only	0	1	1	0.628460	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.628460	1
48	go	3	go_only	0	1	1	0.527833	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.527833	1
49	go	3	go_only	0	1	1	0.543785	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.543785	1
50	go	3	go_only	0	1	1	0.594826	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.594826	1
51	go	3	go_only	0	1	1	0.479126	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.479126	1
52	go	3	go_only	0	1	1	0.642757	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.642757	1
53	go	3	go_only	0	2	0	0.560680	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	n/a	0
54	go	3	go_only	0	1	1	0.677600	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.677600	1
55	go	4	go_nogo	0	2	0	0.545066	0	0	0	0	0	0	1	1	0	0.444600	1	stopped_early	0	n/a	0
56	nogo	4	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.494111	1	stopped_early	0	0.494111	1
57	go	4	go_nogo	0	1	1	0.560348	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.560348	1
58	go	4	go_nogo	0	1	1	0.694446	0	0	0	0	0	0	1	1	0	0.261248	1	stopped_early	0	0.694446	1
59	go	4	go_nogo	0	1	1	0.578327	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.578327	1
60	go	4	go_nogo	0	1	1	0.578395	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.578395	1
61	nogo	4	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.693895	1	stopped_early	0	0.693895	1
62	go	4	go_nogo	0	1	0	0.000000	0	0	0	0	0	0	1	1	0	n/a	0	too_short_after_peak	0	n/a	0
63	nogo	4	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.345276	1	stopped_early	0	0.345276	1
64	go	4	go_nogo	0	1	1	0.528256	0	0	0	0	0	0	1	1	0	0.277796	1	stopped_early	0	0.528256	1
65	go	4	go_nogo	0	1	1	0.628119	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.628119	1
66	nogo	4	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.491804	1	stopped_near_deadline	0	0.491804	1
67	go	4	go_nogo	0	1	1	0.592501	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.592501	1
68	go	4	go_nogo	0	1	1	0.561005	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.561005	1
69	go	4	go_nogo	0	1	1	0.645142	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.645142	1
70	go	4	go_nogo	0	1	1	0.609828	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.609828	1
71	go	4	go_nogo	0	1	1	0.625281	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.625281	1
72	go	4	go_nogo	0	1	1	0.628170	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.628170	1
73	nogo	4	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.527331	1	stopped_early	0	0.527331	1
74	go	4	go_nogo	0	1	1	0.644468	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.644468	1
75	go	4	go_nogo	0	1	1	0.762985	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.762985	1
76	nogo	4	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.241329	1	stopped_early	0	0.241329	1
77	go	4	go_nogo	0	1	1	0.577090	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.577090	1
78	go	4	go_nogo	0	1	1	0.927257	0	0	0	0	0	0	1	1	0	0.610328	1	stopped_early	0	0.927257	1
79	go	4	go_nogo	0	1	1	0.659315	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.659315	1
80	go	4	go_nogo	0	1	1	0.744158	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.744158	1
81	nogo	4	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.444115	1	stopped_early	0	0.444115	1
82	go	4	go_nogo	0	2	0	0.676885	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	n/a	0
83	go	4	go_nogo	0	1	1	0.511467	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.511467	1
84	go	4	go_nogo	0	2	0	0.778060	0	0	0	0	0	0	1	1	0	0.677867	1	stopped_near_deadline	0	n/a	0
85	go	4	go_nogo	0	1	1	0.677835	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.677835	1
86	go	4	go_nogo	0	1	1	0.559298	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.559298	1
87	go	4	go_nogo	0	1	1	0.560285	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.560285	1
88	go	4	go_nogo	0	1	1	0.627249	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.627249	1
89	nogo	4	go_nogo	0	1	1	0.661123	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	n/a	0
90	go	4	go_nogo	0	1	1	0.612961	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.612961	1
91	go	4	go_nogo	0	1	1	0.645270	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.645270	1
92	go	4	go_nogo	0	1	1	0.610658	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.610658	1
93	nogo	4	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.661141	1	stopped_early	0	0.661141	1
94	go	4	go_nogo	0	1	1	0.494657	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.494657	1
95	go	4	go_nogo	0	1	1	1.144250	0	0	0	0	0	0	1	1	0	0.827603	1	stopped_early	0	1.144250	1
96	go	4	go_nogo	0	1	1	0.594807	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.594807	1
97	nogo	4	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.541469	1	stopped_early	0	0.541469	1
98	go	4	go_nogo	0	1	1	0.676456	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.676456	1
99	go	4	go_nogo	0	1	1	0.628552	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.628552	1
100	go	4	go_nogo	0	1	1	0.544148	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.544148	1
