onset	duration	response_time_ms	trial_type	learning_stage	stimulus	coherence	response_port
0.000	9.395	9395.0	learning	LS1	PICTURE_610.jpg	i	n/a
9.395	10.262	10262.0	learning	LS1	PICTURE_43.jpg	i	n/a
19.657	7.930	7930.0	learning	LS1	PICTURE_599.jpg	i	n/a
27.587	8.963	8963.0	learning	LS1	PICTURE_247.jpg	i	n/a
36.550	12.874	12874.0	learning	LS1	PICTURE_741.jpg	i	n/a
49.424	24.144	24144.0	learning	LS1	PICTURE_247.jpg	c	n/a
73.568	10.943	10943.0	learning	LS1	PICTURE_741.jpg	c	n/a
84.511	14.056	14056.0	learning	LS1	PICTURE_43.jpg	c	n/a
98.567	13.497	13497.0	learning	LS1	PICTURE_599.jpg	c	n/a
112.064	12.450	12450.0	learning	LS1	PICTURE_610.jpg	c	n/a
124.514	8.793	8793.0	learning	LS2	PICTURE_43.jpg	c	n/a
133.307	12.392	12392.0	learning	LS2	PICTURE_741.jpg	i	n/a
145.699	13.426	13426.0	learning	LS2	PICTURE_247.jpg	i	n/a
159.125	18.785	18785.0	learning	LS2	PICTURE_599.jpg	i	n/a
177.910	10.870	10870.0	learning	LS2	PICTURE_741.jpg	c	n/a
188.780	11.430	11430.0	learning	LS2	PICTURE_599.jpg	c	n/a
200.210	22.380	22380.0	learning	LS2	PICTURE_43.jpg	i	n/a
222.590	14.303	14303.0	learning	LS2	PICTURE_610.jpg	i	n/a
236.893	9.426	9426.0	learning	LS2	PICTURE_247.jpg	c	n/a
246.319	11.085	11085.0	learning	LS2	PICTURE_610.jpg	c	n/a
257.404	7.080	7080.0	learning	LS3	PICTURE_599.jpg	c	n/a
264.484	10.660	10660.0	learning	LS3	PICTURE_247.jpg	i	n/a
275.144	9.921	9921.0	learning	LS3	PICTURE_599.jpg	i	n/a
285.065	6.629	6629.0	learning	LS3	PICTURE_247.jpg	c	n/a
291.694	12.773	12773.0	learning	LS3	PICTURE_741.jpg	i	n/a
304.467	9.648	9648.0	learning	LS3	PICTURE_43.jpg	i	n/a
314.115	10.361	10361.0	learning	LS3	PICTURE_610.jpg	i	n/a
324.476	12.195	12195.0	learning	LS3	PICTURE_43.jpg	c	n/a
336.671	9.230	9230.0	learning	LS3	PICTURE_610.jpg	c	n/a
345.901	10.583	10583.0	learning	LS3	PICTURE_741.jpg	c	n/a
356.484	7.081	7081.0	learning	LS4	PICTURE_43.jpg	c	n/a
363.565	9.881	9881.0	learning	LS4	PICTURE_741.jpg	c	n/a
373.446	7.396	7396.0	learning	LS4	PICTURE_610.jpg	i	n/a
380.842	8.915	8915.0	learning	LS4	PICTURE_599.jpg	c	n/a
389.757	8.836	8836.0	learning	LS4	PICTURE_247.jpg	c	n/a
398.593	13.395	13395.0	learning	LS4	PICTURE_741.jpg	i	n/a
411.988	8.672	8672.0	learning	LS4	PICTURE_247.jpg	i	n/a
420.660	12.110	12110.0	learning	LS4	PICTURE_43.jpg	i	n/a
432.770	8.032	8032.0	learning	LS4	PICTURE_610.jpg	c	n/a
440.802	14.023	14023.0	learning	LS4	PICTURE_599.jpg	i	n/a
454.825	11.365	11365.0	learning	LS1	PICTURE_594.jpg	c	n/a
466.190	8.388	8388.0	learning	LS1	PICTURE_52.jpg	c	n/a
474.578	8.134	8134.0	learning	LS1	PICTURE_576.jpg	i	n/a
482.712	10.601	10601.0	learning	LS1	PICTURE_581.jpg	i	n/a
493.313	9.876	9876.0	learning	LS1	PICTURE_605.jpg	c	n/a
503.189	11.709	11709.0	learning	LS1	PICTURE_581.jpg	c	n/a
514.898	11.143	11143.0	learning	LS1	PICTURE_605.jpg	i	n/a
526.041	11.537	11537.0	learning	LS1	PICTURE_594.jpg	i	n/a
537.578	16.090	16090.0	learning	LS1	PICTURE_576.jpg	c	n/a
553.668	11.046	11046.0	learning	LS1	PICTURE_52.jpg	i	n/a
564.714	16.665	16665.0	learning	LS2	PICTURE_605.jpg	i	n/a
581.379	8.429	8429.0	learning	LS2	PICTURE_52.jpg	c	n/a
589.808	16.179	16179.0	learning	LS2	PICTURE_605.jpg	c	n/a
605.987	8.583	8583.0	learning	LS2	PICTURE_576.jpg	i	n/a
614.570	10.742	10742.0	learning	LS2	PICTURE_594.jpg	c	n/a
625.312	8.744	8744.0	learning	LS2	PICTURE_581.jpg	i	n/a
634.056	10.417	10417.0	learning	LS2	PICTURE_52.jpg	i	n/a
