trial_index	trial_type	block_number	mean_acceleration
55	nogo	4	26948.717566
56	go	4	27308.539316
57	go	4	44332.279276
58	go	4	17724.448565
59	go	4	44308.174087
60	go	4	35749.692986
61	go	4	21743.748962
62	go	4	32069.333608
63	go	4	35739.875173
64	go	4	33237.322397
65	go	4	32902.114030
66	nogo	4	38396.036545
67	go	4	32974.314029
68	go	4	33156.304236
69	nogo	4	18132.863397
70	go	4	32723.682394
71	go	4	33203.683525
72	go	4	37160.384840
73	nogo	4	34311.027005
74	go	4	37316.021335
75	nogo	4	17077.327343
76	go	4	31626.798692
77	go	4	42312.796188
78	go	4	22940.007175
79	nogo	4	27411.366956
80	go	4	57124.686238
81	go	4	34599.683627
82	nogo	4	n/a
83	go	4	58789.288959
84	go	4	23081.896909
85	nogo	4	19719.326504
86	go	4	31307.748415
87	nogo	4	13005.480983
88	go	4	22828.328258
89	go	4	15326.627634
90	go	4	n/a
91	go	4	31612.731218
92	go	4	18506.785775
93	go	4	27813.001699
94	nogo	4	20344.108308
95	go	4	28897.133235
96	go	4	26301.888599
97	go	4	22667.906004
98	go	4	23829.370113
99	go	4	16028.383791
100	go	4	18373.115525
101	go	4	30364.570284
102	go	4	14854.896529
103	go	4	17782.951425
104	go	4	33114.741407
105	nogo	4	19792.461043
106	go	4	27056.184496
107	go	4	15912.426000
108	go	4	29779.495522
109	go	4	23272.443667
110	go	4	24431.531811
111	go	4	14173.295617
112	go	4	27492.142514
113	nogo	4	22082.080148
114	go	4	22937.763683
115	nogo	5	35274.451480
116	go	5	22087.273925
117	go	5	22648.922554
118	go	5	37298.473339
119	go	5	19650.683012
120	go	5	17042.288531
121	go	5	19580.530268
122	go	5	15907.176267
123	go	5	15925.988168
124	go	5	16674.538059
125	go	5	15536.803787
126	nogo	5	20399.746954
127	go	5	19584.503218
128	nogo	5	12756.129510
129	go	5	15549.285839
130	nogo	5	17395.314076
131	go	5	36386.306708
132	go	5	26258.568052
133	go	5	29623.236293
134	go	5	19200.011166
135	nogo	5	15182.896426
136	go	5	36425.312756
137	go	5	23168.266557
138	go	5	n/a
139	go	5	33131.242789
140	go	5	21122.848516
