trial_index	trial_type	block_number	block_type	is_practice	n_left_clicks	go_first_left_inside	go_first_left_rt	parse_failed_time	parse_failed_xy	parse_failed_buttons	mismatched_lengths	any_rb_nonzero	any_mb_nonzero	any_click	any_left	any_right	nogo_stop_time	nogo_stopped	nogo_outcome	nogo_parse_failed	rt_combined	accuracy
1	go	1	go_only	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.438962	1	stopped_early	0	n/a	0
2	go	1	go_only	1	1	1	1.075023	0	0	0	0	0	0	1	1	0	0.558686	1	stopped_early	0	1.075023	1
3	go	1	go_only	1	1	1	1.209452	0	0	0	0	0	0	1	1	0	0.459316	1	stopped_early	0	1.209452	1
4	go	1	go_only	1	2	0	0.777504	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	n/a	0
5	go	1	go_only	1	1	1	1.076615	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	1.076615	1
6	go	1	go_only	1	1	1	1.223556	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	1.223556	1
7	go	1	go_only	1	1	1	1.375342	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	1.375342	1
8	go	1	go_only	1	1	1	0.894151	0	0	0	0	0	0	1	1	0	0.193791	1	stopped_early	0	0.894151	1
9	go	1	go_only	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.914286	1	stopped_near_deadline	0	n/a	0
10	go	1	go_only	1	1	1	1.075995	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	1.075995	1
11	go	1	go_only	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.943071	1	stopped_near_deadline	0	n/a	0
12	go	1	go_only	1	1	1	1.310155	0	0	0	0	0	0	1	1	0	1.026982	1	stopped_early	0	1.310155	1
13	go	1	go_only	1	1	1	0.562880	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.562880	1
14	go	1	go_only	1	1	1	0.709435	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.709435	1
15	go	1	go_only	1	1	1	0.725583	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.725583	1
16	go	1	go_only	1	1	1	0.676226	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.676226	1
17	go	1	go_only	1	1	1	0.626408	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.626408	1
18	go	1	go_only	1	1	1	0.744574	0	0	0	0	0	0	1	1	0	0.544303	1	stopped_early	0	0.744574	1
19	go	2	go_nogo_prac	1	1	1	0.610492	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.610492	1
20	go	2	go_nogo_prac	1	1	1	0.644683	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.644683	1
21	go	2	go_nogo_prac	1	1	1	0.712032	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.712032	1
22	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.925788	1	stopped_near_deadline	0	0.925788	1
23	go	2	go_nogo_prac	1	1	1	0.578337	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.578337	1
24	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	1.074612	1	stopped_near_deadline	0	1.074612	1
25	go	2	go_nogo_prac	1	1	1	0.943776	0	0	0	0	0	0	1	1	0	0.343796	1	stopped_early	0	0.943776	1
26	go	2	go_nogo_prac	1	1	1	0.876345	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.876345	1
27	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.325782	1	stopped_near_deadline	0	0.325782	1
28	go	2	go_nogo_prac	1	1	1	0.925675	0	0	0	0	0	0	1	1	0	0.725428	1	stopped_early	0	0.925675	1
29	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	n/a	0	no_stop_early	0	n/a	0
30	go	2	go_nogo_prac	1	1	1	1.175156	0	0	0	0	0	0	1	1	0	0.508599	1	stopped_early	0	1.175156	1
31	go	2	go_nogo_prac	1	1	1	0.775574	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.775574	1
32	go	2	go_nogo_prac	1	1	1	0.628682	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.628682	1
33	go	2	go_nogo_prac	1	1	1	0.646110	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.646110	1
34	go	2	go_nogo_prac	1	1	1	1.258296	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	1.258296	1
35	go	2	go_nogo_prac	1	1	1	0.742647	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.742647	1
