onset	duration	response_time_ms	trial_type	learning_stage	stimulus	coherence	response_port
0.000	11.367	11367.0	learning	LS1	PICTURE_72.jpg	c	n/a
11.367	10.468	10468.0	learning	LS1	PICTURE_74.jpg	i	n/a
21.835	10.687	10687.0	learning	LS1	PICTURE_67.jpg	c	n/a
32.522	9.952	9952.0	learning	LS1	PICTURE_68.jpg	i	n/a
42.474	11.777	11777.0	learning	LS1	PICTURE_74.jpg	c	n/a
54.251	10.563	10563.0	learning	LS1	PICTURE_67.jpg	i	n/a
64.814	9.032	9032.0	learning	LS1	PICTURE_71.jpg	c	n/a
73.846	8.291	8291.0	learning	LS1	PICTURE_68.jpg	c	n/a
82.137	11.395	11395.0	learning	LS1	PICTURE_71.jpg	i	n/a
93.532	10.335	10335.0	learning	LS1	PICTURE_72.jpg	i	n/a
103.867	15.576	15576.0	learning	LS2	PICTURE_74.jpg	c	n/a
119.443	10.026	10026.0	learning	LS2	PICTURE_67.jpg	i	n/a
129.469	10.390	10390.0	learning	LS2	PICTURE_71.jpg	c	n/a
139.859	7.879	7879.0	learning	LS2	PICTURE_68.jpg	i	n/a
147.738	7.769	7769.0	learning	LS2	PICTURE_67.jpg	c	n/a
155.507	8.619	8619.0	learning	LS2	PICTURE_72.jpg	i	n/a
164.126	6.760	6760.0	learning	LS2	PICTURE_68.jpg	c	n/a
170.886	8.577	8577.0	learning	LS2	PICTURE_71.jpg	i	n/a
179.463	6.238	6238.0	learning	LS2	PICTURE_72.jpg	c	n/a
185.701	10.133	10133.0	learning	LS2	PICTURE_74.jpg	i	n/a
195.834	8.038	8038.0	learning	LS3	PICTURE_72.jpg	c	n/a
203.872	7.936	7936.0	learning	LS3	PICTURE_67.jpg	i	n/a
211.808	8.802	8802.0	learning	LS3	PICTURE_71.jpg	i	n/a
220.610	12.385	12385.0	learning	LS3	PICTURE_67.jpg	c	n/a
232.995	7.967	7967.0	learning	LS3	PICTURE_68.jpg	i	n/a
240.962	8.985	8985.0	learning	LS3	PICTURE_74.jpg	c	n/a
249.947	7.772	7772.0	learning	LS3	PICTURE_68.jpg	c	n/a
257.719	7.517	7517.0	learning	LS3	PICTURE_71.jpg	c	n/a
265.236	7.583	7583.0	learning	LS3	PICTURE_72.jpg	i	n/a
272.819	8.607	8607.0	learning	LS3	PICTURE_74.jpg	i	n/a
281.426	12.267	12267.0	learning	LS4	PICTURE_67.jpg	c	n/a
293.693	8.815	8815.0	learning	LS4	PICTURE_74.jpg	i	n/a
302.508	7.423	7423.0	learning	LS4	PICTURE_72.jpg	c	n/a
309.931	7.947	7947.0	learning	LS4	PICTURE_68.jpg	c	n/a
317.878	8.792	8792.0	learning	LS4	PICTURE_74.jpg	c	n/a
326.670	8.199	8199.0	learning	LS4	PICTURE_68.jpg	i	n/a
334.869	8.723	8723.0	learning	LS4	PICTURE_71.jpg	i	n/a
343.592	8.301	8301.0	learning	LS4	PICTURE_72.jpg	i	n/a
351.893	7.394	7394.0	learning	LS4	PICTURE_67.jpg	i	n/a
359.287	6.495	6495.0	learning	LS4	PICTURE_71.jpg	c	n/a
365.782	8.578	8578.0	learning	LS1	PICTURE_203.jpg	c	n/a
374.360	4.960	4960.0	learning	LS1	PICTURE_414.jpg	c	n/a
379.320	9.658	9658.0	learning	LS1	PICTURE_566.jpg	i	n/a
388.978	6.840	6840.0	learning	LS1	PICTURE_414.jpg	i	n/a
395.818	11.225	11225.0	learning	LS1	PICTURE_203.jpg	i	n/a
407.043	7.927	7927.0	learning	LS1	PICTURE_224.jpg	i	n/a
414.970	12.623	12623.0	learning	LS1	PICTURE_42.jpg	c	n/a
427.593	8.690	8690.0	learning	LS1	PICTURE_224.jpg	c	n/a
436.283	8.275	8275.0	learning	LS1	PICTURE_42.jpg	i	n/a
444.558	11.219	11219.0	learning	LS1	PICTURE_566.jpg	c	n/a
455.777	8.959	8959.0	learning	LS2	PICTURE_42.jpg	i	n/a
464.736	10.443	10443.0	learning	LS2	PICTURE_566.jpg	i	n/a
475.179	15.605	15605.0	learning	LS2	PICTURE_414.jpg	i	n/a
490.784	7.178	7178.0	learning	LS2	PICTURE_566.jpg	c	n/a
497.962	7.543	7543.0	learning	LS2	PICTURE_203.jpg	c	n/a
505.505	9.035	9035.0	learning	LS2	PICTURE_224.jpg	i	n/a
514.540	10.207	10207.0	learning	LS2	PICTURE_203.jpg	i	n/a
524.747	7.381	7381.0	learning	LS2	PICTURE_42.jpg	c	n/a
532.128	8.718	8718.0	learning	LS2	PICTURE_224.jpg	c	n/a
540.846	8.618	8618.0	learning	LS2	PICTURE_414.jpg	c	n/a
549.464	7.326	7326.0	learning	LS3	PICTURE_224.jpg	i	n/a
556.790	7.544	7544.0	learning	LS3	PICTURE_414.jpg	c	n/a
564.334	8.082	8082.0	learning	LS3	PICTURE_203.jpg	i	n/a
