onset	duration	accuracy_binary	trial_type	learning_stage	stimulus	coherence
0.000	11.367	1	learning	LS1	PICTURE_72.jpg	c
11.367	10.468	0	learning	LS1	PICTURE_74.jpg	i
21.835	10.687	1	learning	LS1	PICTURE_67.jpg	c
32.522	9.952	0	learning	LS1	PICTURE_68.jpg	i
42.474	11.777	1	learning	LS1	PICTURE_74.jpg	c
54.251	10.563	1	learning	LS1	PICTURE_67.jpg	i
64.814	9.032	1	learning	LS1	PICTURE_71.jpg	c
73.846	8.291	1	learning	LS1	PICTURE_68.jpg	c
82.137	11.395	1	learning	LS1	PICTURE_71.jpg	i
93.532	10.335	1	learning	LS1	PICTURE_72.jpg	i
103.867	15.576	0	learning	LS2	PICTURE_74.jpg	c
119.443	10.026	0	learning	LS2	PICTURE_67.jpg	i
129.469	10.390	1	learning	LS2	PICTURE_71.jpg	c
139.859	7.879	1	learning	LS2	PICTURE_68.jpg	i
147.738	7.769	1	learning	LS2	PICTURE_67.jpg	c
155.507	8.619	1	learning	LS2	PICTURE_72.jpg	i
164.126	6.760	1	learning	LS2	PICTURE_68.jpg	c
170.886	8.577	1	learning	LS2	PICTURE_71.jpg	i
179.463	6.238	1	learning	LS2	PICTURE_72.jpg	c
185.701	10.133	0	learning	LS2	PICTURE_74.jpg	i
195.834	8.038	1	learning	LS3	PICTURE_72.jpg	c
203.872	7.936	1	learning	LS3	PICTURE_67.jpg	i
211.808	8.802	1	learning	LS3	PICTURE_71.jpg	i
220.610	12.385	1	learning	LS3	PICTURE_67.jpg	c
232.995	7.967	1	learning	LS3	PICTURE_68.jpg	i
240.962	8.985	1	learning	LS3	PICTURE_74.jpg	c
249.947	7.772	1	learning	LS3	PICTURE_68.jpg	c
257.719	7.517	1	learning	LS3	PICTURE_71.jpg	c
265.236	7.583	1	learning	LS3	PICTURE_72.jpg	i
272.819	8.607	1	learning	LS3	PICTURE_74.jpg	i
281.426	12.267	1	learning	LS4	PICTURE_67.jpg	c
293.693	8.815	1	learning	LS4	PICTURE_74.jpg	i
302.508	7.423	1	learning	LS4	PICTURE_72.jpg	c
309.931	7.947	1	learning	LS4	PICTURE_68.jpg	c
317.878	8.792	1	learning	LS4	PICTURE_74.jpg	c
326.670	8.199	1	learning	LS4	PICTURE_68.jpg	i
334.869	8.723	1	learning	LS4	PICTURE_71.jpg	i
343.592	8.301	1	learning	LS4	PICTURE_72.jpg	i
351.893	7.394	1	learning	LS4	PICTURE_67.jpg	i
359.287	6.495	1	learning	LS4	PICTURE_71.jpg	c
365.782	8.578	1	learning	LS1	PICTURE_203.jpg	c
374.360	4.960	0	learning	LS1	PICTURE_414.jpg	c
379.320	9.658	0	learning	LS1	PICTURE_566.jpg	i
388.978	6.840	1	learning	LS1	PICTURE_414.jpg	i
395.818	11.225	1	learning	LS1	PICTURE_203.jpg	i
407.043	7.927	1	learning	LS1	PICTURE_224.jpg	i
414.970	12.623	1	learning	LS1	PICTURE_42.jpg	c
427.593	8.690	1	learning	LS1	PICTURE_224.jpg	c
436.283	8.275	1	learning	LS1	PICTURE_42.jpg	i
444.558	11.219	1	learning	LS1	PICTURE_566.jpg	c
455.777	8.959	1	learning	LS2	PICTURE_42.jpg	i
464.736	10.443	1	learning	LS2	PICTURE_566.jpg	i
475.179	15.605	1	learning	LS2	PICTURE_414.jpg	i
490.784	7.178	1	learning	LS2	PICTURE_566.jpg	c
497.962	7.543	1	learning	LS2	PICTURE_203.jpg	c
505.505	9.035	1	learning	LS2	PICTURE_224.jpg	i
514.540	10.207	1	learning	LS2	PICTURE_203.jpg	i
524.747	7.381	1	learning	LS2	PICTURE_42.jpg	c
532.128	8.718	1	learning	LS2	PICTURE_224.jpg	c
540.846	8.618	1	learning	LS2	PICTURE_414.jpg	c
549.464	7.326	1	learning	LS3	PICTURE_224.jpg	i
556.790	7.544	1	learning	LS3	PICTURE_414.jpg	c
564.334	8.082	1	learning	LS3	PICTURE_203.jpg	i
572.416	8.460	1	learning	LS3	PICTURE_566.jpg	i
580.876	7.886	1	learning	LS3	PICTURE_203.jpg	c
588.762	7.626	1	learning	LS3	PICTURE_566.jpg	c
596.388	8.170	1	learning	LS3	PICTURE_224.jpg	c
604.558	6.958	1	learning	LS3	PICTURE_42.jpg	c
611.516	7.495	1	learning	LS3	PICTURE_414.jpg	i
619.011	8.841	1	learning	LS3	PICTURE_42.jpg	i
627.852	8.666	1	learning	LS4	PICTURE_203.jpg	i
636.518	9.532	1	learning	LS4	PICTURE_566.jpg	i
646.050	9.597	1	learning	LS4	PICTURE_42.jpg	i
655.647	8.523	1	learning	LS4	PICTURE_414.jpg	c
664.170	7.130	1	learning	LS4	PICTURE_224.jpg	i
671.300	7.975	1	learning	LS4	PICTURE_414.jpg	i
679.275	6.102	1	learning	LS4	PICTURE_42.jpg	c
685.377	7.747	1	learning	LS4	PICTURE_566.jpg	c
693.124	7.159	1	learning	LS4	PICTURE_224.jpg	c
700.283	7.053	1	learning	LS4	PICTURE_203.jpg	c
707.336	9.454	1	learning	LS1	PICTURE_148.jpg	i
716.790	10.631	0	learning	LS1	PICTURE_202.jpg	i
727.421	9.092	0	learning	LS1	PICTURE_165.jpg	c
736.513	9.158	1	learning	LS1	PICTURE_148.jpg	c
745.671	9.057	1	learning	LS1	PICTURE_453.jpg	i
754.728	10.083	1	learning	LS1	PICTURE_202.jpg	c
764.811	10.943	0	learning	LS1	PICTURE_358.jpg	c
775.754	9.090	1	learning	LS1	PICTURE_453.jpg	c
784.844	10.755	1	learning	LS1	PICTURE_358.jpg	i
795.599	9.542	1	learning	LS1	PICTURE_165.jpg	i
805.141	14.011	1	learning	LS2	PICTURE_202.jpg	c
819.152	8.154	1	learning	LS2	PICTURE_453.jpg	c
827.306	9.317	1	learning	LS2	PICTURE_358.jpg	c
836.623	10.642	1	learning	LS2	PICTURE_165.jpg	i
847.265	13.086	1	learning	LS2	PICTURE_358.jpg	i
860.351	9.614	1	learning	LS2	PICTURE_202.jpg	i
869.965	10.305	0	learning	LS2	PICTURE_148.jpg	i
880.270	9.557	1	learning	LS2	PICTURE_165.jpg	c
889.827	7.851	1	learning	LS2	PICTURE_148.jpg	c
897.678	9.670	1	learning	LS2	PICTURE_453.jpg	i
907.348	9.176	1	learning	LS3	PICTURE_148.jpg	i
916.524	9.074	1	learning	LS3	PICTURE_165.jpg	i
925.598	11.052	1	learning	LS3	PICTURE_358.jpg	i
936.650	11.111	1	learning	LS3	PICTURE_202.jpg	i
947.761	7.821	1	learning	LS3	PICTURE_165.jpg	c
955.582	6.608	1	learning	LS3	PICTURE_453.jpg	c
962.190	9.225	1	learning	LS3	PICTURE_358.jpg	c
971.415	7.053	1	learning	LS3	PICTURE_202.jpg	c
978.468	8.877	1	learning	LS3	PICTURE_453.jpg	i
987.345	17.736	0	learning	LS3	PICTURE_148.jpg	c
1005.081	7.657	1	learning	LS4	PICTURE_148.jpg	c
1012.738	8.841	1	learning	LS4	PICTURE_358.jpg	i
1021.579	7.789	1	learning	LS4	PICTURE_165.jpg	c
1029.368	9.455	1	learning	LS4	PICTURE_453.jpg	i
1038.823	9.501	1	learning	LS4	PICTURE_358.jpg	c
1048.324	7.467	1	learning	LS4	PICTURE_202.jpg	c
1055.791	7.992	1	learning	LS4	PICTURE_165.jpg	i
1063.783	13.154	1	learning	LS4	PICTURE_453.jpg	c
1076.937	8.564	1	learning	LS4	PICTURE_202.jpg	i
1085.501	11.015	1	learning	LS4	PICTURE_148.jpg	i
1096.516	7.499	1	learning	LS1	PICTURE_640.jpg	c
1104.015	10.116	0	learning	LS1	PICTURE_592.jpg	i
1114.131	18.970	1	learning	LS1	PICTURE_379.jpg	i
1133.101	10.715	0	learning	LS1	PICTURE_465.jpg	i
1143.816	8.855	0	learning	LS1	PICTURE_692.jpg	i
1152.671	15.956	1	learning	LS1	PICTURE_640.jpg	i
1168.627	8.988	1	learning	LS1	PICTURE_465.jpg	c
1177.615	9.374	0	learning	LS1	PICTURE_379.jpg	c
1186.989	8.322	1	learning	LS1	PICTURE_592.jpg	c
1195.311	9.187	0	learning	LS1	PICTURE_692.jpg	c
1204.498	9.011	1	learning	LS2	PICTURE_465.jpg	c
1213.509	15.152	1	learning	LS2	PICTURE_692.jpg	i
1228.661	8.181	1	learning	LS2	PICTURE_379.jpg	c
1236.842	7.107	1	learning	LS2	PICTURE_592.jpg	c
1243.949	8.271	1	learning	LS2	PICTURE_640.jpg	c
1252.220	9.436	1	learning	LS2	PICTURE_692.jpg	c
1261.656	12.681	0	learning	LS2	PICTURE_465.jpg	i
1274.337	11.287	1	learning	LS2	PICTURE_640.jpg	i
1285.624	7.982	1	learning	LS2	PICTURE_592.jpg	i
1293.606	8.035	1	learning	LS2	PICTURE_379.jpg	i
1301.641	7.383	1	learning	LS3	PICTURE_592.jpg	c
1309.024	9.838	1	learning	LS3	PICTURE_640.jpg	c
1318.862	11.657	1	learning	LS3	PICTURE_592.jpg	i
1330.519	7.558	1	learning	LS3	PICTURE_379.jpg	c
1338.077	7.937	1	learning	LS3	PICTURE_465.jpg	c
1346.014	7.195	1	learning	LS3	PICTURE_692.jpg	c
