trial_index	trial_type	block_number	block_type	is_practice	kin_parse_failed	kin_n_samples	duration	path_length	max_velocity	mean_velocity	max_acceleration	mean_acceleration
2	go	1	go_only	1	0	80	1.307766	642.449084	1294.738866	491.256797	51454.896989	8171.201365
3	go	1	go_only	1	0	70	1.141102	653.682696	1428.423148	572.852167	42306.804759	7784.900752
4	go	1	go_only	1	0	69	1.126254	603.680953	2112.388415	536.007964	36155.519074	7474.060014
5	go	1	go_only	1	0	56	0.907412	602.196293	2019.575456	663.641609	76650.443153	12614.129176
6	go	1	go_only	1	0	62	1.011026	619.306504	1804.216639	612.552743	71996.125519	12408.236078
7	go	1	go_only	1	0	41	0.660161	640.184936	1637.599278	969.740323	46128.791670	11209.525915
8	go	1	go_only	1	0	58	0.942646	618.488171	2108.367172	656.119373	87867.635864	13694.459968
9	go	1	go_only	1	0	53	0.860082	620.285730	2073.488739	721.193796	54912.701808	10482.026755
10	go	1	go_only	1	0	52	0.843170	606.747448	1824.124659	719.602832	98801.794387	12415.879889
11	go	1	go_only	1	0	50	0.809252	583.747511	2064.480675	721.342068	75292.290070	11135.775081
12	go	1	go_only	1	0	55	0.893610	623.675655	1726.684139	697.928474	72340.001494	11096.639666
13	go	1	go_only	1	0	46	0.744155	635.020733	2275.810747	853.344826	43637.495993	10828.595095
14	go	1	go_only	1	0	43	0.691750	628.165963	1684.094881	908.082477	42160.744358	12430.681165
15	go	1	go_only	1	0	47	0.760837	624.162312	2168.557492	820.362937	61140.182287	12132.556768
16	go	1	go_only	1	0	45	0.727613	620.320773	2152.094824	852.542414	71692.581468	13600.500303
17	go	1	go_only	1	0	48	0.776967	612.470681	1663.136980	788.283527	61542.013111	9509.410771
18	go	1	go_only	1	0	52	0.841666	576.109117	2180.920009	684.486784	68285.167396	10695.776308
19	go	2	go_nogo_prac	1	0	46	0.744307	610.330894	1933.729937	819.999305	52739.555737	11161.186352
20	go	2	go_nogo_prac	1	0	54	0.878899	606.013477	1873.176334	689.514669	90775.056410	13361.084151
21	go	2	go_nogo_prac	1	0	42	0.677405	605.368929	1993.790294	893.658785	79972.258220	13701.925800
22	go	2	go_nogo_prac	1	0	34	0.543078	591.058892	4051.538265	1088.349910	141943.085479	19863.931389
24	go	2	go_nogo_prac	1	0	52	0.843223	613.866556	2737.158080	728.000338	112575.679947	15209.774313
25	nogo	2	go_nogo_prac	1	0	42	0.676587	388.191017	1963.752470	573.748601	61771.413820	9063.761572
26	go	2	go_nogo_prac	1	0	48	0.777984	605.508931	2215.093127	778.304721	63175.938677	13438.887927
27	go	2	go_nogo_prac	1	0	47	0.759352	610.565753	1901.228933	804.061877	83526.845143	13509.241791
28	go	2	go_nogo_prac	1	0	46	0.742238	667.455316	1809.087780	899.247392	40056.689012	11870.880689
29	go	2	go_nogo_prac	1	0	49	0.794161	587.016439	1630.474774	739.165533	92596.119234	10413.969115
30	nogo	2	go_nogo_prac	1	0	43	0.694359	490.634397	1891.066674	706.599964	69856.318619	10432.293306
31	go	2	go_nogo_prac	1	0	57	0.927701	579.367439	1906.440733	624.519648	57804.138017	8320.240115
32	go	2	go_nogo_prac	1	0	54	0.878582	616.433479	2044.511446	701.623479	122466.168325	12808.093365
33	go	2	go_nogo_prac	1	0	47	0.760122	595.676194	2382.950644	783.658668	49684.820333	10831.511496
34	go	2	go_nogo_prac	1	0	43	0.694720	601.833272	2389.515161	866.296789	72465.465841	11281.649987
35	go	2	go_nogo_prac	1	0	40	0.643404	594.440647	1811.194600	923.899808	71625.695576	14170.985619
36	nogo	2	go_nogo_prac	1	0	44	0.709289	415.596220	2564.108680	585.933631	75257.884421	11209.012380
37	go	3	go_only	0	0	50	0.808690	581.771336	1617.322056	719.399869	46132.555724	10363.449390
38	go	3	go_only	0	0	38	0.611380	552.276730	4737.240480	903.328389	289798.636912	20565.785034
39	go	3	go_only	0	0	42	0.677009	617.850057	2960.534648	912.617468	148758.903966	14815.263777
40	go	3	go_only	0	0	37	0.591750	619.145513	4778.109854	1046.295931	107617.269851	18757.360430
41	go	3	go_only	0	0	35	0.560265	593.537068	2945.175381	1059.386871	109895.897338	14080.431073
42	go	3	go_only	0	0	34	0.543371	582.899146	3627.428541	1072.745948	75796.636405	16553.758302
43	go	3	go_only	0	0	40	0.643398	571.903895	6667.686165	888.880298	167974.299804	24584.160419
44	go	3	go_only	0	0	48	0.777329	598.458336	2338.547877	769.890758	64470.644818	11849.681863
45	go	3	go_only	0	0	36	0.577186	610.009164	3440.605342	1056.868301	73180.040428	15520.637066
46	go	3	go_only	0	0	48	0.747211	604.586304	2551.797042	809.124150	97518.805103	9443.129057
47	go	3	go_only	0	0	46	0.742304	586.164537	2547.643260	789.655422	101525.395521	14761.206840
48	go	3	go_only	0	0	43	0.692576	600.594657	2226.407601	867.189030	46699.079588	11445.828110
49	go	3	go_only	0	0	43	0.692491	547.438504	2698.610808	790.535418	106288.548865	14770.186324
50	go	3	go_only	0	0	40	0.642768	564.945601	3496.361637	878.926146	91265.403924	12146.527033
51	go	3	go_only	0	0	39	0.627103	630.189956	4194.967951	1004.923368	124011.015958	20110.878648
52	go	3	go_only	0	0	43	0.692754	702.367658	4738.504476	1013.877156	213797.618574	22083.965247
53	go	3	go_only	0	0	47	0.760094	640.005872	3654.323039	842.009289	87317.611857	12745.983848
54	go	3	go_only	0	0	58	0.944563	603.263989	2875.609421	638.669664	75137.814402	9347.774211
55	go	4	go_nogo	0	0	49	0.792520	563.959246	3097.009756	711.602631	108315.973346	12929.493364
56	go	4	go_nogo	0	0	48	0.775128	614.503958	2148.448518	792.777396	95705.981064	13702.798867
57	go	4	go_nogo	0	0	41	0.661766	592.060371	2958.296908	894.667256	144395.861152	13974.819183
58	nogo	4	go_nogo	0	0	36	0.576120	519.568146	3197.798393	901.840460	76813.108634	14861.736716
59	go	4	go_nogo	0	0	62	1.010179	597.815855	2053.152285	591.792063	37948.599941	8237.015102
60	go	4	go_nogo	0	0	42	0.677341	547.716765	3279.603379	808.628161	95216.084413	13101.814356
