onset	duration	accuracy_binary	trial_type	learning_stage	stimulus
0.0	0.883	1	incongruent	Block1	incongruent/STIM_000.jpg
2.959	1.148	1	incongruent	Block1	incongruent/STIM_000.jpg
6.385	1.235	1	incongruent	Block1	incongruent/STIM_000.jpg
10.07	0.951	1	incongruent	Block1	incongruent/STIM_000.jpg
13.783	0.584	1	incongruent	Block1	incongruent/STIM_000.jpg
18.079	1.121	1	incongruent	Block1	incongruent/STIM_001.jpg
22.797	1.171	1	incongruent	Block1	incongruent/STIM_001.jpg
26.842	1.021	0	incongruent	Block1	incongruent/STIM_001.jpg
30.457	1.036	1	incongruent	Block1	incongruent/STIM_001.jpg
33.745	0.694	0	incongruent	Block1	incongruent/STIM_001.jpg
38.26	1.122	1	incongruent	Block1	incongruent/STIM_002.jpg
43.052	1.168	1	incongruent	Block1	incongruent/STIM_002.jpg
46.909	0.864	1	incongruent	Block1	incongruent/STIM_002.jpg
51.58	0.774	1	incongruent	Block1	incongruent/STIM_002.jpg
55.643	1.065	0	incongruent	Block1	incongruent/STIM_002.jpg
59.842	1.215	1	incongruent	Block1	incongruent/STIM_003.jpg
64.345	1.284	1	incongruent	Block1	incongruent/STIM_003.jpg
68.076	0.94	0	incongruent	Block1	incongruent/STIM_003.jpg
72.078	0.673	1	incongruent	Block1	incongruent/STIM_003.jpg
75.932	1.152	1	incongruent	Block1	incongruent/STIM_003.jpg
80.971	1.409	0	incongruent	Block1	incongruent/STIM_004.jpg
86.124	1.42	1	incongruent	Block1	incongruent/STIM_004.jpg
90.249	0.777	1	incongruent	Block1	incongruent/STIM_004.jpg
94.565	1.172	1	incongruent	Block1	incongruent/STIM_004.jpg
97.781	0.957	1	incongruent	Block1	incongruent/STIM_004.jpg
101.985	1.481	1	incongruent	Block1	incongruent/STIM_005.jpg
106.196	1.378	1	incongruent	Block1	incongruent/STIM_005.jpg
110.199	1.3	0	incongruent	Block1	incongruent/STIM_005.jpg
114.417	0.686	1	incongruent	Block1	incongruent/STIM_005.jpg
118.298	0.849	1	incongruent	Block1	incongruent/STIM_005.jpg
122.687	0.792	0	incongruent	Block1	incongruent/STIM_006.jpg
125.639	1.281	1	incongruent	Block1	incongruent/STIM_006.jpg
130.0	0.642	0	incongruent	Block1	incongruent/STIM_006.jpg
134.585	0.62	0	incongruent	Block1	incongruent/STIM_006.jpg
138.387	1.125	1	incongruent	Block1	incongruent/STIM_006.jpg
142.134	1.277	1	incongruent	Block1	incongruent/STIM_007.jpg
146.433	1.424	1	incongruent	Block1	incongruent/STIM_007.jpg
150.219	1.269	1	incongruent	Block1	incongruent/STIM_007.jpg
153.955	1.046	1	incongruent	Block1	incongruent/STIM_007.jpg
158.741	0.95	1	incongruent	Block1	incongruent/STIM_007.jpg
163.259	0.85	1	incongruent	Block1	incongruent/STIM_008.jpg
166.595	0.968	1	incongruent	Block1	incongruent/STIM_008.jpg
171.14	1.221	1	incongruent	Block1	incongruent/STIM_008.jpg
174.663	1.248	1	incongruent	Block1	incongruent/STIM_008.jpg
178.847	0.672	1	incongruent	Block1	incongruent/STIM_008.jpg
181.911	1.016	1	incongruent	Block1	incongruent/STIM_009.jpg
186.587	1.325	1	incongruent	Block1	incongruent/STIM_009.jpg
189.979	1.108	1	incongruent	Block1	incongruent/STIM_009.jpg
194.764	1.08	1	incongruent	Block1	incongruent/STIM_009.jpg
198.098	1.018	1	incongruent	Block1	incongruent/STIM_009.jpg
202.855	1.142	1	incongruent	Block1	incongruent/STIM_010.jpg
207.168	1.152	1	incongruent	Block1	incongruent/STIM_010.jpg
211.108	0.846	1	incongruent	Block1	incongruent/STIM_010.jpg
214.484	0.865	0	incongruent	Block1	incongruent/STIM_010.jpg
218.652	0.89	1	incongruent	Block1	incongruent/STIM_010.jpg
223.119	0.703	1	incongruent	Block1	incongruent/STIM_011.jpg
226.45	1.11	1	incongruent	Block1	incongruent/STIM_011.jpg
229.896	1.05	1	incongruent	Block1	incongruent/STIM_011.jpg
234.867	1.129	1	incongruent	Block1	incongruent/STIM_011.jpg
238.061	0.664	1	incongruent	Block1	incongruent/STIM_011.jpg
242.606	1.288	1	incongruent	Block1	incongruent/STIM_012.jpg
246.769	0.956	1	incongruent	Block1	incongruent/STIM_012.jpg
251.0	1.144	1	incongruent	Block1	incongruent/STIM_012.jpg
254.718	1.018	1	incongruent	Block1	incongruent/STIM_012.jpg
259.302	0.682	1	incongruent	Block1	incongruent/STIM_012.jpg
263.228	1.126	1	incongruent	Block1	incongruent/STIM_013.jpg
267.351	0.906	1	incongruent	Block1	incongruent/STIM_013.jpg
272.047	0.751	1	incongruent	Block1	incongruent/STIM_013.jpg
275.207	1.155	1	incongruent	Block1	incongruent/STIM_013.jpg
279.053	0.916	1	incongruent	Block1	incongruent/STIM_013.jpg
