trial_index	trial_type	block_number	mean_velocity
55	go	4	1136.382012
56	go	4	1396.970416
57	go	4	1112.360488
58	go	4	1068.140720
59	go	4	1036.800745
60	nogo	4	878.236334
61	go	4	1101.646539
62	go	4	1229.109489
63	nogo	4	806.875421
64	go	4	863.557207
65	nogo	4	964.338597
66	go	4	1068.464965
67	go	4	1046.966370
68	go	4	1032.124564
69	go	4	1045.890713
70	go	4	986.057344
71	nogo	4	1205.190830
72	go	4	1139.554125
73	go	4	986.625002
74	go	4	1075.120836
75	go	4	901.879112
76	go	4	875.067423
77	go	4	1141.633547
78	go	4	1223.790600
79	go	4	1107.676713
80	go	4	935.658361
81	go	4	1213.498922
82	go	4	988.031520
83	nogo	4	1038.246100
84	go	4	1066.639334
85	go	4	655.318201
86	nogo	4	914.679634
87	go	4	767.519142
88	nogo	4	661.665634
89	go	4	764.546206
90	go	4	907.202864
91	go	4	997.726874
92	go	4	785.463563
93	nogo	4	1021.368170
94	go	4	1071.153348
95	go	4	850.773039
96	go	4	855.847947
97	go	4	1150.741483
98	nogo	4	888.300145
99	go	4	942.813820
100	go	4	950.685531
101	go	4	789.703516
102	go	4	959.594003
103	go	4	1066.330207
104	go	4	1012.669899
105	go	4	983.686057
106	go	4	922.403234
107	go	4	974.296766
108	go	4	769.737921
109	go	4	1037.168267
110	nogo	4	853.117252
111	go	4	953.884467
112	nogo	4	803.759110
113	go	4	914.548243
114	nogo	4	923.216452
115	go	5	1860.911675
116	go	5	1122.492663
117	go	5	1007.455386
118	go	5	973.615871
119	nogo	5	870.720993
120	go	5	831.518186
121	go	5	1007.498145
122	go	5	954.698569
123	go	5	727.715776
124	go	5	1079.938183
125	go	5	998.305958
126	go	5	1141.745043
127	go	5	772.034325
128	go	5	1093.321685
129	go	5	1105.914929
130	go	5	1041.031728
131	go	5	n/a
132	go	5	924.599624
133	nogo	5	732.578535
134	go	5	1011.891840
135	nogo	5	980.515721
136	go	5	748.295608
137	go	5	728.084002
138	go	5	1072.197184
139	go	5	944.886585
140	nogo	5	930.253338
141	go	5	1014.638605
142	nogo	5	924.690682
143	go	5	1056.373735
144	go	5	1368.180354
145	nogo	5	740.326921
146	go	5	897.370860
147	go	5	977.496469
148	go	5	818.375109
149	nogo	5	868.130282
150	go	5	987.158238
151	go	5	944.463101
152	go	5	828.340142
153	go	5	996.360959
154	go	5	912.188701
155	go	5	932.705293
156	nogo	5	894.833533
157	go	5	1086.908163
158	go	5	1230.569025
159	nogo	5	968.682436
160	go	5	854.951660
161	nogo	5	657.263454
162	go	5	733.618089
163	go	5	956.774478
164	go	5	710.405297
165	nogo	5	645.211923
166	go	5	978.323053
167	go	5	833.050937
168	go	5	912.986843
169	go	5	730.011626
170	go	5	968.596970
171	nogo	5	987.096192
172	go	5	n/a
173	go	5	1065.997610
174	go	5	953.816458
193	go	7	921.614175
194	go	7	888.801545
195	nogo	7	762.021521
196	go	7	1361.297155
197	go	7	1072.542682
198	nogo	7	n/a
199	go	7	935.541668
200	go	7	1148.287028
201	nogo	7	749.590975
202	go	7	403.298434
203	go	7	687.511276
204	go	7	715.964932
205	go	7	793.522428
206	go	7	1076.720706
207	go	7	922.084399
208	go	7	876.270682
209	go	7	1015.627063
210	go	7	1012.830261
211	go	7	971.992298
212	nogo	7	816.759811
213	go	7	1145.698213
214	go	7	982.307769
215	go	7	848.636679
216	go	7	1011.603788
217	nogo	7	862.699897
218	go	7	1313.144219
219	go	7	935.715186
220	go	7	1068.095260
221	go	7	1139.517299
222	nogo	7	1074.472292
223	go	7	1007.869892
224	go	7	1247.155016
225	go	7	1103.184260
226	go	7	865.582754
227	go	7	628.157746
228	go	7	1035.543335
229	go	7	944.955349
230	go	7	1010.324017
231	go	7	884.560767
232	nogo	7	n/a
233	go	7	766.227983
234	nogo	7	n/a
235	go	7	856.184815
236	go	7	1066.705643
237	go	7	1132.857168
238	go	7	850.988104
239	go	7	972.045283
240	go	7	1027.954470
241	nogo	7	915.300191
242	go	7	998.103279
243	nogo	7	973.887201
244	go	7	1358.383419
245	go	7	1360.726868
246	go	7	942.555173
247	nogo	7	1085.102305
248	go	7	1041.298687
249	nogo	7	1208.873469
250	go	7	1111.532530
251	go	7	1376.705356
252	go	7	941.339607
253	nogo	8	1351.675504
254	go	8	1004.122833
255	go	8	1092.282400
256	nogo	8	1224.881511
257	go	8	1289.999991
258	go	8	1104.418746
259	go	8	n/a
260	go	8	958.074485
261	go	8	1103.051678
262	go	8	972.080789
263	go	8	1079.869915
264	go	8	952.274392
265	go	8	878.095905
266	go	8	897.319903
267	go	8	1189.340883
268	nogo	8	857.030861
269	go	8	756.841786
270	go	8	1228.622818
271	go	8	861.757013
272	go	8	915.412677
273	go	8	1135.742400
274	nogo	8	937.053355
275	go	8	692.554040
276	go	8	1296.676498
277	go	8	961.902628
278	go	8	912.244457
279	nogo	8	n/a
280	go	8	982.871849
281	go	8	1341.136748
282	go	8	1235.148994
283	go	8	1072.858781
284	nogo	8	957.046069
285	go	8	1132.043723
286	go	8	746.943773
287	go	8	727.615662
288	go	8	866.824344
289	nogo	8	733.960580
290	go	8	873.979690
291	nogo	8	844.622249
292	go	8	n/a
293	go	8	1159.932543
294	nogo	8	1035.692980
295	go	8	896.081324
296	go	8	1043.054883
297	go	8	1052.895752
298	nogo	8	836.694154
299	go	8	1101.635478
300	nogo	8	777.291168
301	go	8	967.761547
302	go	8	844.443322
303	go	8	753.449325
304	go	8	818.589829
305	go	8	857.916258
306	nogo	8	913.272923
307	go	8	822.249860
308	go	8	927.776678
309	go	8	978.301388
310	go	8	813.145206
311	go	8	678.923494
312	go	8	885.071873
331	go	10	877.585190
332	nogo	10	1135.567063
