trial_index	block_number	block_type	is_practice	trials_count	digit	trial_type	correct_response	mouse_resp.x	mouse_resp.y	mouse_resp.leftButton	mouse_resp.midButton	mouse_resp.rightButton	mouse_resp.time	click_pos_x	click_pos_y	iti_duration	participant
1	1	go_only	1	18	4	go	click	[41.0, 41.0, 46.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 51.0, 68.0, 97.0, 125.0, 150.0, 164.0, 174.0, 177.0, 179.0, 181.0, 188.0, 200.0, 206.0, 206.0, 206.0, 206.0, 206.0, 206.0, 214.0, 228.0, 233.0, 234.0, 235.0, 235.0, 235.0, 235.0, 235.0, 235.0, 235.0, 235.0, 235.0, 235.0, 235.0, 235.0, 235.0, 233.0, 232.0, 231.0, 230.0, 230.0, 230.0, 230.0, 230.0, 230.0, 230.0, 229.0, 229.0, 229.0, 229.0, 229.0, 229.0, 229.0, 229.0, 229.0, 229.0, 229.0, 229.0, 229.0, 229.0, 229.0, 229.0, 229.0, 229.0, 229.0, 229.0, 229.0, 229.0, 229.0, 229.0, 229.0, 229.0, 229.0, 229.0, 229.0, 229.0, 229.0, 229.0, 229.0, 229.0, 229.0, 229.0]	[-265.0, -265.0, -249.0, -228.0, -221.0, -220.0, -220.0, -220.0, -220.0, -220.0, -220.0, -214.0, -167.0, -54.0, 40.0, 107.0, 151.0, 187.0, 210.0, 228.0, 237.0, 251.0, 265.0, 272.0, 272.0, 272.0, 272.0, 272.0, 272.0, 284.0, 302.0, 315.0, 318.0, 319.0, 319.0, 319.0, 319.0, 319.0, 319.0, 319.0, 319.0, 319.0, 319.0, 319.0, 319.0, 319.0, 318.0, 318.0, 317.0, 317.0, 317.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0, 316.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00021299999207258224, 0.008215799927711487, 0.02460370003245771, 0.041309299995191395, 0.059744799975305796, 0.07456560002174228, 0.09124840004369617, 0.1077672999817878, 0.12458139995578676, 0.1410223999992013, 0.15797079994808882, 0.17459469998721033, 0.19115560001228005, 0.20793499995488673, 0.2249659999506548, 0.24124290002509952, 0.2579342999961227, 0.2748484000330791, 0.29144579998683184, 0.308552399976179, 0.32488910004030913, 0.3412133000092581, 0.35788999998476356, 0.3743149000220001, 0.3909004000015557, 0.4075703000416979, 0.42450199997983873, 0.4410997999366373, 0.4581544999964535, 0.4747276999987662, 0.49146069993730634, 0.5080458000302315, 0.5244462999980897, 0.5408967999974266, 0.5577182000270113, 0.5743856999324635, 0.5909666999941692, 0.6081959999864921, 0.6243385999696329, 0.6410494999727234, 0.6575717999367043, 0.674306400003843, 0.690936499973759, 0.7075214999495074, 0.7242228999966756, 0.7411497000139207, 0.7576337000355124, 0.7744653000263497, 0.7912392999278381, 0.8076456999406219, 0.8243325999937952, 0.8409211999969557, 0.857751699979417, 0.8743093999801204, 0.8910407000221312, 0.9079654000233859, 0.9243196999887004, 0.9412455999990925, 0.9576416999334469, 0.9741448999848217, 0.9909166999859735, 1.0075251000234857, 1.0244177000131458, 1.0409167000325397, 1.0577074999455363, 1.0742825999623165, 1.0907906999345869, 1.107677899999544, 1.124345500022173, 1.1410227000014856, 1.1575878999428824, 1.1741897999309003, 1.190747799933888, 1.2075154000194743, 1.2242807999718934, 1.2407891999464482, 1.257452999940142, 1.2743386999936774, 1.290701000019908, 1.307542399968952, 1.3240189999341965, 1.3408241999568418, 1.3573189999442548, 1.3740010999608785, 1.3907027000095695, 1.4073159999679774, 1.424021599930711, 1.4404623999726027, 1.4571054000407457, 1.473877300042659, 1.490593699971214, 1.5075332999695092]	n/a	n/a	0.7	20b
2	1	go_only	1	18	7	go	click	[93.0, 93.0, 120.0, 151.0, 162.0, 177.0, 226.0, 255.0, 272.0, 281.0, 293.0, 301.0, 305.0, 309.0, 311.0, 311.0, 311.0, 309.0, 302.0, 296.0, 282.0, 268.0, 256.0, 245.0, 237.0, 232.0, 231.0, 231.0, 231.0, 231.0, 231.0, 231.0, 228.0, 226.0, 226.0, 226.0, 226.0, 225.0]	[-150.0, -150.0, -99.0, -23.0, 22.0, 68.0, 180.0, 241.0, 273.0, 298.0, 333.0, 362.0, 379.0, 392.0, 399.0, 400.0, 402.0, 404.0, 406.0, 405.0, 395.0, 377.0, 355.0, 336.0, 323.0, 316.0, 314.0, 313.0, 313.0, 313.0, 313.0, 313.0, 313.0, 313.0, 313.0, 313.0, 313.0, 313.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00028030003886669874, 0.009124200092628598, 0.025695300078950822, 0.04233840003143996, 0.05942260008305311, 0.07580620003864169, 0.09254520002286881, 0.1090676001040265, 0.12573090009391308, 0.14248420007061213, 0.15921480010729283, 0.17607580008916557, 0.1924361001001671, 0.20909670006949455, 0.22573400009423494, 0.2424249000614509, 0.2590415000449866, 0.275850500096567, 0.29254819999914616, 0.30912270001135767, 0.32596100005321205, 0.3424476000946015, 0.3593388000736013, 0.3760226001031697, 0.3929758000886068, 0.409627600107342, 0.42620159999933094, 0.4425410000840202, 0.4592133000260219, 0.47580050001852214, 0.4924949000123888, 0.5091569001087919, 0.5258948000846431, 0.5425338000059128, 0.559318600106053, 0.575879400013946, 0.5926898000761867, 0.6095859000924975]	225.0	314.0	0.5	20b
3	1	go_only	1	18	3	go	click	[133.0, 133.0, 176.0, 234.0, 264.0, 272.0, 273.0, 275.0, 278.0, 278.0, 278.0, 276.0, 275.0, 275.0, 274.0, 273.0, 272.0, 270.0, 268.0, 266.0, 259.0, 231.0, 209.0, 196.0, 191.0, 189.0, 187.0, 186.0, 186.0, 186.0, 186.0, 185.0, 185.0, 185.0, 185.0]	[-190.0, -190.0, -118.0, -7.0, 62.0, 94.0, 115.0, 137.0, 183.0, 206.0, 217.0, 221.0, 224.0, 227.0, 233.0, 234.0, 236.0, 236.0, 237.0, 238.0, 241.0, 259.0, 273.0, 283.0, 287.0, 289.0, 293.0, 297.0, 299.0, 300.0, 300.0, 300.0, 301.0, 301.0, 301.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00018970004748553038, 0.00963940005749464, 0.026072800043039024, 0.043048800085671246, 0.05969840008765459, 0.07620960008352995, 0.09296820010058582, 0.10986430000048131, 0.12625880003906786, 0.14294500008691102, 0.1596010000212118, 0.17602960008662194, 0.1930311000905931, 0.20962140010669827, 0.2262336000567302, 0.24295040010474622, 0.25978480000048876, 0.27612430008593947, 0.2927586000878364, 0.30939650000073016, 0.3260642000241205, 0.3431253000162542, 0.3597586000105366, 0.3762769000604749, 0.39280680008232594, 0.40949400002136827, 0.4258604000788182, 0.4428533000173047, 0.4593531000427902, 0.47630360000766814, 0.4927192000905052, 0.5094270000699908, 0.5260528000071645, 0.5425105000613257, 0.559532800107263]	185.0	301.0	0.5	20b
4	1	go_only	1	18	2	go	click	[18.0, 18.0, 25.0, 38.0, 46.0, 52.0, 58.0, 65.0, 75.0, 85.0, 93.0, 110.0, 129.0, 152.0, 161.0, 163.0, 166.0, 172.0, 187.0, 193.0, 193.0, 193.0, 193.0, 192.0, 192.0, 192.0, 192.0, 192.0, 192.0, 192.0, 192.0, 192.0, 192.0]	[-279.0, -279.0, -258.0, -221.0, -194.0, -177.0, -163.0, -140.0, -111.0, -83.0, -64.0, -30.0, 20.0, 79.0, 112.0, 129.0, 140.0, 159.0, 194.0, 221.0, 228.0, 238.0, 243.0, 248.0, 256.0, 264.0, 269.0, 272.0, 272.0, 272.0, 272.0, 272.0, 272.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00018700002692639828, 0.008507300051860511, 0.025251499959267676, 0.04177130002062768, 0.058824699954129755, 0.07514980004634708, 0.09182790003251284, 0.10846549994312227, 0.1253052999963984, 0.1424309000140056, 0.15851199999451637, 0.17686530004721135, 0.19182940002065152, 0.20834559993818402, 0.22525549994315952, 0.24178120004944503, 0.25843789998907596, 0.2755475000012666, 0.29184870002791286, 0.3085641999496147, 0.32504180003888905, 0.34187859995290637, 0.35889799997676164, 0.3751018999610096, 0.39186350000090897, 0.40822900005150586, 0.4251747999805957, 0.44178510003257543, 0.4583099000155926, 0.47496969997882843, 0.49172719998750836, 0.5081447999691591, 0.5252504999516532]	192.0	272.0	0.7	20b
5	1	go_only	1	18	4	go	click	[77.0, 77.0, 143.0, 218.0, 270.0, 280.0, 281.0, 281.0, 278.0, 277.0, 276.0, 276.0, 276.0, 276.0, 276.0, 276.0, 276.0, 276.0, 276.0, 274.0, 271.0, 266.0, 259.0, 250.0, 237.0, 233.0, 232.0, 232.0, 232.0, 232.0, 232.0, 232.0, 232.0]	[-180.0, -180.0, -34.0, 113.0, 205.0, 232.0, 250.0, 267.0, 284.0, 293.0, 296.0, 296.0, 298.0, 298.0, 298.0, 298.0, 298.0, 298.0, 298.0, 298.0, 299.0, 300.0, 301.0, 303.0, 305.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.0003038999857380986, 0.010515999980270863, 0.02755040000192821, 0.04372229997534305, 0.06052449997514486, 0.07677929999772459, 0.09363919997122139, 0.11027039994951338, 0.1267857999773696, 0.1436446999432519, 0.15985259995795786, 0.17693919991143048, 0.19338399998378009, 0.21010299993213266, 0.2267736999783665, 0.24343269993551075, 0.2599857999011874, 0.2767349999630824, 0.2934715999290347, 0.3101834999397397, 0.3269175000023097, 0.34361939993686974, 0.3602013000054285, 0.37687879998702556, 0.3935249999631196, 0.4101262999465689, 0.42665759997908026, 0.44329450000077486, 0.46002389991190284, 0.47676979994866997, 0.4930753998924047, 0.509914799942635, 0.5265333999413997]	232.0	306.0	0.7	20b
6	1	go_only	1	18	6	go	click	[90.0, 95.0, 101.0, 120.0, 146.0, 158.0, 163.0, 166.0, 172.0, 175.0, 176.0, 176.0, 176.0, 178.0, 179.0, 179.0, 179.0, 179.0, 182.0, 186.0, 189.0, 189.0, 189.0, 189.0, 191.0, 192.0, 192.0, 192.0, 192.0, 192.0, 192.0, 192.0, 192.0, 192.0, 192.0, 192.0, 192.0]	[-207.0, -169.0, -133.0, -57.0, 18.0, 60.0, 80.0, 99.0, 124.0, 139.0, 141.0, 143.0, 149.0, 164.0, 170.0, 170.0, 171.0, 175.0, 183.0, 198.0, 211.0, 218.0, 220.0, 226.0, 235.0, 250.0, 255.0, 259.0, 261.0, 263.0, 266.0, 269.0, 270.0, 270.0, 270.0, 270.0, 270.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00019259995315223932, 0.008657900034449995, 0.02610460005234927, 0.042110900045372546, 0.05995190003886819, 0.07562699995469302, 0.09212349995505065, 0.10871579998638481, 0.12543160002678633, 0.14198810001835227, 0.15892169997096062, 0.17552109993994236, 0.19211489998269826, 0.20911669998895377, 0.22571599995717406, 0.2423990999814123, 0.2587146000005305, 0.27526629995554686, 0.29206400003749877, 0.30882589996326715, 0.3253053999505937, 0.3420820999890566, 0.3587393000489101, 0.3754087999695912, 0.39205030002631247, 0.40888410003390163, 0.42589890002273023, 0.44236959994304925, 0.45875869994051754, 0.4753535999916494, 0.4921879000030458, 0.5088481999700889, 0.5251754999626428, 0.5417824999894947, 0.558707799995318, 0.5751833999529481, 0.5922589999390766]	192.0	270.0	0.6	20b
7	1	go_only	1	18	6	go	click	[66.0, 66.0, 107.0, 144.0, 166.0, 176.0, 184.0, 194.0, 213.0, 237.0, 248.0, 250.0, 250.0, 250.0, 250.0, 250.0, 250.0, 249.0, 246.0, 241.0, 236.0, 231.0, 224.0, 220.0, 215.0, 209.0, 204.0, 199.0, 195.0, 195.0, 194.0, 194.0, 194.0, 194.0, 194.0, 194.0, 194.0, 194.0, 194.0, 194.0, 194.0, 194.0, 194.0, 194.0, 194.0]	[-252.0, -252.0, -163.0, -81.0, -25.0, 6.0, 31.0, 62.0, 102.0, 144.0, 165.0, 173.0, 175.0, 179.0, 181.0, 181.0, 182.0, 184.0, 187.0, 197.0, 207.0, 215.0, 226.0, 234.0, 244.0, 254.0, 264.0, 270.0, 276.0, 277.0, 278.0, 278.0, 278.0, 278.0, 278.0, 278.0, 278.0, 278.0, 278.0, 278.0, 278.0, 278.0, 278.0, 278.0, 278.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00010830000974237919, 0.011413400061428547, 0.028141999966464937, 0.045111099956557155, 0.061644200002774596, 0.07832950004376471, 0.095715899951756, 0.11171820003073663, 0.1283382000401616, 0.14494330005254596, 0.16185140004381537, 0.17807030002586544, 0.19493720005266368, 0.21168339997529984, 0.22797979996539652, 0.24496310006361455, 0.2615587000036612, 0.27831760002300143, 0.29506659996695817, 0.3117249000351876, 0.3282027000095695, 0.34501829999499023, 0.3615084000630304, 0.3781478999881074, 0.39499000005889684, 0.41164810000918806, 0.42839270003605634, 0.4448323999531567, 0.4615177999949083, 0.4784409999847412, 0.49471550004091114, 0.5114405000349507, 0.5281665000366047, 0.5451659000245854, 0.5613633999601007, 0.577977400040254, 0.5945461000083014, 0.6111999000422657, 0.6279043999966234, 0.6445173999527469, 0.6612041000043973, 0.6780419000424445, 0.6944627000484616, 0.7116038999520242, 0.7285592999542132]	194.0	278.0	1.0	20b
8	1	go_only	1	18	2	go	click	[130.0, 130.0, 229.0, 318.0, 373.0, 401.0, 415.0, 417.0, 417.0, 417.0, 417.0, 417.0, 417.0, 414.0, 406.0, 398.0, 392.0, 379.0, 355.0, 317.0, 279.0, 244.0, 216.0, 198.0, 198.0, 198.0, 198.0, 198.0, 198.0, 197.0, 197.0, 198.0, 199.0, 200.0, 200.0, 200.0, 200.0, 200.0]	[-112.0, -112.0, 49.0, 187.0, 272.0, 320.0, 349.0, 362.0, 368.0, 372.0, 375.0, 375.0, 375.0, 375.0, 376.0, 377.0, 377.0, 377.0, 377.0, 372.0, 365.0, 359.0, 352.0, 346.0, 346.0, 346.0, 346.0, 346.0, 344.0, 339.0, 336.0, 335.0, 332.0, 331.0, 330.0, 330.0, 330.0, 330.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[7.730000652372837e-05, 0.011087100021541119, 0.02749560005031526, 0.04400560003705323, 0.0606001999694854, 0.07735190005041659, 0.09409580007195473, 0.1107733000535518, 0.12751200003549457, 0.14404240006115288, 0.16083159996196628, 0.17728239996358752, 0.19385320006404072, 0.2107173000695184, 0.22763550002127886, 0.2440059999935329, 0.2606249999953434, 0.2772839000681415, 0.29388250003103167, 0.31064090004656464, 0.32717190007679164, 0.3442480000667274, 0.3607099000364542, 0.3772890999680385, 0.3941809000680223, 0.4109246999723837, 0.427538700052537, 0.4441266000503674, 0.46072249999269843, 0.4772672000108287, 0.4941742999944836, 0.510708500049077, 0.5275787999853492, 0.5443264000350609, 0.560600099968724, 0.5771681000478566, 0.5938232999760658, 0.6110743000172079]	200.0	330.0	0.9	20b
9	1	go_only	1	18	7	go	click	[130.0, 130.0, 164.0, 176.0, 180.0, 185.0, 192.0, 199.0, 206.0, 208.0, 208.0, 208.0, 208.0, 207.0, 206.0, 206.0, 203.0, 203.0, 203.0, 202.0, 202.0, 201.0, 200.0, 199.0, 196.0, 193.0, 190.0, 188.0, 186.0, 183.0, 183.0, 182.0, 182.0, 182.0, 182.0, 182.0]	[-153.0, -153.0, -77.0, -37.0, -14.0, 14.0, 51.0, 100.0, 136.0, 153.0, 162.0, 171.0, 179.0, 183.0, 186.0, 190.0, 194.0, 196.0, 196.0, 197.0, 199.0, 200.0, 204.0, 215.0, 244.0, 261.0, 272.0, 285.0, 293.0, 302.0, 310.0, 314.0, 314.0, 314.0, 314.0, 314.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00021229998674243689, 0.011367499944753945, 0.02807200001552701, 0.04466539993882179, 0.06112339999526739, 0.07806780003011227, 0.0945675999391824, 0.11135439993813634, 0.1279281999450177, 0.14449480001349002, 0.16119879996404052, 0.17778379993978888, 0.19470789993647486, 0.21176819992251694, 0.22897099994588643, 0.24484239995945245, 0.2612785999663174, 0.27771289995871484, 0.2946976999519393, 0.311370600014925, 0.32796249992679805, 0.3446082000155002, 0.36128519999329, 0.3778997999615967, 0.3949037999846041, 0.41139499994460493, 0.42796629993245006, 0.44450869993306696, 0.46161450003273785, 0.47774749994277954, 0.49438079993706197, 0.5111103999661282, 0.5276899000164121, 0.5445247000316158, 0.5610359000274912, 0.5780737999593839]	182.0	314.0	0.8	20b
10	1	go_only	1	18	7	go	click	[50.0, 63.0, 70.0, 72.0, 73.0, 73.0, 74.0, 76.0, 81.0, 104.0, 150.0, 175.0, 186.0, 194.0, 202.0, 208.0, 215.0, 229.0, 250.0, 269.0, 282.0, 288.0, 290.0, 290.0, 290.0, 290.0, 290.0, 290.0, 288.0, 279.0, 265.0, 246.0, 233.0, 231.0, 230.0, 229.0, 228.0, 228.0, 228.0, 228.0, 228.0, 228.0, 228.0]	[-296.0, -287.0, -281.0, -279.0, -278.0, -274.0, -265.0, -243.0, -204.0, -130.0, -8.0, 45.0, 74.0, 100.0, 128.0, 159.0, 191.0, 231.0, 280.0, 316.0, 343.0, 359.0, 366.0, 367.0, 367.0, 367.0, 367.0, 367.0, 367.0, 362.0, 349.0, 332.0, 314.0, 312.0, 311.0, 311.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00012419989798218012, 0.011091899941675365, 0.02770579990465194, 0.044456399977207184, 0.06088679993990809, 0.07742079999297857, 0.09441029990557581, 0.11108569998759776, 0.12756639998406172, 0.14437529991846532, 0.1609320999123156, 0.1781905998941511, 0.1943877999437973, 0.21109509991947562, 0.22742849995847791, 0.24429889989551157, 0.2610122999176383, 0.27743459993507713, 0.29426449991296977, 0.3108936999924481, 0.3275629999116063, 0.34435159992426634, 0.36064479988999665, 0.377230399986729, 0.39413889998104423, 0.41055529995355755, 0.4274688999867067, 0.4444032999454066, 0.4608328999020159, 0.4779067999916151, 0.49414559989236295, 0.5110838999971747, 0.528430899954401, 0.5440083999419585, 0.5606646999949589, 0.5774414999177679, 0.5937886999454349, 0.6104231999488547, 0.6271591999102384, 0.6437612998997793, 0.6605667999247089, 0.6771350998897105, 0.6941433999454603]	228.0	310.0	0.9	20b
