trial_index	trial_type	block_number	path_length
55	go	4	579.740966
56	go	4	808.710924
57	go	4	696.884836
58	go	4	581.779399
59	go	4	721.147691
60	nogo	4	434.143836
61	go	4	598.940877
62	go	4	586.072959
63	nogo	4	465.467872
64	go	4	540.720663
65	nogo	4	507.897274
66	go	4	599.141409
67	go	4	606.217923
68	go	4	614.197305
69	go	4	606.281406
70	go	4	602.368922
71	nogo	4	575.870188
72	go	4	581.838103
73	go	4	586.531594
74	go	4	657.119876
75	go	4	521.416809
76	go	4	605.350204
77	go	4	562.782984
78	go	4	647.261135
79	go	4	582.596856
80	go	4	571.076087
81	go	4	599.948285
82	go	4	588.909172
83	nogo	4	618.755949
84	go	4	579.996551
85	go	4	584.549012
86	nogo	4	511.024011
87	go	4	596.763555
88	nogo	4	436.641357
89	go	4	556.209659
90	go	4	581.806978
91	go	4	593.207492
92	go	4	560.028922
93	nogo	4	539.971613
94	go	4	672.712045
95	go	4	619.547985
96	go	4	622.865339
97	go	4	567.583214
98	nogo	4	542.266821
99	go	4	607.681785
100	go	4	595.633766
101	go	4	574.903291
102	go	4	602.481767
103	go	4	579.070939
104	go	4	551.916943
105	go	4	633.766006
106	go	4	608.660134
107	go	4	627.291327
108	go	4	611.900928
109	go	4	582.592558
110	nogo	4	461.743997
111	go	4	613.745387
112	nogo	4	531.459188
113	go	4	573.717696
114	nogo	4	549.058058
115	go	5	1259.593052
116	go	5	626.890264
117	go	5	599.633920
118	go	5	593.873357
119	nogo	5	516.234804
120	go	5	563.347584
121	go	5	616.326814
122	go	5	598.627699
123	go	5	578.369505
124	go	5	605.439156
125	go	5	543.991791
126	go	5	638.187298
127	go	5	612.340338
128	go	5	612.401182
129	go	5	675.553222
130	go	5	532.498868
131	go	5	n/a
132	go	5	565.424661
133	nogo	5	446.528448
134	go	5	567.104360
135	nogo	5	483.846562
136	go	5	592.453918
137	go	5	590.049104
138	go	5	565.315429
139	go	5	573.647166
140	nogo	5	552.655973
141	go	5	602.281156
142	nogo	5	487.903606
143	go	5	610.020126
144	go	5	631.050750
145	nogo	5	574.157286
146	go	5	623.470031
147	go	5	597.737527
148	go	5	566.204112
149	nogo	5	528.656704
150	go	5	584.498861
151	go	5	544.805795
152	go	5	561.244017
153	go	5	575.179952
154	go	5	601.931249
155	go	5	585.915765
156	nogo	5	575.228345
157	go	5	573.039178
158	go	5	814.754829
159	nogo	5	511.065713
160	go	5	579.043028
161	nogo	5	368.116763
162	go	5	532.714281
163	go	5	585.508379
164	go	5	671.221401
165	nogo	5	479.771005
166	go	5	597.234819
167	go	5	660.850062
168	go	5	586.206757
169	go	5	530.444406
170	go	5	575.233855
171	nogo	5	537.649382
172	go	5	n/a
173	go	5	598.071030
174	go	5	596.595980
193	go	7	575.804261
194	go	7	586.817622
195	nogo	7	452.339023
196	go	7	673.499317
197	go	7	528.885598
198	nogo	7	n/a
199	go	7	600.756866
200	go	7	624.778034
201	nogo	7	395.158276
202	go	7	588.132163
203	go	7	569.304437
204	go	7	569.066326
205	go	7	484.806892
206	go	7	623.652137
207	go	7	592.500730
208	go	7	505.085488
209	go	7	621.425231
210	go	7	601.657029
211	go	7	593.212537
212	nogo	7	619.994695
213	go	7	622.471473
214	go	7	548.973993
215	go	7	560.128807
216	go	7	584.158700
217	nogo	7	470.104930
218	go	7	583.028023
219	go	7	618.932459
220	go	7	562.614478
221	go	7	581.179462
222	nogo	7	710.587853
223	go	7	563.876899
224	go	7	597.776240
225	go	7	692.514652
226	go	7	630.296241
227	go	7	509.346608
228	go	7	650.379412
229	go	7	576.817376
230	go	7	583.406249
231	go	7	583.799138
232	nogo	7	n/a
