trial_index	trial_type	block_number	mean_acceleration
55	go	4	23317.403809
56	go	4	29285.258487
57	go	4	33410.702064
58	go	4	20182.428032
59	go	4	18979.294435
60	nogo	4	23133.489128
61	go	4	27257.119991
62	go	4	25244.288996
63	nogo	4	15940.168301
64	go	4	32371.780403
65	nogo	4	12743.742863
66	go	4	17158.967411
67	go	4	19224.592616
68	go	4	17350.263975
69	go	4	21870.554411
70	go	4	18153.258945
71	nogo	4	19355.582929
72	go	4	22300.345920
73	go	4	24642.012278
74	go	4	20228.949887
75	go	4	18978.597620
76	go	4	23032.510940
77	go	4	28295.543174
78	go	4	34511.056307
79	go	4	29059.206785
80	go	4	19129.205325
81	go	4	37021.955321
82	go	4	22487.451566
83	nogo	4	15241.488470
84	go	4	31692.694499
85	go	4	12915.042649
86	nogo	4	17561.905765
87	go	4	12526.614414
88	nogo	4	20333.586594
89	go	4	18025.939232
90	go	4	14219.294563
91	go	4	14107.499776
92	go	4	17247.444508
93	nogo	4	18918.673551
94	go	4	19607.810625
95	go	4	13491.903163
96	go	4	14561.675995
97	go	4	32936.942004
98	nogo	4	19140.646070
99	go	4	15284.474471
100	go	4	15679.570396
101	go	4	9283.663531
102	go	4	23198.720997
103	go	4	16006.289384
104	go	4	22832.487182
105	go	4	28981.961962
106	go	4	14826.890371
107	go	4	16058.774903
108	go	4	12980.005760
109	go	4	19423.009574
110	nogo	4	21676.945937
111	go	4	22901.907289
112	nogo	4	11393.120916
113	go	4	18915.127532
114	nogo	4	31825.662200
115	go	5	48949.706273
116	go	5	23626.566243
117	go	5	21919.041821
118	go	5	23278.857193
119	nogo	5	15330.133919
120	go	5	14485.558599
121	go	5	13212.672167
122	go	5	16840.825426
123	go	5	13406.042945
124	go	5	19367.102778
125	go	5	17495.811999
126	go	5	31044.431338
127	go	5	17054.681413
128	go	5	24105.326428
129	go	5	26080.284075
130	go	5	24496.891914
131	go	5	n/a
132	go	5	16273.741098
133	nogo	5	12858.003445
134	go	5	23434.275176
135	nogo	5	14858.618360
136	go	5	12687.870884
137	go	5	12860.884664
138	go	5	16685.572454
139	go	5	19039.746991
140	nogo	5	13018.600987
141	go	5	17519.532118
142	nogo	5	14114.387885
143	go	5	15223.583349
144	go	5	23717.904660
145	nogo	5	12352.610499
146	go	5	14491.158470
147	go	5	19501.953512
148	go	5	12970.360259
149	nogo	5	12367.055285
150	go	5	23318.910036
151	go	5	22851.455419
152	go	5	15301.726558
153	go	5	15693.998072
154	go	5	17699.948088
155	go	5	15903.264957
156	nogo	5	16901.533478
157	go	5	19357.961514
158	go	5	29005.886552
159	nogo	5	16388.121191
160	go	5	15529.663127
161	nogo	5	13629.935237
162	go	5	14055.629380
163	go	5	17106.592863
164	go	5	11993.655194
165	nogo	5	12812.992341
166	go	5	15746.691181
167	go	5	13087.130172
168	go	5	12989.350225
169	go	5	12753.816788
170	go	5	21880.058810
171	nogo	5	16907.987776
172	go	5	n/a
173	go	5	18885.409633
174	go	5	20564.488539
193	go	7	14862.594873
194	go	7	18835.168272
195	nogo	7	14505.792346
196	go	7	30984.794891
197	go	7	26706.970570
198	nogo	7	n/a
199	go	7	21705.110587
200	go	7	20088.543064
201	nogo	7	24011.871191
202	go	7	9025.457330
203	go	7	15887.383653
204	go	7	16140.848008
205	go	7	12568.063025
206	go	7	18566.454201
207	go	7	25230.926353
208	go	7	33010.311980
209	go	7	22082.734545
210	go	7	17862.505632
211	go	7	20065.443416
212	nogo	7	16791.891363
213	go	7	25860.413843
214	go	7	28437.149948
215	go	7	21450.091352
216	go	7	19257.302169
217	nogo	7	19789.537618
218	go	7	30595.445027
219	go	7	17070.733214
220	go	7	28351.734795
221	go	7	28116.090270
222	nogo	7	25215.936838
223	go	7	23431.557916
224	go	7	30743.663448
225	go	7	33809.879846
226	go	7	16795.460091
227	go	7	13274.907948
228	go	7	19052.710621
229	go	7	26013.344190
230	go	7	15825.228442
231	go	7	20839.992401
232	nogo	7	n/a
233	go	7	16937.792138
234	nogo	7	n/a
235	go	7	17690.946392
236	go	7	32482.273537
237	go	7	25116.423776
238	go	7	23584.750269
239	go	7	31008.491750
240	go	7	16734.273554
241	nogo	7	16207.386757
242	go	7	25164.313236
243	nogo	7	13326.956651
244	go	7	29146.141859
245	go	7	39243.846899
246	go	7	17053.598596
247	nogo	7	15153.026279
248	go	7	21641.560399
249	nogo	7	19690.470125
250	go	7	25157.244565
251	go	7	20116.624528
252	go	7	17402.709991
253	nogo	8	45033.616106
254	go	8	20168.695821
255	go	8	33073.929529
