trial_index	trial_type	block_number	block_type	is_practice	n_left_clicks	go_first_left_inside	go_first_left_rt	parse_failed_time	parse_failed_xy	parse_failed_buttons	mismatched_lengths	any_rb_nonzero	any_mb_nonzero	any_click	any_left	any_right	nogo_stop_time	nogo_stopped	nogo_outcome	nogo_parse_failed	rt_combined	accuracy
1	go	1	go_only	1	1	1	0.674620	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.674620	1
2	go	1	go_only	1	1	1	0.595589	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.595589	1
3	go	1	go_only	1	1	1	0.575685	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.575685	1
4	go	1	go_only	1	3	0	0.524497	0	0	0	0	0	0	1	1	0	0.524497	1	stopped_early	0	n/a	0
5	go	1	go_only	1	1	0	0.526675	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	n/a	0
6	go	1	go_only	1	1	1	0.561924	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.561924	1
7	go	1	go_only	1	1	1	0.525769	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.525769	1
8	go	1	go_only	1	1	1	0.477982	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.477982	1
9	go	1	go_only	1	1	1	0.509608	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.509608	1
10	go	1	go_only	1	1	1	0.446339	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.446339	1
11	go	1	go_only	1	1	1	0.493603	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.493603	1
12	go	1	go_only	1	1	1	0.427006	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.427006	1
13	go	1	go_only	1	1	1	0.395116	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.395116	1
14	go	1	go_only	1	1	1	0.494497	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.494497	1
15	go	1	go_only	1	1	1	0.495034	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.495034	1
16	go	1	go_only	1	1	1	0.512199	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.512199	1
