onset	duration	accuracy	trial_type	learning_stage	stimulus
0.0	2.497	correct	regulate	Run1	regulate/STIM_000.jpg
5.399	2.186	correct	regulate	Run1	regulate/STIM_000.jpg
11.111	1.573	incorrect	regulate	Run1	regulate/STIM_000.jpg
15.929	1.832	correct	regulate	Run1	regulate/STIM_000.jpg
20.376	2.681	correct	regulate	Run1	regulate/STIM_001.jpg
26.065	3.054	correct	regulate	Run1	regulate/STIM_001.jpg
32.456	2.467	correct	regulate	Run1	regulate/STIM_001.jpg
37.755	2.224	correct	regulate	Run1	regulate/STIM_001.jpg
42.293	1.901	incorrect	regulate	Run1	regulate/STIM_002.jpg
47.474	1.451	incorrect	regulate	Run1	regulate/STIM_002.jpg
51.619	1.758	incorrect	regulate	Run1	regulate/STIM_002.jpg
57.255	2.091	correct	regulate	Run1	regulate/STIM_002.jpg
62.923	2.229	incorrect	regulate	Run1	regulate/STIM_003.jpg
69.031	1.483	incorrect	regulate	Run1	regulate/STIM_003.jpg
73.009	1.797	correct	regulate	Run1	regulate/STIM_003.jpg
77.011	2.273	correct	regulate	Run1	regulate/STIM_003.jpg
81.476	1.876	correct	regulate	Run1	regulate/STIM_004.jpg
85.748	2.646	correct	regulate	Run1	regulate/STIM_004.jpg
92.316	2.714	correct	regulate	Run1	regulate/STIM_004.jpg
97.754	2.929	correct	regulate	Run1	regulate/STIM_004.jpg
103.393	1.966	incorrect	regulate	Run1	regulate/STIM_005.jpg
107.463	1.714	correct	regulate	Run1	regulate/STIM_005.jpg
112.026	1.349	correct	regulate	Run1	regulate/STIM_005.jpg
116.094	2.878	correct	regulate	Run1	regulate/STIM_005.jpg
122.144	1.55	correct	regulate	Run1	regulate/STIM_006.jpg
127.23	2.15	correct	regulate	Run1	regulate/STIM_006.jpg
132.414	3.09	correct	regulate	Run1	regulate/STIM_006.jpg
137.888	1.26	correct	regulate	Run1	regulate/STIM_006.jpg
141.217	2.741	correct	regulate	Run1	regulate/STIM_007.jpg
147.285	1.99	correct	regulate	Run1	regulate/STIM_007.jpg
152.487	1.419	correct	regulate	Run1	regulate/STIM_007.jpg
157.053	2.699	incorrect	regulate	Run1	regulate/STIM_007.jpg
163.168	3.096	correct	regulate	Run1	regulate/STIM_008.jpg
169.122	1.786	correct	regulate	Run1	regulate/STIM_008.jpg
173.745	2.907	correct	regulate	Run1	regulate/STIM_008.jpg
180.558	2.232	incorrect	regulate	Run1	regulate/STIM_008.jpg
186.771	2.048	correct	regulate	Run1	regulate/STIM_009.jpg
191.441	2.589	incorrect	regulate	Run1	regulate/STIM_009.jpg
196.712	1.649	incorrect	regulate	Run1	regulate/STIM_009.jpg
201.418	2.758	correct	regulate	Run1	regulate/STIM_009.jpg
206.8	1.708	incorrect	regulate	Run1	regulate/STIM_010.jpg
211.048	3.008	correct	regulate	Run1	regulate/STIM_010.jpg
217.287	2.267	correct	regulate	Run1	regulate/STIM_010.jpg
222.529	1.617	correct	regulate	Run1	regulate/STIM_010.jpg
227.28	2.106	correct	regulate	Run1	regulate/STIM_011.jpg
232.243	2.993	correct	regulate	Run1	regulate/STIM_011.jpg
238.418	2.5	correct	regulate	Run1	regulate/STIM_011.jpg
244.562	2.619	correct	regulate	Run1	regulate/STIM_011.jpg
250.165	2.217	incorrect	regulate	Run1	regulate/STIM_012.jpg
256.144	2.213	correct	regulate	Run1	regulate/STIM_012.jpg
261.935	1.374	incorrect	regulate	Run1	regulate/STIM_012.jpg
266.59	1.71	correct	regulate	Run1	regulate/STIM_012.jpg
270.588	2.063	correct	regulate	Run1	regulate/STIM_013.jpg
275.687	2.883	correct	regulate	Run1	regulate/STIM_013.jpg
281.476	2.378	correct	regulate	Run1	regulate/STIM_013.jpg
286.657	1.75	correct	regulate	Run1	regulate/STIM_013.jpg
290.83	2.401	correct	regulate	Run1	regulate/STIM_014.jpg
295.262	2.417	incorrect	regulate	Run1	regulate/STIM_014.jpg
300.925	2.887	correct	regulate	Run1	regulate/STIM_014.jpg
306.371	2.794	incorrect	regulate	Run1	regulate/STIM_014.jpg
313.108	1.919	correct	regulate	Run1	regulate/STIM_015.jpg
318.714	2.441	correct	regulate	Run1	regulate/STIM_015.jpg
323.842	2.158	correct	regulate	Run1	regulate/STIM_015.jpg
328.949	2.508	correct	regulate	Run1	regulate/STIM_015.jpg
334.728	2.668	correct	regulate	Run1	regulate/STIM_016.jpg
340.388	2.737	correct	regulate	Run1	regulate/STIM_016.jpg
346.887	1.692	correct	regulate	Run1	regulate/STIM_016.jpg
350.61	2.476	incorrect	regulate	Run1	regulate/STIM_016.jpg
355.127	3.247	correct	regulate	Run1	regulate/STIM_017.jpg
361.84	2.026	correct	regulate	Run1	regulate/STIM_017.jpg
367.46	2.458	correct	regulate	Run1	regulate/STIM_017.jpg
373.323	2.077	correct	regulate	Run1	regulate/STIM_017.jpg
377.635	1.838	incorrect	regulate	Run1	regulate/STIM_018.jpg
381.947	1.569	correct	regulate	Run1	regulate/STIM_018.jpg
386.18	1.945	incorrect	regulate	Run1	regulate/STIM_018.jpg
391.943	1.289	correct	regulate	Run1	regulate/STIM_018.jpg
396.813	2.51	correct	regulate	Run1	regulate/STIM_019.jpg
402.988	1.712	correct	regulate	Run1	regulate/STIM_019.jpg
408.45	1.42	correct	regulate	Run1	regulate/STIM_019.jpg
412.877	2.755	correct	regulate	Run1	regulate/STIM_019.jpg
418.794	2.873	incorrect	regulate	Run1	regulate/STIM_020.jpg
424.938	2.43	correct	regulate	Run1	regulate/STIM_020.jpg
429.853	2.695	correct	regulate	Run1	regulate/STIM_020.jpg
436.258	2.561	correct	regulate	Run1	regulate/STIM_020.jpg
441.82	2.594	correct	regulate	Run1	regulate/STIM_021.jpg
447.438	1.874	incorrect	regulate	Run1	regulate/STIM_021.jpg
451.693	2.451	correct	regulate	Run1	regulate/STIM_021.jpg
457.135	1.295	correct	regulate	Run1	regulate/STIM_021.jpg
461.614	2.904	incorrect	regulate	Run1	regulate/STIM_022.jpg
