onset	duration	accuracy_binary	trial_type	learning_stage	stimulus
240.96	n/a	0	learning	LS1	h12_p4_k_down_left.jpg
287.325	1.824	1	learning	LS1	h87_p9_k_up_left.jpg
333.857	1.693	0	learning	LS1	h32_p10_i_down_right.jpg
380.556	1.115	0	learning	LS1	h87_p10_i_up_left.jpg
427.088	n/a	0	learning	LS1	h114_p35_k_up_right.jpg
473.619	1.461	1	learning	LS1	h82_p21_k_up_right.jpg
520.151	1.858	0	learning	LS1	h32_p31_k_down_right.jpg
566.683	1.839	1	learning	LS1	h82_p10_i_up_left.jpg
613.215	2.204	0	learning	LS1	h114_p16_i_up_left.jpg
659.747	1.21	0	learning	LS1	h12_p12_i_down_left.jpg
751.476	1.514	1	learning	LS2	h114_p35_k_up_right.jpg
798.341	2.246	1	learning	LS2	h12_p37_i_down_left.jpg
844.873	1.668	1	learning	LS2	h87_p9_k_up_left.jpg
891.405	1.09	1	learning	LS2	h32_p31_k_down_right.jpg
937.937	1.327	0	learning	LS2	h82_p37_i_up_right.jpg
984.635	1.468	1	learning	LS2	h114_p33_i_up_left.jpg
1031.167	2.392	1	learning	LS2	h12_p4_k_down_left.jpg
1077.699	1.814	0	learning	LS2	h82_p21_k_up_right.jpg
1124.398	1.315	1	learning	LS2	h32_p13_i_down_left.jpg
1171.096	1.855	0	learning	LS2	h87_p34_i_up_right.jpg
1262.826	1.488	0	learning	LS3	h12_p12_i_down_left.jpg
1309.357	1.645	0	learning	LS3	h82_p10_i_up_left.jpg
1356.056	1.306	1	learning	LS3	h12_p4_k_down_left.jpg
1402.588	0.904	1	learning	LS3	h32_p31_k_down_right.jpg
1449.286	2.179	0	learning	LS3	h87_p10_i_up_left.jpg
1495.985	1.377	1	learning	LS3	h32_p10_i_down_right.jpg
1542.517	1.598	1	learning	LS3	h114_p16_i_up_left.jpg
1589.049	1.435	1	learning	LS3	h87_p9_k_up_left.jpg
1635.747	0.904	1	learning	LS3	h114_p35_k_up_right.jpg
1682.279	0.758	1	learning	LS3	h82_p21_k_up_right.jpg
1774.008	1.653	1	learning	LS4	h87_p34_i_up_right.jpg
1820.707	1.171	1	learning	LS4	h12_p4_k_down_left.jpg
1867.239	1.344	1	learning	LS4	h82_p37_i_up_right.jpg
1913.937	0.829	1	learning	LS4	h32_p31_k_down_right.jpg
1960.636	1.417	1	learning	LS4	h114_p35_k_up_right.jpg
2007.168	1.014	1	learning	LS4	h32_p13_i_down_left.jpg
2053.7	0.9	0	learning	LS4	h114_p33_i_up_left.jpg
2100.231	0.706	1	learning	LS4	h87_p9_k_up_left.jpg
2146.763	1.518	1	learning	LS4	h82_p21_k_up_right.jpg
2193.462	1.962	1	learning	LS4	h12_p37_i_down_left.jpg
2465.648	1.575	0	learning	LS1	h22_p48_i_down_left.jpg
2512.346	1.876	1	learning	LS1	h89_p2_i_up_left.jpg
2558.878	1.186	1	learning	LS1	h28_p46_k_down_right.jpg
2605.744	1.102	0	learning	LS1	h107_p25_i_up_left.jpg
2652.442	1.705	1	learning	LS1	h22_p21_k_down_left.jpg
2698.974	1.526	1	learning	LS1	h89_p39_k_up_left.jpg
2745.506	0.996	1	learning	LS1	h11_p43_k_down_left.jpg
2792.204	1.92	1	learning	LS1	h107_p42_k_up_right.jpg
2838.903	1.293	1	learning	LS1	h28_p37_i_down_left.jpg
2885.435	1.419	1	learning	LS1	h11_p47_i_down_right.jpg
2977.331	1.562	0	learning	LS2	h89_p17_i_up_left.jpg
