onset	duration	accuracy_binary	trial_type	learning_stage	stimulus
0.0	4.568	1	navigation	Trial1	navigation/STIM_000.jpg
7.231	5.17	1	navigation	Trial1	navigation/STIM_000.jpg
14.177	3.084	1	navigation	Trial1	navigation/STIM_000.jpg
20.765	2.106	1	navigation	Trial1	navigation/STIM_000.jpg
25.029	2.915	1	navigation	Trial1	navigation/STIM_000.jpg
29.846	2.797	1	navigation	Trial1	navigation/STIM_000.jpg
35.955	3.69	0	navigation	Trial1	navigation/STIM_001.jpg
41.687	5.234	1	navigation	Trial1	navigation/STIM_001.jpg
49.604	4.902	1	navigation	Trial1	navigation/STIM_001.jpg
56.009	4.802	1	navigation	Trial1	navigation/STIM_001.jpg
62.835	1.856	0	navigation	Trial1	navigation/STIM_001.jpg
67.466	3.916	1	navigation	Trial1	navigation/STIM_001.jpg
72.98	2.484	1	navigation	Trial1	navigation/STIM_002.jpg
78.21	5.179	1	navigation	Trial1	navigation/STIM_002.jpg
85.339	4.356	1	navigation	Trial1	navigation/STIM_002.jpg
91.193	3.166	1	navigation	Trial1	navigation/STIM_002.jpg
96.358	4.334	1	navigation	Trial1	navigation/STIM_002.jpg
103.214	3.056	1	navigation	Trial1	navigation/STIM_002.jpg
109.129	2.506	0	navigation	Trial1	navigation/STIM_003.jpg
113.441	4.278	1	navigation	Trial1	navigation/STIM_003.jpg
120.967	5.025	1	navigation	Trial1	navigation/STIM_003.jpg
128.045	2.251	1	navigation	Trial1	navigation/STIM_003.jpg
133.002	2.694	1	navigation	Trial1	navigation/STIM_003.jpg
138.103	1.817	1	navigation	Trial1	navigation/STIM_003.jpg
142.739	2.964	1	navigation	Trial1	navigation/STIM_004.jpg
147.93	3.962	0	navigation	Trial1	navigation/STIM_004.jpg
155.177	2.725	1	navigation	Trial1	navigation/STIM_004.jpg
160.581	4.667	1	navigation	Trial1	navigation/STIM_004.jpg
167.635	2.281	1	navigation	Trial1	navigation/STIM_004.jpg
172.553	3.26	1	navigation	Trial1	navigation/STIM_004.jpg
178.951	5.074	1	navigation	Trial1	navigation/STIM_005.jpg
186.675	2.877	0	navigation	Trial1	navigation/STIM_005.jpg
191.647	3.168	1	navigation	Trial1	navigation/STIM_005.jpg
197.444	4.255	0	navigation	Trial1	navigation/STIM_005.jpg
204.301	2.502	1	navigation	Trial1	navigation/STIM_005.jpg
209.421	3.783	1	navigation	Trial1	navigation/STIM_005.jpg
214.66	3.811	1	navigation	Trial1	navigation/STIM_006.jpg
221.393	4.917	0	navigation	Trial1	navigation/STIM_006.jpg
229.347	2.264	1	navigation	Trial1	navigation/STIM_006.jpg
234.615	3.544	1	navigation	Trial1	navigation/STIM_006.jpg
241.318	4.249	0	navigation	Trial1	navigation/STIM_006.jpg
249.087	2.178	1	navigation	Trial1	navigation/STIM_006.jpg
