trial_index	trial_type	block_number	block_type	is_practice	kin_parse_failed	kin_n_samples	duration	path_length	max_velocity	mean_velocity	max_acceleration	mean_acceleration
5	go	1	go_only	1	0	42	0.677532	578.247189	2962.195952	853.461327	110133.458948	15078.927323
6	go	1	go_only	1	0	38	0.606182	573.990447	2891.905297	946.895043	106817.828471	24534.055009
7	go	1	go_only	1	0	32	0.508442	582.263207	3165.957947	1145.192136	139510.638499	24069.891162
9	go	1	go_only	1	0	30	0.476833	573.397107	4732.378439	1202.510619	152690.570989	29503.675870
10	go	1	go_only	1	0	36	0.575903	574.546975	2364.971459	997.645046	61962.654239	14944.613904
11	go	1	go_only	1	0	32	0.509929	551.321722	6905.545896	1081.174137	275709.251705	29212.555304
12	go	1	go_only	1	0	31	0.493804	587.580673	2890.918038	1189.906669	113068.507080	23272.873938
13	go	1	go_only	1	0	53	0.861979	648.395445	7295.950439	752.217567	347452.074883	18762.944847
14	go	1	go_only	1	0	33	0.526978	591.466309	2598.860979	1122.374455	54685.971807	14092.730642
15	go	1	go_only	1	0	33	0.526031	581.955191	3051.902086	1106.313700	68218.729080	16044.619614
16	go	1	go_only	1	0	34	0.543610	630.116944	4448.178748	1159.135270	114844.742500	21683.933861
17	go	1	go_only	1	0	35	0.559089	584.511614	2861.471132	1045.471311	116195.424533	23318.274784
18	go	1	go_only	1	0	35	0.560679	638.723579	2524.459581	1139.197356	68779.016110	14098.052929
19	go	2	go_nogo_prac	1	0	46	0.743893	646.796513	3295.962338	869.475431	92919.984211	15096.784734
21	go	2	go_nogo_prac	1	0	36	0.577864	590.681604	2623.410420	1022.181181	90236.947349	17093.569685
22	go	2	go_nogo_prac	1	0	33	0.528559	592.689088	3939.798344	1121.330684	84298.764132	22670.454411
24	go	2	go_nogo_prac	1	0	44	0.711406	584.617991	3395.547017	821.778846	81593.006111	12911.084282
25	nogo	2	go_nogo_prac	1	0	34	0.544381	455.193611	2166.570407	836.167031	34951.400996	11839.368926
26	go	2	go_nogo_prac	1	0	36	0.575939	628.228065	4344.340111	1090.790000	126981.762029	18617.360853
27	go	2	go_nogo_prac	1	0	63	1.027330	590.958246	3329.208670	575.236850	88484.171988	9554.628506
28	go	2	go_nogo_prac	1	0	66	1.077993	614.262620	1442.554958	569.820655	68251.670964	9067.810972
29	go	2	go_nogo_prac	1	0	49	0.793103	601.990212	2167.931114	759.031662	51907.581542	11587.620898
31	go	2	go_nogo_prac	1	0	56	0.903054	641.775614	1966.788420	710.672703	115329.132122	10318.539651
32	go	2	go_nogo_prac	1	0	62	1.008998	590.224578	2469.937620	584.961098	55112.250240	9298.201221
