trial_index	trial_type	block_number	block_type	is_practice	n_left_clicks	go_first_left_inside	go_first_left_rt	parse_failed_time	parse_failed_xy	parse_failed_buttons	mismatched_lengths	any_rb_nonzero	any_mb_nonzero	any_click	any_left	any_right	nogo_stop_time	nogo_stopped	nogo_outcome	nogo_parse_failed	rt_combined	accuracy
1	go	1	go_only	1	1	1	0.739197	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.739197	1
2	go	1	go_only	1	1	1	0.727373	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.727373	1
3	go	1	go_only	1	1	1	0.708897	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.708897	1
4	go	1	go_only	1	1	1	0.609748	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.609748	1
5	go	1	go_only	1	1	1	0.660588	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.660588	1
6	go	1	go_only	1	1	1	0.975184	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.975184	1
7	go	1	go_only	1	1	1	0.742926	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.742926	1
8	go	1	go_only	1	1	1	0.960958	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.960958	1
9	go	1	go_only	1	1	1	0.794830	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.794830	1
10	go	1	go_only	1	1	1	0.693238	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.693238	1
11	go	1	go_only	1	1	1	0.593835	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.593835	1
12	go	1	go_only	1	1	1	0.861224	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.861224	1
13	go	1	go_only	1	1	1	0.695598	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.695598	1
14	go	1	go_only	1	1	1	0.728622	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.728622	1
15	go	1	go_only	1	1	1	0.811191	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.811191	1
16	go	1	go_only	1	1	1	0.726525	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.726525	1
17	go	1	go_only	1	1	1	0.728173	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.728173	1
18	go	1	go_only	1	2	0	0.726010	0	0	0	0	0	0	1	1	0	0.659654	1	stopped_near_deadline	0	n/a	0
19	go	2	go_nogo_prac	1	1	1	0.844836	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.844836	1
20	go	2	go_nogo_prac	1	1	1	0.760988	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.760988	1
21	go	2	go_nogo_prac	1	1	1	0.944288	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.944288	1
22	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.474554	1	stopped_early	0	0.474554	1
23	go	2	go_nogo_prac	1	1	1	0.741220	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.741220	1
24	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.425725	1	stopped_early	0	0.425725	1
25	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.394692	1	stopped_early	0	0.394692	1
26	go	2	go_nogo_prac	1	1	1	0.944470	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.944470	1
27	go	2	go_nogo_prac	1	1	1	1.010588	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	1.010588	1
28	go	2	go_nogo_prac	1	1	1	0.742851	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.742851	1
29	go	2	go_nogo_prac	1	1	1	0.809772	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.809772	1
30	go	2	go_nogo_prac	1	1	1	0.944148	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.944148	1
31	go	2	go_nogo_prac	1	1	1	0.993001	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.993001	1
32	go	2	go_nogo_prac	1	1	1	0.876936	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.876936	1
33	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.443056	1	stopped_early	0	0.443056	1
34	go	2	go_nogo_prac	1	1	1	0.793382	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.793382	1
35	go	2	go_nogo_prac	1	1	1	1.044155	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	1.044155	1
36	go	2	go_nogo_prac	1	1	1	0.875531	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.875531	1
37	go	3	go_only	0	0	0	n/a	0	0	0	0	0	0	0	0	0	n/a	0	no_stop_early	0	n/a	0
38	go	3	go_only	0	1	1	0.627859	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.627859	1
39	go	3	go_only	0	1	1	0.744805	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.744805	1
40	go	3	go_only	0	1	1	0.628010	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.628010	1
41	go	3	go_only	0	1	1	0.860118	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.860118	1
42	go	3	go_only	0	1	1	0.959416	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.959416	1
43	go	3	go_only	0	1	1	0.610930	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.610930	1
