onset	duration	trial_type	condition	block	trial	difficulty_level	expression	correct_answer	user_answer	response_time_ms	is_correct	is_timeout
0.0	2.378	FLOW_B	B	1	1	1	101 + 7	108	108.0	2377.5	1	0
6.381	2.372	FLOW_B	B	1	2	1	101 + 1	102	102.0	2372.0	1	0
12.784	2.269	FLOW_B	B	1	3	1	106 + 5	111	111.0	2269.3	1	0
19.108	2.139	FLOW_B	B	1	4	1	6 + 107	113	113.0	2139.3	1	0
25.297	2.444	FLOW_B	B	1	5	1	1 + 106	107	107.0	2444.3	1	0
31.792	1.926	FLOW_B	B	1	6	1	7 + 108	115	115.0	1926.0	1	0
37.772	2.087	FLOW_B	B	1	7	1	1 + 107	108	108.0	2087.0	1	0
43.864	1.998	FLOW_B	B	1	8	1	109 + 6	115	115.0	1997.6	1	0
49.915	1.989	FLOW_B	B	1	9	1	103 + 5	108	108.0	1989.3	1	0
55.956	1.743	FLOW_B	B	1	10	1	105 + 5	110	110.0	1743.1	1	0
61.704	1.67	FLOW_B	B	1	11	1	104 + 1	105	105.0	1669.5	1	0
67.382	2.048	FLOW_B	B	1	12	1	5 + 108	113	113.0	2048.2	1	0
73.436	1.794	FLOW_B	B	1	13	1	101 + 5	106	106.0	1793.6	1	0
79.247	1.857	FLOW_B	B	1	14	1	6 + 106	112	112.0	1857.3	1	0
85.12	1.969	FLOW_B	B	1	15	1	2 + 109	111	111.0	1968.8	1	0
91.101	2.579	FLOW_B	B	1	16	1	9 + 107	116	116.0	2578.8	1	0
97.684	2.319	FLOW_B	B	1	17	1	9 + 104	113	113.0	2319.3	1	0
104.011	1.909	FLOW_B	B	1	18	1	101 + 5	106	106.0	1909.2	1	0
109.936	2.982	FLOW_B	B	1	19	1	3 + 107	110	110.0	2982.3	1	0
116.924	1.808	FLOW_B	B	1	20	1	109 + 4	113	113.0	1808.3	1	0
122.749	1.891	FLOW_B	B	1	21	1	101 + 8	109	109.0	1891.1	1	0
128.646	2.325	FLOW_B	B	1	22	1	8 + 105	113	113.0	2325.2	1	0
134.973	2.187	FLOW_B	B	1	23	1	108 + 4	112	112.0	2186.8	1	0
141.167	2.497	FLOW_B	B	1	24	1	2 + 102	104	104.0	2497.4	1	0
147.669	2.068	FLOW_B	B	1	25	1	107 + 1	108	108.0	2068.5	1	0
153.745	2.538	FLOW_B	B	1	26	1	100 + 4	104	104.0	2538.0	1	0
160.291	2.207	FLOW_B	B	1	27	1	8 + 108	116	116.0	2207.0	1	0
166.507	2.625	FLOW_B	B	1	28	1	2 + 104	106	106.0	2624.6	1	0
215.305	18.007	FLOW_F	F	2	1	8	87 + 94 + 109 + 98 + 52	440	n/a	18007.0	0	1
237.318	10.657	FLOW_F	F	2	2	8	31 + 41 + 20 + 109 + 29	230	240.0	10656.8	0	0
252.026	17.145	FLOW_F	F	2	3	7	87 + 48 + 5 + 107 + 73	320	320.0	17145.0	1	0
273.209	12.044	FLOW_F	F	2	4	7	8 + 104 + 38 + 65 + 13	228	228.0	12044.2	1	0
289.305	8.97	FLOW_F	F	2	5	8	86 + 13 + 81 + 100 + 42	322	322.0	8970.1	1	0
302.329	18.005	FLOW_F	F	2	6	8	57 + 40 + 10 + 104 + 98	309	n/a	18005.1	0	1
324.387	16.677	FLOW_F	F	2	7	8	22 + 42 + 109 + 24 + 82	279	279.0	16677.0	1	0
345.117	18.007	FLOW_F	F	2	8	8	94 + 61 + 103 + 95 + 98	451	n/a	18006.9	0	1
367.125	18.012	FLOW_F	F	2	9	8	104 + 58 + 74 + 36 + 50	322	n/a	18011.9	0	1
423.69	18.021	FLOW_O	O	3	1	11	73 + 36 + 63 + 108 + 89 + 3 + 90	462	n/a	18021.3	0	1
445.75	14.142	FLOW_O	O	3	2	11	9 + 105 + 27 + 30 + 33 + 66 + 83	353	353.0	14141.7	1	0
463.93	16.939	FLOW_O	O	3	3	11	105 + 91 + 49 + 3 + 65 + 13 + 90	416	416.0	16939.2	1	0
484.919	14.366	FLOW_O	O	3	4	12	21 + 21 + 48 + 13 + 109 + 60 + 50	322	322.0	14365.8	1	0
503.318	18.007	FLOW_O	O	3	5	12	107 + 52 + 69 + 48 + 28 + 86 + 36	426	n/a	18007.0	0	1
525.354	15.582	FLOW_O	O	3	6	12	46 + 89 + 19 + 14 + 102 + 37 + 38	345	345.0	15581.9	1	0
544.984	18.012	FLOW_O	O	3	7	12	109 + 73 + 43 + 82 + 86 + 13 + 94	500	n/a	18011.8	0	1
567.03	13.814	FLOW_O	O	3	8	12	27 + 47 + 106 + 26 + 15 + 15 + 31	267	267.0	13813.5	1	0
584.897	8.815	FLOW_O	O	3	9	12	88 + 53 + 61 + 76 + 104 + 11 + 13	406	n/a	8814.8	0	1
628.231	2.309	FLOW_B	B	4	1	1	7 + 108	115	115.0	2308.9	1	0
634.581	1.815	FLOW_B	B	4	2	1	8 + 108	116	116.0	1815.4	1	0
640.449	1.976	FLOW_B	B	4	3	1	9 + 107	116	116.0	1975.6	1	0
646.445	1.803	FLOW_B	B	4	4	1	107 + 1	108	108.0	1802.6	1	0
652.25	1.999	FLOW_B	B	4	5	1	2 + 108	110	110.0	1998.8	1	0
658.251	1.894	FLOW_B	B	4	6	1	106 + 4	110	110.0	1894.1	1	0
664.153	1.571	FLOW_B	B	4	7	1	106 + 6	112	112.0	1571.4	1	0
669.724	2.09	FLOW_B	B	4	8	1	100 + 5	105	105.0	2090.2	1	0
675.816	1.729	FLOW_B	B	4	9	1	102 + 7	109	109.0	1728.7	1	0
681.554	1.78	FLOW_B	B	4	10	1	107 + 9	116	116.0	1780.4	1	0
687.378	1.595	FLOW_B	B	4	11	1	108 + 5	113	113.0	1594.7	1	0
693.018	1.801	FLOW_B	B	4	12	1	102 + 4	106	106.0	1800.8	1	0
698.855	1.802	FLOW_B	B	4	13	1	109 + 8	117	117.0	1801.6	1	0
704.702	2.448	FLOW_B	B	4	14	1	6 + 103	109	109.0	2447.5	1	0
711.196	2.997	FLOW_B	B	4	15	1	3 + 101	104	104.0	2997.0	1	0
718.24	1.735	FLOW_B	B	4	16	1	106 + 3	109	109.0	1734.7	1	0
723.983	1.956	FLOW_B	B	4	17	1	9 + 104	113	113.0	1956.2	1	0
729.946	2.23	FLOW_B	B	4	18	1	106 + 8	114	114.0	2230.0	1	0
736.186	1.731	FLOW_B	B	4	19	1	104 + 4	108	108.0	1731.2	1	0
741.967	2.076	FLOW_B	B	4	20	1	104 + 3	107	107.0	2076.4	1	0
748.07	2.308	FLOW_B	B	4	21	1	5 + 101	106	106.0	2308.1	1	0
754.379	1.884	FLOW_B	B	4	22	1	7 + 109	116	116.0	1884.5	1	0
760.265	1.804	FLOW_B	B	4	23	1	106 + 8	114	114.0	1803.9	1	0
766.107	1.892	FLOW_B	B	4	24	1	4 + 100	104	104.0	1891.6	1	0
772.0	1.93	FLOW_B	B	4	25	1	3 + 108	111	111.0	1930.1	1	0
777.963	1.872	FLOW_B	B	4	26	1	9 + 100	109	109.0	1872.4	1	0
783.876	1.995	FLOW_B	B	4	27	1	9 + 105	114	114.0	1994.9	1	0
789.907	1.677	FLOW_B	B	4	28	1	5 + 106	111	111.0	1676.6	1	0
795.632	1.94	FLOW_B	B	4	29	1	101 + 1	102	102.0	1940.4	1	0
835.549	11.69	FLOW_F	F	5	1	8	106 + 65 + 32 + 27 + 66	296	269.0	11690.4	0	0
851.294	14.26	FLOW_F	F	5	2	8	64 + 82 + 50 + 102 + 96	394	394.0	14259.5	1	0
869.556	7.562	FLOW_F	F	5	3	8	60 + 30 + 18 + 92 + 101	301	301.0	7562.4	1	0
881.158	16.657	FLOW_F	F	5	4	9	109 + 41 + 4 + 97 + 21 + 43	315	306.0	16657.0	0	0
901.854	18.012	FLOW_F	F	5	5	9	29 + 14 + 9 + 96 + 108 + 14	270	n/a	18012.4	0	1
923.881	13.029	FLOW_F	F	5	6	8	108 + 36 + 37 + 57 + 98	336	336.0	13029.0	1	0
940.923	11.278	FLOW_F	F	5	7	8	18 + 14 + 37 + 15 + 106	190	190.0	11278.0	1	0
956.256	12.573	FLOW_F	F	5	8	9	106 + 16 + 20 + 3 + 66 + 65	276	276.0	12572.6	1	0
972.872	8.496	FLOW_F	F	5	9	9	71 + 104 + 29 + 10 + 70 + 7	291	291.0	8496.1	1	0
985.419	17.277	FLOW_F	F	5	10	10	108 + 34 + 33 + 56 + 73 + 66	370	370.0	17277.3	1	0
1040.004	2.368	FLOW_B	B	6	1	1	4 + 101	105	105.0	2368.1	1	0
1046.42	1.94	FLOW_B	B	6	2	1	3 + 103	106	106.0	1939.6	1	0
1052.409	2.057	FLOW_B	B	6	3	1	9 + 108	117	117.0	2056.9	1	0
1058.504	1.935	FLOW_B	B	6	4	1	8 + 100	108	108.0	1935.4	1	0
1064.485	1.822	FLOW_B	B	6	5	1	2 + 108	110	110.0	1822.3	1	0
1070.336	2.031	FLOW_B	B	6	6	1	9 + 101	110	110.0	2031.1	1	0
1076.408	1.669	FLOW_B	B	6	7	1	5 + 106	111	111.0	1668.7	1	0
1082.111	2.06	FLOW_B	B	6	8	1	104 + 6	110	110.0	2060.0	1	0
1088.219	2.308	FLOW_B	B	6	9	1	3 + 104	107	107.0	2307.9	1	0
1094.561	1.888	FLOW_B	B	6	10	1	100 + 7	107	107.0	1888.0	1	0
1100.49	3.023	FLOW_B	B	6	11	1	101 + 5	106	106.0	3023.3	1	0
1107.523	2.336	FLOW_B	B	6	12	1	109 + 9	118	118.0	2336.1	1	0
1113.901	2.347	FLOW_B	B	6	13	1	107 + 5	112	112.0	2346.6	1	0
1120.283	1.849	FLOW_B	B	6	14	1	5 + 105	110	110.0	1848.8	1	0
1126.179	1.902	FLOW_B	B	6	15	1	3 + 103	106	106.0	1901.8	1	0
1132.117	2.021	FLOW_B	B	6	16	1	108 + 7	115	115.0	2021.4	1	0
1138.178	2.283	FLOW_B	B	6	17	1	103 + 2	105	105.0	2283.1	1	0
1144.502	1.904	FLOW_B	B	6	18	1	103 + 7	110	110.0	1904.5	1	0
1150.449	1.685	FLOW_B	B	6	19	1	106 + 8	114	114.0	1684.6	1	0
1156.177	2.199	FLOW_B	B	6	20	1	7 + 109	116	116.0	2199.4	1	0
1162.419	2.223	FLOW_B	B	6	21	1	4 + 104	108	108.0	2223.0	1	0
1168.688	1.942	FLOW_B	B	6	22	1	6 + 108	114	114.0	1942.2	1	0
1174.634	2.358	FLOW_B	B	6	23	1	106 + 4	110	110.0	2357.9	1	0
1181.04	1.983	FLOW_B	B	6	24	1	3 + 101	104	104.0	1983.4	1	0
1187.069	1.881	FLOW_B	B	6	25	1	8 + 105	113	113.0	1880.7	1	0
1192.953	1.822	FLOW_B	B	6	26	1	102 + 2	104	104.0	1821.7	1	0
1198.777	2.059	FLOW_B	B	6	27	1	3 + 101	104	104.0	2059.2	1	0
1204.857	1.818	FLOW_B	B	6	28	1	101 + 9	110	110.0	1817.9	1	0
1242.072	18.005	FLOW_O	O	7	1	11	56 + 58 + 95 + 41 + 103 + 9 + 64	426	n/a	18004.6	0	1
