trial_index	trial_type	block_number	mean_velocity
55	go	4	975.162698
56	nogo	4	886.547879
57	go	4	966.458527
58	nogo	4	886.596978
59	go	4	1236.409747
60	nogo	4	1223.308640
61	go	4	932.143811
62	go	4	675.867412
63	go	4	932.497912
64	go	4	871.767553
65	nogo	4	841.492168
66	go	4	1002.407047
67	go	4	1152.257942
68	nogo	4	1008.793414
69	go	4	1036.767048
70	go	4	508.424562
71	go	4	957.661369
72	go	4	1051.175764
73	go	4	1322.072413
74	nogo	4	883.468738
75	go	4	981.602082
76	go	4	1013.293083
77	nogo	4	1002.713446
78	go	4	885.396253
79	go	4	943.923445
80	go	4	910.065007
81	go	4	931.072790
82	go	4	1054.459128
83	nogo	4	634.132425
84	go	4	988.217026
85	go	4	1048.372909
86	go	4	967.858002
87	nogo	4	886.205812
88	go	4	832.689703
89	go	4	860.071388
90	go	4	854.913675
91	go	4	954.037477
92	nogo	4	885.050021
93	go	4	1026.380844
94	go	4	915.090295
95	go	4	962.856856
96	go	4	1153.447863
97	go	4	872.850626
98	go	4	838.289502
99	go	4	1025.805638
100	nogo	4	898.776927
101	go	4	840.257177
102	go	4	913.826008
103	nogo	4	911.508267
104	go	4	1128.400689
105	go	4	1048.058364
106	go	4	915.340199
107	go	4	1023.049832
108	go	4	990.054007
109	go	4	984.457376
110	go	4	997.302680
111	go	4	743.416279
112	go	4	928.025724
113	go	4	874.356221
114	go	4	793.265448
115	go	5	776.255339
116	go	5	1096.086651
117	go	5	994.554110
118	nogo	5	975.692098
119	go	5	751.277895
120	go	5	934.296944
121	nogo	5	956.642725
122	go	5	972.144082
123	go	5	808.926799
124	go	5	1030.059803
125	go	5	928.780458
126	go	5	921.229192
127	nogo	5	788.212838
128	go	5	821.091333
129	go	5	1117.115640
130	go	5	935.357714
131	go	5	1012.093787
132	nogo	5	790.092166
133	go	5	847.896421
134	go	5	822.279821
135	go	5	739.533886
136	nogo	5	760.560551
137	go	5	n/a
138	nogo	5	686.395695
139	go	5	800.863468
140	nogo	5	750.771001
141	go	5	663.370950
142	nogo	5	820.085838
143	go	5	708.799090
144	go	5	718.586238
145	go	5	671.062140
146	go	5	818.749965
147	go	5	832.020972
148	go	5	838.661278
149	go	5	872.831067
150	go	5	921.413665
151	nogo	5	843.182128
152	go	5	881.274270
153	go	5	741.743919
154	nogo	5	850.613353
155	go	5	843.521848
156	go	5	1117.444408
157	go	5	668.513568
158	nogo	5	n/a
159	go	5	628.324706
160	go	5	838.566889
161	go	5	819.949375
162	go	5	824.516529
163	go	5	890.374034
164	go	5	899.296375
165	go	5	959.221924
166	go	5	990.011251
167	go	5	789.804435
168	go	5	645.737954
169	go	5	636.294605
170	go	5	689.408314
171	go	5	799.860808
172	go	5	1190.662672
173	go	5	812.228338
174	nogo	5	920.038662
193	go	7	812.235961
194	nogo	7	883.268664
