trial_index	trial_type	block_number	response_time_ms
55	go	4	691.367
56	nogo	4	459.934
57	go	4	593.177
58	nogo	4	458.782
59	go	4	510.060
60	nogo	4	393.416
61	go	4	676.613
62	go	4	859.514
63	go	4	627.218
64	go	4	724.982
65	nogo	4	477.131
66	go	4	593.831
67	go	4	561.270
68	nogo	4	459.438
69	go	4	593.561
70	go	4	1159.633
71	go	4	609.741
72	go	4	576.809
73	go	4	478.185
74	nogo	4	391.640
75	go	4	627.199
76	go	4	610.382
77	nogo	4	358.913
78	go	4	659.224
79	go	4	628.485
80	go	4	659.926
81	go	4	659.322
82	go	4	593.721
83	nogo	4	543.029
84	go	4	578.250
85	go	4	608.139
86	go	4	626.967
87	nogo	4	442.665
88	go	4	693.936
89	go	4	660.232
90	go	4	744.155
91	go	4	593.769
92	nogo	4	427.412
93	go	4	560.431
94	go	4	626.173
95	go	4	675.968
96	go	4	542.858
97	go	4	706.450
98	go	4	708.049
99	go	4	591.886
100	nogo	4	443.327
101	go	4	676.346
102	go	4	659.351
103	nogo	4	444.004
104	go	4	559.170
105	go	4	578.385
106	go	4	678.422
107	go	4	577.027
108	go	4	643.559
109	go	4	629.184
110	go	4	627.891
111	go	4	760.555
112	go	4	662.509
113	go	4	677.270
114	go	4	776.578
115	go	5	758.373
116	go	5	542.612
117	go	5	592.944
118	nogo	5	425.148
119	go	5	774.902
120	go	5	626.741
121	nogo	5	409.940
122	go	5	645.382
123	go	5	760.388
124	go	5	593.338
125	go	5	643.985
126	go	5	643.655
127	nogo	5	376.318
128	go	5	727.269
129	go	5	542.981
130	go	5	643.627
131	go	5	629.107
132	nogo	5	395.506
133	go	5	728.854
134	go	5	743.763
135	go	5	811.389
136	nogo	5	392.812
137	go	5	n/a
138	nogo	5	492.278
139	go	5	743.020
140	nogo	5	361.314
141	go	5	893.642
142	nogo	5	477.006
143	go	5	859.666
144	go	5	827.381
145	go	5	876.721
146	go	5	777.774
147	go	5	710.601
148	go	5	725.469
149	go	5	730.803
150	go	5	624.508
151	nogo	5	411.226
152	go	5	658.820
153	go	5	810.225
154	nogo	5	424.781
155	go	5	692.405
156	go	5	581.303
157	go	5	907.021
158	nogo	5	n/a
159	go	5	927.628
160	go	5	676.450
161	go	5	727.013
162	go	5	692.088
163	go	5	663.293
164	go	5	692.834
165	go	5	626.493
166	go	5	610.121
167	go	5	743.813
168	go	5	926.324
169	go	5	1111.710
170	go	5	877.494
171	go	5	725.281
172	go	5	508.277
173	go	5	709.722
174	nogo	5	444.904
193	go	7	742.125
194	nogo	7	344.703
195	go	7	844.456
196	go	7	710.150
197	nogo	7	412.079
198	go	7	777.658
199	nogo	7	462.269
200	go	7	662.639
201	go	7	676.668
202	nogo	7	358.614
203	go	7	610.337
204	go	7	692.532
205	go	7	827.343
206	nogo	7	375.850
207	go	7	759.555
208	nogo	7	427.477
209	go	7	810.845
210	go	7	808.945
211	go	7	628.282
212	go	7	612.175
213	go	7	595.532
214	go	7	763.131
215	nogo	7	310.894
216	go	7	625.396
217	nogo	7	428.634
218	go	7	694.945
219	go	7	977.075
220	go	7	609.659
221	go	7	678.922
222	go	7	660.917
223	go	7	610.122
224	go	7	658.970
225	go	7	612.039
226	go	7	628.070
227	go	7	678.552
228	go	7	709.616
229	go	7	877.550
230	go	7	845.558
231	go	7	826.930
232	go	7	893.369
233	go	7	859.244
234	nogo	7	460.664
235	go	7	677.394
236	go	7	661.263
237	go	7	893.741
238	go	7	661.322
239	go	7	776.584
240	nogo	7	477.297
241	go	7	828.055
242	go	7	644.196
243	go	7	794.313
244	nogo	7	476.042
245	go	7	810.757
246	go	7	626.739
247	go	7	958.960
248	go	7	726.949
249	go	7	661.483
250	go	7	762.410
251	nogo	7	475.802
252	go	7	710.646
253	nogo	8	427.316
254	go	8	960.607
255	go	8	724.922
256	nogo	8	393.644
257	go	8	1241.729
258	go	8	642.628
259	go	8	676.285
260	go	8	758.948
261	go	8	711.894
262	go	8	776.719
263	go	8	693.936
264	go	8	611.255
265	go	8	677.504
266	go	8	828.747
267	go	8	1009.789
268	go	8	761.587
269	go	8	625.769
270	go	8	759.557
271	go	8	644.572
272	go	8	876.847
273	go	8	894.712
274	go	8	661.310
275	nogo	8	460.375
276	go	8	728.009
277	go	8	662.178
278	go	8	694.698
279	go	8	641.909
280	go	8	629.289
281	go	8	641.935
282	nogo	8	425.815
283	go	8	709.853
284	nogo	8	394.442
285	go	8	762.295
286	go	8	744.056
287	go	8	828.379
288	nogo	8	461.373
289	go	8	744.687
290	nogo	8	445.031
291	go	8	695.480
292	go	8	712.907
293	go	8	677.273
294	go	8	811.688
295	go	8	795.016
296	go	8	810.939
297	nogo	8	574.006
298	go	8	811.279
299	nogo	8	477.092
300	go	8	1027.018
301	go	8	810.950
302	go	8	1010.609
303	go	8	726.457
304	nogo	8	478.141
305	go	8	726.781
306	go	8	728.075
307	nogo	8	510.770
308	go	8	1128.332
309	go	8	861.016
310	nogo	8	476.665
311	go	8	1110.799
312	go	8	761.204
331	nogo	10	427.726
332	go	10	660.200
333	go	10	n/a
334	nogo	10	476.164
335	go	10	n/a
336	go	10	1193.162
337	go	10	712.907
338	go	10	911.369
