trial_index	trial_type	block_number	mean_acceleration
55	go	4	13559.538842
56	nogo	4	14738.448138
57	go	4	18441.935619
58	nogo	4	16149.978194
59	go	4	18353.592698
60	nogo	4	19230.024736
61	go	4	15662.976411
62	go	4	11869.894486
63	go	4	21789.316367
64	go	4	18607.834993
65	nogo	4	11937.720644
66	go	4	17085.156797
67	go	4	17694.481046
68	nogo	4	24063.325203
69	go	4	23962.991458
70	go	4	10673.732283
71	go	4	13029.768011
72	go	4	15685.690231
73	go	4	18210.726755
74	nogo	4	13927.160911
75	go	4	17712.860475
76	go	4	14839.405728
77	nogo	4	18089.676106
78	go	4	13231.187502
79	go	4	10976.563408
80	go	4	17772.024354
81	go	4	11454.723801
82	go	4	14824.817790
83	nogo	4	10721.299859
84	go	4	20509.833102
85	go	4	15699.807175
86	go	4	11022.527981
87	nogo	4	15980.611282
88	go	4	15578.934196
89	go	4	21589.664394
90	go	4	14314.661141
91	go	4	22159.634742
92	nogo	4	16870.688338
93	go	4	22098.516528
94	go	4	15365.633562
95	go	4	15466.589142
96	go	4	16592.619766
97	go	4	13022.294530
98	go	4	15690.795899
99	go	4	18246.257190
100	nogo	4	15019.528136
101	go	4	11030.265878
102	go	4	16240.815574
103	nogo	4	16507.381463
104	go	4	16826.242737
105	go	4	16897.107741
106	go	4	22916.521577
107	go	4	14620.218153
108	go	4	17528.097799
109	go	4	15084.716726
110	go	4	16824.147303
111	go	4	13437.352839
112	go	4	13374.279542
113	go	4	19874.212014
114	go	4	11940.500932
115	go	5	12938.292345
116	go	5	16037.916919
117	go	5	17872.185436
118	nogo	5	17605.275195
119	go	5	9401.246273
120	go	5	18173.704588
121	nogo	5	18363.679246
122	go	5	12530.934513
123	go	5	11115.580487
124	go	5	14883.653600
125	go	5	12047.254057
126	go	5	14472.918803
127	nogo	5	12382.371267
128	go	5	12629.547558
129	go	5	13827.692490
130	go	5	12973.806535
131	go	5	15506.972608
132	nogo	5	13033.094194
133	go	5	11737.763255
134	go	5	13108.758607
135	go	5	11287.187536
136	nogo	5	11467.718220
137	go	5	n/a
138	nogo	5	9834.870561
139	go	5	14376.481387
140	nogo	5	9510.794099
141	go	5	11741.449672
142	nogo	5	10856.846212
143	go	5	12602.654488
144	go	5	10225.149754
145	go	5	10517.903849
146	go	5	9442.396603
147	go	5	11793.509104
148	go	5	14367.790789
149	go	5	10408.966224
150	go	5	12312.668715
151	nogo	5	16385.261329
152	go	5	13546.626314
153	go	5	10052.138780
154	nogo	5	11085.980560
155	go	5	13646.849589
156	go	5	18079.456741
157	go	5	9515.098542
158	nogo	5	n/a
159	go	5	9144.728945
160	go	5	15462.873405
161	go	5	12283.580552
162	go	5	10383.045021
163	go	5	17642.328595
164	go	5	12461.175459
165	go	5	17535.514812
