trial_index	trial_type	block_number	path_length
55	go	4	674.194822
56	nogo	4	526.234873
57	go	4	573.280970
58	nogo	4	539.175264
59	go	4	609.626415
60	nogo	4	644.627137
61	go	4	630.700341
62	go	4	580.917233
63	go	4	584.879289
64	go	4	632.015610
65	nogo	4	513.876968
66	go	4	578.043036
67	go	4	626.731876
68	nogo	4	614.542825
69	go	4	597.705327
70	go	4	589.585697
71	go	4	583.925209
72	go	4	589.202727
73	go	4	632.195197
74	nogo	4	478.348847
75	go	4	599.148708
76	go	4	601.577411
77	nogo	4	493.596623
78	go	4	583.674282
79	go	4	593.241632
80	go	4	600.575287
81	go	4	598.188291
82	go	4	608.754755
83	nogo	4	439.437220
84	go	4	571.436100
85	go	4	619.753299
86	go	4	591.062752
87	nogo	4	525.117532
88	go	4	577.833195
89	go	4	553.012830
90	go	4	621.404007
91	go	4	550.313049
92	nogo	4	510.748029
93	go	4	575.215129
94	go	4	573.004744
95	go	4	634.294760
96	go	4	607.268961
97	go	4	616.625325
98	go	4	579.528813
99	go	4	589.534193
100	nogo	4	533.248665
101	go	4	554.016091
102	go	4	587.006279
103	nogo	4	541.326439
104	go	4	611.946702
105	go	4	588.367599
106	go	4	605.022480
107	go	4	590.326864
108	go	4	620.593375
109	go	4	602.693075
110	go	4	626.197277
111	go	4	552.816686
112	go	4	614.825301
113	go	4	577.657864
114	go	4	602.947185
115	go	5	588.690857
116	go	5	594.749770
117	go	5	589.714793
118	nogo	5	560.820208
119	go	5	582.166443
120	go	5	569.955238
121	nogo	5	535.526589
122	go	5	610.766921
123	go	5	615.097827
124	go	5	593.388302
125	go	5	598.120497
126	go	5	592.953592
127	nogo	5	401.842492
128	go	5	597.154108
129	go	5	606.572455
130	go	5	602.021292
131	go	5	619.228026
132	nogo	5	430.683348
133	go	5	603.850294
134	go	5	597.449112
135	go	5	587.443418
136	nogo	5	400.430415
137	go	5	n/a
138	nogo	5	429.567635
139	go	5	595.057574
140	nogo	5	383.839708
141	go	5	592.816076
142	nogo	5	500.584988
143	go	5	609.330266
144	go	5	582.474795
145	go	5	588.334002
146	go	5	622.839473
147	go	5	591.234519
148	go	5	608.422591
149	go	5	622.912562
150	go	5	559.915165
151	nogo	5	473.076861
152	go	5	580.601026
153	go	5	600.979393
154	nogo	5	488.849876
155	go	5	570.161469
156	go	5	629.548736
157	go	5	595.009766
158	nogo	5	n/a
159	go	5	582.851528
160	go	5	567.248572
161	go	5	596.113855
162	go	5	556.470245
163	go	5	574.872577
164	go	5	607.909871
165	go	5	600.945437
166	go	5	604.026259
167	go	5	574.058849
168	go	5	587.042247
169	go	5	707.374949
170	go	5	593.063915
171	go	5	566.720339
172	go	5	584.864697
173	go	5	576.455914
