onset	duration	trial_type	condition	block	trial	difficulty_level	expression	correct_answer	user_answer	response_time_ms	is_correct	is_timeout
0.0	5.608	FLOW_B	B	1	1	1	109 + 7	116	116.0	5607.7	1	0
9.662	2.933	FLOW_B	B	1	2	1	8 + 102	110	110.0	2933.1	1	0
16.649	2.143	FLOW_B	B	1	3	1	108 + 2	110	110.0	2143.0	1	0
22.848	2.615	FLOW_B	B	1	4	1	7 + 109	116	116.0	2615.3	1	0
29.508	5.008	FLOW_B	B	1	5	1	106 + 7	113	113.0	5007.6	1	0
38.565	2.622	FLOW_B	B	1	6	1	105 + 2	107	107.0	2621.7	1	0
45.238	2.002	FLOW_B	B	1	7	1	108 + 4	112	112.0	2001.8	1	0
51.295	3.534	FLOW_B	B	1	8	1	107 + 5	112	112.0	3533.8	1	0
58.844	2.142	FLOW_B	B	1	9	1	109 + 6	115	115.0	2141.9	1	0
64.993	2.858	FLOW_B	B	1	10	1	108 + 6	114	114.0	2858.3	1	0
71.866	3.364	FLOW_B	B	1	11	1	103 + 9	112	112.0	3364.2	1	0
79.257	1.779	FLOW_B	B	1	12	1	101 + 9	110	110.0	1778.9	1	0
85.058	2.002	FLOW_B	B	1	13	1	106 + 3	109	109.0	2001.8	1	0
91.07	2.613	FLOW_B	B	1	14	1	103 + 9	112	112.0	2613.2	1	0
97.699	1.828	FLOW_B	B	1	15	1	8 + 102	110	110.0	1827.9	1	0
103.55	3.497	FLOW_B	B	1	16	1	8 + 104	112	112.0	3496.9	1	0
111.05	4.288	FLOW_B	B	1	17	1	107 + 4	111	111.0	4287.7	1	0
119.378	2.241	FLOW_B	B	1	18	1	104 + 6	110	110.0	2241.4	1	0
125.62	4.656	FLOW_B	B	1	19	1	108 + 7	115	115.0	4655.9	1	0
134.329	2.302	FLOW_B	B	1	20	1	5 + 106	111	111.0	2302.2	1	0
140.686	2.623	FLOW_B	B	1	21	1	8 + 106	114	114.0	2622.9	1	0
147.35	2.947	FLOW_B	B	1	22	1	104 + 7	111	111.0	2946.9	1	0
154.344	3.036	FLOW_B	B	1	23	1	6 + 103	109	109.0	3035.6	1	0
161.431	3.384	FLOW_B	B	1	24	1	109 + 4	113	113.0	3383.8	1	0
168.869	1.147	FLOW_B	B	1	25	1	104 + 9	113	n/a	1147.0	0	1
216.55	18.016	FLOW_F	F	2	1	5	90 + 109 + 16 + 9	224	n/a	18016.2	0	1
238.612	12.794	FLOW_F	F	2	2	5	107 + 94 + 5 + 42	248	248.0	12794.4	1	0
255.453	17.924	FLOW_F	F	2	3	5	5 + 18 + 101 + 74	198	198.0	17923.8	1	0
277.429	18.009	FLOW_F	F	2	4	6	77 + 109 + 92 + 50	328	n/a	18008.9	0	1
299.485	18.013	FLOW_F	F	2	5	6	102 + 14 + 52 + 18	186	n/a	18013.0	0	1
321.544	12.311	FLOW_F	F	2	6	5	106 + 1 + 28 + 73	208	208.0	12310.9	1	0
337.859	18.006	FLOW_F	F	2	7	5	67 + 109 + 5 + 38	219	n/a	18005.8	0	1
359.867	15.636	FLOW_F	F	2	8	5	52 + 106 + 25 + 7	190	190.0	15636.0	1	0
379.504	7.062	FLOW_F	F	2	9	5	23 + 105 + 8 + 48	184	n/a	7061.6	0	1
419.103	18.012	FLOW_O	O	3	1	8	107 + 76 + 39 + 61 + 69	352	n/a	18012.3	0	1
441.129	18.019	FLOW_O	O	3	2	8	102 + 35 + 45 + 42 + 91	315	n/a	18018.9	0	1
