trial_index	trial_type	block_number	mean_acceleration
55	go	4	21658.458761
56	go	4	17130.755924
57	go	4	18314.913549
58	go	4	15995.715096
59	nogo	4	10635.488410
60	go	4	13626.325006
61	go	4	16405.932087
62	nogo	4	12726.549361
63	go	4	13905.800974
64	nogo	4	15465.753591
65	go	4	10866.116593
66	go	4	13619.869479
67	go	4	10273.005047
68	go	4	12914.096167
69	nogo	4	18145.157338
70	go	4	14557.206247
71	nogo	4	12284.028469
72	go	4	12726.043230
73	go	4	13001.001114
74	go	4	15710.989094
75	go	4	11950.692346
76	nogo	4	9422.430002
77	go	4	12756.311546
78	go	4	9586.930404
79	nogo	4	12117.819486
80	go	4	13196.050443
81	go	4	14461.959704
82	nogo	4	n/a
83	go	4	18644.985000
84	go	4	17965.200350
85	nogo	4	13551.964288
86	go	4	15607.257831
87	go	4	10154.052756
88	go	4	12494.179926
89	nogo	4	9156.405486
90	go	4	19634.289922
91	go	4	17400.073648
92	go	4	16841.603144
93	go	4	7466.070923
94	go	4	12406.692917
95	go	4	14875.586103
96	nogo	4	13543.978322
97	go	4	15380.120906
98	go	4	19593.671844
99	nogo	4	17811.033495
100	go	4	19279.643596
101	go	4	15043.020985
102	go	4	11080.361824
103	go	4	21995.532603
104	go	4	13316.535913
105	go	4	22043.085419
106	go	4	14354.552630
107	go	4	26211.927371
108	go	4	15335.090694
109	go	4	17370.391693
110	go	4	21318.963029
111	go	4	27223.366046
112	go	4	15555.484731
113	go	4	17494.566217
114	go	4	15892.396183
115	go	5	14465.416317
116	go	5	18600.803385
117	nogo	5	12632.661149
118	go	5	20606.680587
119	go	5	25328.141386
120	nogo	5	n/a
121	go	5	21878.709430
122	go	5	14635.472038
123	nogo	5	14022.697365
124	go	5	15684.637493
125	go	5	22357.937709
126	go	5	19653.475150
127	go	5	27800.028004
128	go	5	26539.418032
129	nogo	5	43965.604577
130	go	5	15917.784558
131	go	5	13983.158815
132	nogo	5	22465.003493
133	go	5	35476.219907
134	go	5	25868.154333
135	go	5	20427.499862
136	go	5	15241.028492
137	go	5	29204.054087
138	go	5	16422.708913
139	go	5	13145.325372
140	go	5	23061.158194
141	go	5	15762.921928
142	go	5	11835.448126
143	go	5	17558.785704
144	nogo	5	20930.905601
145	go	5	21068.154679
146	nogo	5	15189.624422
147	go	5	16354.091108
148	go	5	25647.603303
149	go	5	12989.396187
150	go	5	19267.699581
151	go	5	13492.700930
152	go	5	34568.524402
