trial_index	trial_type	block_number	mean_velocity
55	go	4	1142.218196
56	go	4	950.666691
57	go	4	838.317353
58	go	4	916.949362
59	nogo	4	744.308175
60	go	4	938.585587
61	go	4	886.250788
62	nogo	4	483.582621
63	go	4	733.506198
64	nogo	4	802.241508
65	go	4	684.868985
66	go	4	1063.656408
67	go	4	701.037202
68	go	4	922.532926
69	nogo	4	716.722600
70	go	4	770.925593
71	nogo	4	513.914799
72	go	4	488.305574
73	go	4	775.236498
74	go	4	883.817968
75	go	4	700.080229
76	nogo	4	779.287656
77	go	4	613.318431
78	go	4	714.551032
79	nogo	4	770.767867
80	go	4	568.506442
81	go	4	738.196177
82	nogo	4	n/a
83	go	4	790.570237
84	go	4	828.871381
85	nogo	4	769.525153
86	go	4	827.077785
87	go	4	724.194109
88	go	4	604.450873
89	nogo	4	453.289170
90	go	4	890.311420
91	go	4	898.882777
92	go	4	852.936944
93	go	4	607.524552
94	go	4	628.042601
95	go	4	987.267631
96	nogo	4	1004.456104
97	go	4	866.570265
98	go	4	1095.384620
99	nogo	4	759.989597
100	go	4	955.148642
101	go	4	895.914170
102	go	4	941.871387
103	go	4	1188.765022
104	go	4	831.765765
105	go	4	1098.424425
106	go	4	866.278179
107	go	4	926.973588
108	go	4	724.022728
109	go	4	965.253254
110	go	4	633.336362
111	go	4	808.692498
112	go	4	1102.996928
113	go	4	1132.334213
114	go	4	1100.530644
115	go	5	1002.812639
116	go	5	952.614225
117	nogo	5	694.178894
118	go	5	900.036576
119	go	5	1297.230349
120	nogo	5	n/a
121	go	5	1220.224974
122	go	5	818.714296
123	nogo	5	760.400634
124	go	5	642.213679
125	go	5	878.527170
126	go	5	584.153506
127	go	5	1168.839346
128	go	5	1038.681790
129	nogo	5	976.356640
130	go	5	805.279008
131	go	5	875.560617
132	nogo	5	1061.342924
133	go	5	1241.967278
134	go	5	971.899448
135	go	5	883.234501
136	go	5	813.746475
137	go	5	863.251081
138	go	5	798.072598
139	go	5	782.253578
140	go	5	668.935853
141	go	5	783.780002
142	go	5	667.907054
143	go	5	839.482725
144	nogo	5	1019.250599
145	go	5	1033.212472
146	nogo	5	840.517461
147	go	5	1161.303189
148	go	5	1079.698614
149	go	5	787.277026
150	go	5	1333.276665
151	go	5	1006.999550
152	go	5	1638.593212
153	go	5	686.468931
154	go	5	683.297343
155	nogo	5	626.666440
156	go	5	944.801642
157	nogo	5	601.936561
158	go	5	1239.974938
159	go	5	1130.957468
160	go	5	1130.196050
161	go	5	951.591258
162	go	5	977.233708
163	go	5	980.475273
164	go	5	1395.587565
165	nogo	5	n/a
166	go	5	776.831080
167	go	5	781.839213
168	nogo	5	1318.136293
169	go	5	654.666110
170	go	5	1027.447215
171	nogo	5	845.337360
172	go	5	1091.271296
173	go	5	965.460927
174	go	5	887.565796
193	go	7	911.539797
194	go	7	1509.792177
195	go	7	1398.245827
196	go	7	828.546736
197	go	7	1053.320572
198	go	7	1168.889777
199	nogo	7	n/a
200	go	7	949.426894
201	go	7	1057.680542
202	nogo	7	1081.038547
203	go	7	1011.362184
204	nogo	7	731.198266
205	go	7	1205.226634
206	nogo	7	n/a
207	go	7	1075.822241
208	go	7	1114.947036
209	go	7	527.402906
210	go	7	534.446260
211	go	7	982.779699
212	go	7	873.449964
213	go	7	917.312233
214	go	7	1091.125114
215	go	7	1340.617125
216	go	7	714.529641
217	go	7	1232.679131
218	go	7	1227.516584
219	go	7	664.808379
220	nogo	7	1381.787116
221	go	7	909.984901
222	go	7	513.963944
223	go	7	948.633058
224	go	7	802.148799
225	go	7	934.657831
226	go	7	839.725956
227	go	7	1759.291151
228	go	7	788.485800
229	go	7	778.343922
230	nogo	7	659.593874
231	go	7	1142.385138
232	go	7	1154.854667
233	go	7	1016.254566
234	go	7	835.020658
235	nogo	7	n/a
236	go	7	650.651475
237	go	7	860.806029
238	go	7	754.145821
239	go	7	1183.433973
240	nogo	7	556.801493
241	go	7	875.211606
242	nogo	7	1333.970295
243	go	7	905.905431
244	go	7	n/a
245	go	7	701.054051
246	nogo	7	n/a
247	go	7	701.646084
248	go	7	684.987199
249	nogo	7	1051.692558
250	go	7	1258.091210
251	nogo	7	n/a
252	go	7	1283.284302
253	go	8	n/a
254	nogo	8	n/a
255	go	8	1290.571085
256	go	8	694.368705
257	nogo	8	n/a
258	go	8	1033.917597
259	go	8	1194.832188
260	go	8	841.408286
261	nogo	8	717.298147
262	go	8	1302.771951
263	nogo	8	1303.251447
264	go	8	1057.447068
265	go	8	851.925463
266	go	8	877.750068
267	go	8	1140.721688
268	go	8	685.699378
269	go	8	n/a
270	go	8	882.155061
271	go	8	808.927853
272	nogo	8	n/a
273	go	8	833.623543
274	go	8	965.165158
275	go	8	1349.999217
276	go	8	1053.010572
277	go	8	939.256404
278	go	8	975.539709
279	go	8	1024.557809
280	nogo	8	750.571960
281	go	8	941.800467
282	go	8	694.790045
283	go	8	979.666646
284	nogo	8	776.602870
285	go	8	857.115299
286	go	8	1021.620223
287	nogo	8	1240.792290
288	go	8	903.571360
289	go	8	1168.370560
290	go	8	656.750621
291	go	8	567.714283
292	go	8	1497.032584
293	go	8	1448.163806
294	go	8	1422.117863
295	go	8	1179.119858
296	nogo	8	1071.252477
297	go	8	1138.373496
298	go	8	969.497264
299	go	8	1184.740031
300	go	8	1255.198163
301	go	8	n/a
302	nogo	8	744.844292
303	go	8	1042.134374
304	go	8	1025.806864
305	go	8	677.022501
306	go	8	1044.131455
307	go	8	947.078950
308	nogo	8	696.554910
309	go	8	1186.861491
310	nogo	8	684.483217
311	go	8	735.113799
312	go	8	911.484895
331	go	10	1043.844333
332	go	10	1119.685321
333	nogo	10	842.322388
334	go	10	875.804408
335	nogo	10	1116.865486
336	go	10	613.751992
337	go	10	1244.110723
338	go	10	822.456999
339	go	10	730.893871
340	nogo	10	1095.553751
341	go	10	992.714056
342	nogo	10	1318.546683
343	go	10	983.707412
344	go	10	1174.790740
345	go	10	985.483689
346	go	10	1205.664906
347	go	10	1030.642293
348	go	10	797.364361
349	go	10	822.207199
350	go	10	1002.154443
351	go	10	1126.938456
352	nogo	10	1270.137685
353	go	10	992.309955
354	go	10	1403.089911
355	go	10	1024.509504
356	nogo	10	946.442095
357	go	10	1073.486332
358	go	10	1019.571361
359	go	10	918.318154
360	go	10	752.195207
361	go	10	843.095320
362	go	10	750.983405
363	go	10	1017.071558
364	go	10	1209.364659
365	go	10	921.060800
366	nogo	10	1029.517224
367	go	10	959.964931
368	nogo	10	748.785882
369	go	10	867.175039
370	go	10	1039.773616
371	nogo	10	n/a
372	go	10	1020.886542
373	go	10	980.040018
374	go	10	626.319854
375	go	10	919.252626
376	nogo	10	803.872006
377	go	10	1082.370013
378	go	10	958.047314
379	go	10	1188.563239
380	go	10	919.019048
381	nogo	10	1231.831554
382	go	10	1043.029012
383	go	10	1396.590500
384	go	10	867.254088
385	go	10	1032.217087
386	nogo	10	n/a
387	go	10	1022.887992
388	go	10	1071.123098
389	go	10	n/a
390	go	10	1243.352243
391	go	11	1411.098507
392	go	11	759.645813
393	go	11	n/a
394	go	11	1137.877108
395	go	11	970.930138
396	go	11	922.795484
397	go	11	1115.890864
398	go	11	1063.120541
399	go	11	839.760710
400	go	11	1367.605994
401	nogo	11	510.998294
402	go	11	963.184953
403	nogo	11	n/a
404	go	11	894.528125
405	nogo	11	n/a
406	go	11	677.323588
407	go	11	999.801751
408	nogo	11	n/a
409	go	11	1121.842382
410	go	11	1177.934587
411	go	11	1101.895906
412	go	11	729.071024
413	go	11	899.155354
414	go	11	902.040085
415	nogo	11	995.923991
416	go	11	1359.355131
417	nogo	11	984.517764
418	go	11	1000.583642
419	go	11	961.218573
420	go	11	n/a
421	nogo	11	647.850017
422	go	11	1327.282841
423	go	11	1072.366801
424	go	11	1291.074917
425	go	11	1045.675291
426	nogo	11	963.597031
427	go	11	1003.096598
428	nogo	11	792.880843
429	go	11	714.120946
430	go	11	697.531694
431	go	11	755.462250
432	go	11	757.826815
433	go	11	852.916926
434	go	11	1387.637902
435	go	11	932.710014
436	go	11	1297.484440
437	go	11	959.906600
438	go	11	965.507566
439	go	11	913.195770
440	go	11	1081.440025
