onset	duration	trial_type	condition	block	trial	difficulty_level	expression	correct_answer	user_answer	response_time_ms	is_correct	is_timeout
0.0	2.673	FLOW_B	B	1	1	1	104 + 3	107	107.0	2673.2	1	0
6.689	4.24	FLOW_B	B	1	2	1	5 + 106	111	111.0	4239.8	1	0
14.945	3.417	FLOW_B	B	1	3	1	106 + 7	113	113.0	3417.4	1	0
22.395	2.253	FLOW_B	B	1	4	1	105 + 1	106	106.0	2252.9	1	0
28.678	8.218	FLOW_B	B	1	5	1	105 + 9	114	114.0	8217.8	1	0
40.925	2.23	FLOW_B	B	1	6	1	100 + 9	109	109.0	2229.8	1	0
47.208	3.465	FLOW_B	B	1	7	1	8 + 106	114	114.0	3464.6	1	0
54.696	2.754	FLOW_B	B	1	8	1	108 + 2	110	110.0	2753.9	1	0
61.49	3.173	FLOW_B	B	1	9	1	6 + 108	114	114.0	3173.1	1	0
68.71	2.487	FLOW_B	B	1	10	1	9 + 102	111	111.0	2486.8	1	0
75.237	3.645	FLOW_B	B	1	11	1	105 + 8	113	113.0	3645.0	1	0
82.931	3.121	FLOW_B	B	1	12	1	107 + 8	115	115.0	3120.7	1	0
90.099	3.888	FLOW_B	B	1	13	1	107 + 9	116	116.0	3887.8	1	0
98.026	2.169	FLOW_B	B	1	14	1	103 + 4	107	107.0	2169.1	1	0
104.237	1.983	FLOW_B	B	1	15	1	100 + 7	107	107.0	1982.9	1	0
110.265	2.134	FLOW_B	B	1	16	1	106 + 8	114	114.0	2133.5	1	0
116.442	2.121	FLOW_B	B	1	17	1	100 + 6	106	106.0	2121.1	1	0
122.61	2.949	FLOW_B	B	1	18	1	104 + 5	109	109.0	2948.9	1	0
129.605	1.812	FLOW_B	B	1	19	1	100 + 5	105	105.0	1811.7	1	0
135.468	2.431	FLOW_B	B	1	20	1	6 + 101	107	107.0	2430.8	1	0
141.9	2.932	FLOW_B	B	1	21	1	5 + 100	105	105.0	2931.6	1	0
148.884	5.028	FLOW_B	B	1	22	1	7 + 108	115	115.0	5027.8	1	0
157.948	2.338	FLOW_B	B	1	23	1	106 + 1	107	107.0	2338.4	1	0
164.335	3.391	FLOW_B	B	1	24	1	108 + 7	115	115.0	3391.0	1	0
229.326	15.296	FLOW_O	O	2	1	7	108 + 30 + 5 + 23 + 32	198	198.0	15295.7	1	0
248.623	18.017	FLOW_O	O	2	2	7	9 + 93 + 91 + 103 + 34	330	n/a	18017.3	0	1
270.644	18.001	FLOW_O	O	2	3	7	104 + 2 + 94 + 15 + 99	314	n/a	18001.2	0	1
292.691	18.001	FLOW_O	O	2	4	7	104 + 83 + 77 + 41 + 2	307	n/a	18000.6	0	1
314.696	18.007	FLOW_O	O	2	5	7	100 + 39 + 81 + 4 + 10	234	n/a	18006.8	0	1
336.756	18.022	FLOW_O	O	2	6	7	105 + 26 + 81 + 68 + 6	286	n/a	18021.8	0	1
358.823	16.839	FLOW_O	O	2	7	7	106 + 14 + 58 + 81 + 4	263	263.0	16838.8	1	0
379.716	14.635	FLOW_O	O	2	8	7	101 + 9 + 49 + 93 + 47	299	259.0	14635.3	0	0
398.405	0.931	FLOW_O	O	2	9	7	4 + 76 + 66 + 109 + 21	276	n/a	930.6	0	1
439.085	18.002	FLOW_F	F	3	1	4	61 + 103 + 89	253	n/a	18002.1	0	1
461.142	8.144	FLOW_F	F	3	2	4	100 + 62 + 14	176	178.0	8144.0	0	0
473.331	5.78	FLOW_F	F	3	3	3	50 + 9 + 105	164	164.0	5779.8	1	0
483.119	7.367	FLOW_F	F	3	4	3	109 + 88 + 9	206	206.0	7367.1	1	0
494.496	12.553	FLOW_F	F	3	5	4	22 + 103 + 74	199	199.0	12552.6	1	0
511.101	4.451	FLOW_F	F	3	6	4	101 + 99 + 25	225	225.0	4451.2	1	0
519.598	17.397	FLOW_F	F	3	7	5	105 + 92 + 81 + 1	279	278.0	17397.4	0	0
541.045	12.288	FLOW_F	F	3	8	5	23 + 107 + 9 + 42	181	181.0	12287.9	1	0
557.377	14.585	FLOW_F	F	3	9	5	3 + 66 + 104 + 73	246	246.0	14584.8	1	0
575.994	10.87	FLOW_F	F	3	10	6	65 + 105 + 22 + 53	245	245.0	10869.6	1	0
590.867	12.126	FLOW_F	F	3	11	6	48 + 102 + 75 + 43	268	268.0	12125.6	1	0
607.005	2.098	FLOW_F	F	3	12	7	99 + 8 + 106 + 70 + 64	347	n/a	2098.2	0	1
652.036	3.497	FLOW_B	B	4	1	1	102 + 2	104	104.0	3497.0	1	0
659.534	5.667	FLOW_B	B	4	2	1	8 + 109	117	117.0	5666.8	1	0
669.202	5.924	FLOW_B	B	4	3	1	107 + 5	112	112.0	5923.6	1	0
679.178	2.437	FLOW_B	B	4	4	1	105 + 9	114	114.0	2437.2	1	0
685.666	2.378	FLOW_B	B	4	5	1	8 + 102	110	110.0	2377.7	1	0
692.096	1.79	FLOW_B	B	4	6	1	100 + 2	102	102.0	1790.4	1	0
697.936	2.235	FLOW_B	B	4	7	1	3 + 109	112	111.0	2234.8	0	0
704.224	2.504	FLOW_B	B	4	8	1	105 + 6	111	111.0	2504.4	1	0
710.782	1.881	FLOW_B	B	4	9	1	100 + 2	102	102.0	1881.2	1	0
716.717	2.822	FLOW_B	B	4	10	1	6 + 107	113	113.0	2821.5	1	0
723.591	2.209	FLOW_B	B	4	11	1	101 + 7	108	108.0	2209.3	1	0
729.849	2.335	FLOW_B	B	4	12	1	104 + 3	107	107.0	2335.3	1	0
736.236	2.351	FLOW_B	B	4	13	1	4 + 107	111	111.0	2350.8	1	0
742.638	3.398	FLOW_B	B	4	14	1	107 + 9	116	116.0	3397.9	1	0
750.081	2.729	FLOW_B	B	4	15	1	7 + 106	113	113.0	2729.4	1	0
756.859	2.054	FLOW_B	B	4	16	1	107 + 3	110	110.0	2053.9	1	0
762.964	1.667	FLOW_B	B	4	17	1	103 + 7	110	110.0	1666.8	1	0
768.678	3.158	FLOW_B	B	4	18	1	109 + 3	112	112.0	3157.7	1	0
775.882	2.383	FLOW_B	B	4	19	1	4 + 106	110	110.0	2383.3	1	0
782.314	2.643	FLOW_B	B	4	20	1	9 + 103	112	112.0	2643.3	1	0
789.0	2.247	FLOW_B	B	4	21	1	9 + 101	110	110.0	2246.7	1	0
795.289	2.253	FLOW_B	B	4	22	1	2 + 103	105	105.0	2253.4	1	0
801.591	2.195	FLOW_B	B	4	23	1	6 + 105	111	111.0	2194.7	1	0
807.832	3.357	FLOW_B	B	4	24	1	2 + 102	104	104.0	3357.3	1	0
815.241	2.142	FLOW_B	B	4	25	1	109 + 3	112	112.0	2142.2	1	0
821.436	0.608	FLOW_B	B	4	26	1	7 + 108	115	n/a	607.9	0	1
868.899	18.013	FLOW_O	O	5	1	7	4 + 38 + 20 + 103 + 61	226	n/a	18013.4	0	1
890.951	10.234	FLOW_O	O	5	2	7	24 + 109 + 9 + 82 + 55	279	279.0	10234.2	1	0
