onset	duration	accuracy	trial_type	learning_stage	stimulus
0.0	0.781	correct	study	Phase1	study/STIM_000.jpg
4.23	1.167	correct	study	Phase1	study/STIM_000.jpg
8.794	1.178	correct	study	Phase1	study/STIM_000.jpg
13.487	1.635	correct	study	Phase1	study/STIM_001.jpg
18.628	1.266	correct	study	Phase1	study/STIM_001.jpg
22.977	0.927	incorrect	study	Phase1	study/STIM_001.jpg
26.387	0.973	correct	study	Phase1	study/STIM_002.jpg
31.192	0.899	incorrect	study	Phase1	study/STIM_002.jpg
35.84	0.978	correct	study	Phase1	study/STIM_002.jpg
39.403	1.185	correct	study	Phase1	study/STIM_003.jpg
44.63	1.531	correct	study	Phase1	study/STIM_003.jpg
48.55	1.519	correct	study	Phase1	study/STIM_003.jpg
53.014	1.413	correct	study	Phase1	study/STIM_004.jpg
57.315	0.827	correct	study	Phase1	study/STIM_004.jpg
61.135	1.534	incorrect	study	Phase1	study/STIM_004.jpg
64.802	1.232	correct	study	Phase1	study/STIM_005.jpg
68.146	1.1	correct	study	Phase1	study/STIM_005.jpg
72.585	1.508	correct	study	Phase1	study/STIM_005.jpg
77.557	1.141	correct	study	Phase1	study/STIM_006.jpg
81.841	1.413	correct	study	Phase1	study/STIM_006.jpg
86.648	1.528	correct	study	Phase1	study/STIM_006.jpg
90.499	1.247	correct	study	Phase1	study/STIM_007.jpg
95.695	1.069	correct	study	Phase1	study/STIM_007.jpg
99.637	0.793	correct	study	Phase1	study/STIM_007.jpg
104.332	1.244	correct	study	Phase1	study/STIM_008.jpg
109.269	1.157	incorrect	study	Phase1	study/STIM_008.jpg
112.861	0.817	correct	study	Phase1	study/STIM_008.jpg
116.317	0.885	correct	study	Phase1	study/STIM_009.jpg
121.157	0.85	incorrect	study	Phase1	study/STIM_009.jpg
125.233	0.816	correct	study	Phase1	study/STIM_009.jpg
128.762	1.668	correct	study	Phase1	study/STIM_010.jpg
134.195	1.355	correct	study	Phase1	study/STIM_010.jpg
