onset	duration	accuracy	trial_type	learning_stage	stimulus	coherence	signal_detection_theory
0.000	13.270	correct	learning	LS1	PICTURE_43.jpg	i	correct rejection
13.270	9.984	correct	learning	LS1	PICTURE_247.jpg	c	hit
23.254	11.017	correct	learning	LS1	PICTURE_43.jpg	c	hit
34.271	16.367	correct	learning	LS1	PICTURE_610.jpg	c	hit
50.638	10.684	correct	learning	LS1	PICTURE_247.jpg	i	correct rejection
61.322	14.115	correct	learning	LS1	PICTURE_741.jpg	i	correct rejection
75.437	13.708	incorrect	learning	LS1	PICTURE_599.jpg	i	false alarm
89.145	15.867	incorrect	learning	LS1	PICTURE_610.jpg	i	false alarm
105.012	8.750	correct	learning	LS1	PICTURE_741.jpg	c	hit
113.762	10.909	correct	learning	LS1	PICTURE_599.jpg	c	hit
124.671	11.569	correct	learning	LS2	PICTURE_247.jpg	c	hit
136.240	12.607	correct	learning	LS2	PICTURE_599.jpg	i	correct rejection
148.847	8.202	correct	learning	LS2	PICTURE_610.jpg	c	hit
157.049	12.420	correct	learning	LS2	PICTURE_247.jpg	i	correct rejection
169.469	9.121	correct	learning	LS2	PICTURE_43.jpg	c	hit
178.590	8.220	correct	learning	LS2	PICTURE_741.jpg	i	correct rejection
186.810	8.600	correct	learning	LS2	PICTURE_610.jpg	i	correct rejection
195.410	7.707	correct	learning	LS2	PICTURE_599.jpg	c	hit
203.117	9.523	correct	learning	LS2	PICTURE_43.jpg	i	correct rejection
212.640	10.868	correct	learning	LS2	PICTURE_741.jpg	c	hit
223.508	10.401	correct	learning	LS3	PICTURE_247.jpg	c	hit
233.909	7.115	correct	learning	LS3	PICTURE_599.jpg	c	hit
241.024	7.348	correct	learning	LS3	PICTURE_741.jpg	i	correct rejection
248.372	8.061	correct	learning	LS3	PICTURE_610.jpg	i	correct rejection
256.433	12.612	correct	learning	LS3	PICTURE_599.jpg	i	correct rejection
269.045	16.364	correct	learning	LS3	PICTURE_43.jpg	i	correct rejection
285.409	7.007	correct	learning	LS3	PICTURE_247.jpg	i	correct rejection
292.416	7.727	correct	learning	LS3	PICTURE_741.jpg	c	hit
300.143	7.488	correct	learning	LS3	PICTURE_610.jpg	c	hit
307.631	10.440	correct	learning	LS3	PICTURE_43.jpg	c	hit
318.071	8.379	correct	learning	LS4	PICTURE_247.jpg	i	correct rejection
326.450	9.253	correct	learning	LS4	PICTURE_599.jpg	c	hit
335.703	7.094	correct	learning	LS4	PICTURE_43.jpg	c	hit
342.797	7.973	correct	learning	LS4	PICTURE_741.jpg	i	correct rejection
350.770	10.126	correct	learning	LS4	PICTURE_43.jpg	i	correct rejection
360.896	7.300	correct	learning	LS4	PICTURE_741.jpg	c	hit
368.196	7.520	correct	learning	LS4	PICTURE_610.jpg	c	hit
375.716	8.699	correct	learning	LS4	PICTURE_247.jpg	c	hit
384.415	8.120	correct	learning	LS4	PICTURE_610.jpg	i	correct rejection
392.535	6.580	correct	learning	LS4	PICTURE_599.jpg	i	correct rejection
399.115	11.458	incorrect	learning	LS1	PICTURE_235.jpg	i	false alarm
410.573	8.653	correct	learning	LS1	PICTURE_23.jpg	c	hit
419.226	14.003	correct	learning	LS1	PICTURE_297.jpg	i	correct rejection
433.229	11.998	incorrect	learning	LS1	PICTURE_746.jpg	i	false alarm
445.227	11.271	correct	learning	LS1	PICTURE_720.jpg	c	hit
456.498	15.670	correct	learning	LS1	PICTURE_23.jpg	i	correct rejection
472.168	8.073	incorrect	learning	LS1	PICTURE_720.jpg	i	false alarm
480.241	8.154	correct	learning	LS1	PICTURE_746.jpg	c	hit
488.395	10.625	correct	learning	LS1	PICTURE_297.jpg	c	hit
499.020	8.945	correct	learning	LS1	PICTURE_235.jpg	c	hit
507.965	11.197	correct	learning	LS2	PICTURE_235.jpg	i	correct rejection
519.162	6.639	correct	learning	LS2	PICTURE_297.jpg	i	correct rejection
525.801	7.991	correct	learning	LS2	PICTURE_720.jpg	c	hit
533.792	11.103	incorrect	learning	LS2	PICTURE_746.jpg	i	false alarm
544.895	8.284	correct	learning	LS2	PICTURE_235.jpg	c	hit
553.179	8.823	correct	learning	LS2	PICTURE_23.jpg	c	hit
562.002	7.764	correct	learning	LS2	PICTURE_297.jpg	c	hit
569.766	12.143	incorrect	learning	LS2	PICTURE_720.jpg	i	false alarm
581.909	13.009	correct	learning	LS2	PICTURE_23.jpg	i	correct rejection
594.918	8.758	correct	learning	LS2	PICTURE_746.jpg	c	hit
603.676	6.205	correct	learning	LS3	PICTURE_235.jpg	c	hit
609.881	8.038	correct	learning	LS3	PICTURE_720.jpg	c	hit
617.919	10.511	correct	learning	LS3	PICTURE_23.jpg	i	correct rejection
628.430	6.905	correct	learning	LS3	PICTURE_297.jpg	c	hit
635.335	7.779	correct	learning	LS3	PICTURE_23.jpg	c	hit
643.114	9.771	correct	learning	LS3	PICTURE_720.jpg	i	correct rejection
652.885	7.613	correct	learning	LS3	PICTURE_235.jpg	i	correct rejection
660.498	9.126	correct	learning	LS3	PICTURE_746.jpg	c	hit
669.624	6.806	correct	learning	LS3	PICTURE_297.jpg	i	correct rejection
676.430	7.846	correct	learning	LS3	PICTURE_746.jpg	i	correct rejection
684.276	12.184	correct	learning	LS4	PICTURE_23.jpg	i	correct rejection
696.460	12.258	correct	learning	LS4	PICTURE_297.jpg	c	hit
708.718	9.939	correct	learning	LS4	PICTURE_746.jpg	i	correct rejection
718.657	7.620	correct	learning	LS4	PICTURE_23.jpg	c	hit
726.277	7.053	correct	learning	LS4	PICTURE_720.jpg	c	hit
733.330	7.133	correct	learning	LS4	PICTURE_235.jpg	i	correct rejection
740.463	8.472	correct	learning	LS4	PICTURE_720.jpg	i	correct rejection
748.935	8.052	correct	learning	LS4	PICTURE_297.jpg	i	correct rejection
756.987	6.992	correct	learning	LS4	PICTURE_235.jpg	c	hit
763.979	6.252	correct	learning	LS4	PICTURE_746.jpg	c	hit
770.231	14.470	correct	learning	LS1	PICTURE_594.jpg	i	correct rejection
784.701	18.381	incorrect	learning	LS1	PICTURE_52.jpg	i	false alarm
803.082	10.457	correct	learning	LS1	PICTURE_576.jpg	c	hit
813.539	6.692	correct	learning	LS1	PICTURE_594.jpg	c	hit
820.231	8.852	correct	learning	LS1	PICTURE_52.jpg	c	hit
829.083	15.483	correct	learning	LS1	PICTURE_581.jpg	i	correct rejection
844.566	10.918	correct	learning	LS1	PICTURE_605.jpg	c	hit
855.484	8.912	incorrect	learning	LS1	PICTURE_576.jpg	i	false alarm
864.396	9.311	correct	learning	LS1	PICTURE_581.jpg	c	hit
873.707	13.870	incorrect	learning	LS1	PICTURE_605.jpg	i	false alarm
887.577	7.326	correct	learning	LS2	PICTURE_52.jpg	c	hit
894.903	7.567	correct	learning	LS2	PICTURE_581.jpg	c	hit
902.470	6.681	correct	learning	LS2	PICTURE_605.jpg	c	hit
909.151	13.638	incorrect	learning	LS2	PICTURE_52.jpg	i	false alarm
922.789	9.713	correct	learning	LS2	PICTURE_594.jpg	i	correct rejection
932.502	12.492	correct	learning	LS2	PICTURE_581.jpg	i	correct rejection
944.994	11.433	correct	learning	LS2	PICTURE_594.jpg	c	hit
956.427	14.053	incorrect	learning	LS2	PICTURE_576.jpg	i	false alarm
970.480	13.953	correct	learning	LS2	PICTURE_605.jpg	i	correct rejection
984.433	11.294	correct	learning	LS2	PICTURE_576.jpg	c	hit
995.727	7.461	correct	learning	LS3	PICTURE_581.jpg	c	hit
1003.188	10.095	correct	learning	LS3	PICTURE_576.jpg	c	hit
1013.283	6.969	correct	learning	LS3	PICTURE_605.jpg	i	correct rejection
1020.252	9.921	correct	learning	LS3	PICTURE_594.jpg	i	correct rejection
1030.173	10.314	correct	learning	LS3	PICTURE_581.jpg	i	correct rejection
1040.487	7.508	correct	learning	LS3	PICTURE_52.jpg	c	hit
1047.995	7.580	correct	learning	LS3	PICTURE_576.jpg	i	correct rejection
1055.575	6.845	correct	learning	LS3	PICTURE_594.jpg	c	hit
1062.420	11.724	incorrect	learning	LS3	PICTURE_52.jpg	i	false alarm
1074.144	7.799	correct	learning	LS3	PICTURE_605.jpg	c	hit
1081.943	7.180	correct	learning	LS4	PICTURE_594.jpg	i	correct rejection
1089.123	10.298	correct	learning	LS4	PICTURE_581.jpg	i	correct rejection
1099.421	8.460	correct	learning	LS4	PICTURE_605.jpg	i	correct rejection
1107.881	7.100	correct	learning	LS4	PICTURE_581.jpg	c	hit
1114.981	9.259	correct	learning	LS4	PICTURE_576.jpg	c	hit
1124.240	7.253	correct	learning	LS4	PICTURE_594.jpg	c	hit
1131.493	9.251	correct	learning	LS4	PICTURE_52.jpg	c	hit
1140.744	7.231	correct	learning	LS4	PICTURE_605.jpg	c	hit
1147.975	6.811	correct	learning	LS4	PICTURE_52.jpg	i	correct rejection
1154.786	6.870	correct	learning	LS4	PICTURE_576.jpg	i	correct rejection
1161.656	15.559	correct	learning	LS1	PICTURE_95.jpg	c	hit
1177.215	14.512	incorrect	learning	LS1	PICTURE_15.jpg	c	miss
1191.727	14.105	incorrect	learning	LS1	PICTURE_488.jpg	c	miss
1205.832	10.020	incorrect	learning	LS1	PICTURE_480.jpg	i	false alarm
1215.852	11.694	incorrect	learning	LS1	PICTURE_15.jpg	i	false alarm
1227.546	17.525	correct	learning	LS1	PICTURE_508.jpg	c	hit
1245.071	9.602	incorrect	learning	LS1	PICTURE_95.jpg	i	false alarm
1254.673	9.202	correct	learning	LS1	PICTURE_488.jpg	i	correct rejection
1263.875	15.360	correct	learning	LS1	PICTURE_480.jpg	c	hit
1279.235	9.042	correct	learning	LS1	PICTURE_508.jpg	i	correct rejection
1288.277	8.902	incorrect	learning	LS2	PICTURE_488.jpg	i	false alarm
1297.179	8.983	correct	learning	LS2	PICTURE_508.jpg	c	hit
1306.162	10.335	correct	learning	LS2	PICTURE_15.jpg	i	correct rejection
1316.497	8.335	incorrect	learning	LS2	PICTURE_480.jpg	i	false alarm
1324.832	13.533	correct	learning	LS2	PICTURE_95.jpg	c	hit
1338.365	14.406	correct	learning	LS2	PICTURE_15.jpg	c	hit
1352.771	6.630	correct	learning	LS2	PICTURE_488.jpg	c	hit
1359.401	7.491	correct	learning	LS2	PICTURE_508.jpg	i	correct rejection
1366.892	13.468	correct	learning	LS2	PICTURE_95.jpg	i	correct rejection
1380.360	7.290	correct	learning	LS2	PICTURE_480.jpg	c	hit
1387.650	8.404	correct	learning	LS3	PICTURE_15.jpg	c	hit
1396.054	11.349	correct	learning	LS3	PICTURE_95.jpg	c	hit
1407.403	9.983	correct	learning	LS3	PICTURE_488.jpg	c	hit
1417.386	10.217	correct	learning	LS3	PICTURE_15.jpg	i	correct rejection
1427.603	8.051	correct	learning	LS3	PICTURE_480.jpg	i	correct rejection
1435.654	10.044	correct	learning	LS3	PICTURE_95.jpg	i	correct rejection
1445.698	7.238	correct	learning	LS3	PICTURE_508.jpg	c	hit
1452.936	11.629	correct	learning	LS3	PICTURE_488.jpg	i	correct rejection
1464.565	7.071	correct	learning	LS3	PICTURE_508.jpg	i	correct rejection
1471.636	9.391	correct	learning	LS3	PICTURE_480.jpg	c	hit
1481.027	12.443	correct	learning	LS4	PICTURE_95.jpg	c	hit
1493.470	7.405	correct	learning	LS4	PICTURE_508.jpg	c	hit
1500.875	9.724	correct	learning	LS4	PICTURE_488.jpg	c	hit
1510.599	14.122	correct	learning	LS4	PICTURE_95.jpg	i	correct rejection
1524.721	7.964	correct	learning	LS4	PICTURE_480.jpg	i	correct rejection
1532.685	7.245	correct	learning	LS4	PICTURE_15.jpg	i	correct rejection
1539.930	6.845	correct	learning	LS4	PICTURE_508.jpg	i	correct rejection
1546.775	5.966	correct	learning	LS4	PICTURE_480.jpg	c	hit
1552.741	7.637	correct	learning	LS4	PICTURE_15.jpg	c	hit
1560.378	7.538	correct	learning	LS4	PICTURE_488.jpg	i	correct rejection
1567.916	17.021	correct	control	LS1	PICTURE_350.jpg	c	hit
1584.937	10.697	correct	control	LS1	PICTURE_418.jpg	c	hit
1595.634	9.491	correct	control	LS1	PICTURE_549.jpg	c	hit
1605.125	12.763	correct	control	LS1	PICTURE_485.jpg	i	correct rejection
