onset	duration	accuracy	trial_type	learning_stage	stimulus	response_port
241.384	1.338	incorrect	learning	LS1	h38_p47_i_up_left.jpg	98
288.249	1.702	correct	learning	LS1	h69_p34_k_down_q1_left.jpg	98
335.114	1.683	incorrect	learning	LS1	h58_p6_k_down_q3_right.jpg	97
381.813	0.929	correct	learning	LS1	h38_p37_k_up_q3_right.jpg	98
428.511	1.166	correct	learning	LS1	h60_p49_k_up_q4_left.jpg	98
475.21	1.674	correct	learning	LS1	h58_p15_i_down_left.jpg	97
521.909	1.591	incorrect	learning	LS1	h76_p49_i_down_right.jpg	98
568.774	1.684	correct	learning	LS1	h69_p47_i_down_right.jpg	97
615.306	1.154	correct	learning	LS1	h76_p29_k_down_q1_left.jpg	98
662.004	1.487	incorrect	learning	LS1	h60_p48_i_up_right.jpg	98
753.9	1.52	correct	learning	LS2	h38_p25_i_up_left.jpg	97
800.432	2.061	correct	learning	LS2	h60_p49_k_up_q4_left.jpg	98
846.964	1.036	correct	learning	LS2	h58_p6_k_down_q3_right.jpg	98
893.829	0.969	correct	learning	LS2	h76_p29_k_down_q1_left.jpg	98
940.528	1.142	correct	learning	LS2	h38_p37_k_up_q3_right.jpg	98
987.227	0.884	correct	learning	LS2	h58_p11_i_down_right.jpg	97
1033.925	1.073	correct	learning	LS2	h69_p20_i_down_left.jpg	97
1080.624	1.15	correct	learning	LS2	h60_p35_i_up_right.jpg	97
1127.489	0.954	correct	learning	LS2	h69_p34_k_down_q1_left.jpg	98
1174.188	0.84	correct	learning	LS2	h76_p11_i_down_right.jpg	97
1265.917	0.953	correct	learning	LS3	h58_p15_i_down_left.jpg	97
1312.616	1.078	correct	learning	LS3	h38_p47_i_up_left.jpg	97
1359.147	1.219	incorrect	learning	LS3	h60_p48_i_up_right.jpg	98
1405.846	0.929	correct	learning	LS3	h58_p6_k_down_q3_right.jpg	98
1452.711	0.957	correct	learning	LS3	h38_p37_k_up_q3_right.jpg	98
1499.41	0.763	correct	learning	LS3	h69_p34_k_down_q1_left.jpg	98
