trial_index	trial_type	block_number	block_type	is_practice	n_left_clicks	go_first_left_inside	go_first_left_rt	parse_failed_time	parse_failed_xy	parse_failed_buttons	mismatched_lengths	any_rb_nonzero	any_mb_nonzero	any_click	any_left	any_right	nogo_stop_time	nogo_stopped	nogo_outcome	nogo_parse_failed	rt_combined	accuracy
1	go	1	go_only	1	1	1	0.492632	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.492632	1
2	go	1	go_only	1	1	1	0.529657	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.529657	1
3	go	1	go_only	1	1	1	0.509476	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.509476	1
4	go	1	go_only	1	1	1	0.525950	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.525950	1
5	go	1	go_only	1	2	0	0.560373	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	n/a	0
6	go	1	go_only	1	1	1	0.513010	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.513010	1
7	go	1	go_only	1	1	1	0.659893	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.659893	1
8	go	1	go_only	1	1	1	0.562152	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.562152	1
9	go	1	go_only	1	1	1	0.559123	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.559123	1
10	go	1	go_only	1	1	1	0.526711	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.526711	1
11	go	1	go_only	1	1	1	0.395160	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.395160	1
12	go	1	go_only	1	1	1	0.491644	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.491644	1
13	go	1	go_only	1	1	1	0.411608	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.411608	1
14	go	1	go_only	1	1	1	0.628734	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.628734	1
15	go	1	go_only	1	1	1	0.561799	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.561799	1
