onset	duration	accuracy_binary	trial_type	learning_stage	stimulus	coherence
0.000	12.191	0	learning	LS1	PICTURE_220.jpg	i
12.191	9.835	1	learning	LS1	PICTURE_216.jpg	i
22.026	14.992	1	learning	LS1	PICTURE_53.jpg	c
37.018	13.124	0	learning	LS1	PICTURE_695.jpg	i
50.142	11.744	1	learning	LS1	PICTURE_53.jpg	i
61.886	11.465	1	learning	LS1	PICTURE_695.jpg	c
73.351	11.677	0	learning	LS1	PICTURE_703.jpg	c
85.028	9.011	1	learning	LS1	PICTURE_220.jpg	c
94.039	11.138	1	learning	LS1	PICTURE_216.jpg	c
105.177	8.957	1	learning	LS1	PICTURE_703.jpg	i
114.134	11.640	1	learning	LS2	PICTURE_695.jpg	c
125.774	11.216	1	learning	LS2	PICTURE_216.jpg	i
136.990	10.147	1	learning	LS2	PICTURE_53.jpg	i
147.137	8.764	1	learning	LS2	PICTURE_216.jpg	c
155.901	10.900	0	learning	LS2	PICTURE_703.jpg	i
166.801	11.275	1	learning	LS2	PICTURE_695.jpg	i
178.076	10.845	1	learning	LS2	PICTURE_220.jpg	i
188.921	10.264	1	learning	LS2	PICTURE_53.jpg	c
199.185	7.742	1	learning	LS2	PICTURE_220.jpg	c
206.927	10.016	1	learning	LS2	PICTURE_703.jpg	c
216.943	7.723	1	learning	LS3	PICTURE_220.jpg	c
224.666	8.238	1	learning	LS3	PICTURE_216.jpg	c
232.904	7.482	1	learning	LS3	PICTURE_53.jpg	c
240.386	10.721	1	learning	LS3	PICTURE_703.jpg	i
251.107	9.171	1	learning	LS3	PICTURE_53.jpg	i
260.278	8.902	1	learning	LS3	PICTURE_695.jpg	i
269.180	8.951	1	learning	LS3	PICTURE_220.jpg	i
278.131	10.599	1	learning	LS3	PICTURE_216.jpg	i
288.730	11.447	1	learning	LS3	PICTURE_703.jpg	c
300.177	8.937	1	learning	LS3	PICTURE_695.jpg	c
309.114	8.423	1	learning	LS4	PICTURE_216.jpg	c
317.537	7.842	1	learning	LS4	PICTURE_703.jpg	c
325.379	9.017	1	learning	LS4	PICTURE_53.jpg	i
334.396	8.426	1	learning	LS4	PICTURE_703.jpg	i
342.822	7.523	1	learning	LS4	PICTURE_220.jpg	c
350.345	8.058	1	learning	LS4	PICTURE_695.jpg	c
358.403	9.386	1	learning	LS4	PICTURE_220.jpg	i
367.789	9.124	1	learning	LS4	PICTURE_216.jpg	i
376.913	10.621	1	learning	LS4	PICTURE_53.jpg	c
387.534	8.440	1	learning	LS4	PICTURE_695.jpg	i
395.974	9.948	1	learning	LS1	PICTURE_746.jpg	c
405.922	9.664	1	learning	LS1	PICTURE_720.jpg	i
415.586	8.749	0	learning	LS1	PICTURE_297.jpg	i
424.335	11.198	1	learning	LS1	PICTURE_23.jpg	c
435.533	10.131	1	learning	LS1	PICTURE_720.jpg	c
445.664	9.383	0	learning	LS1	PICTURE_235.jpg	c
455.047	11.031	1	learning	LS1	PICTURE_23.jpg	i
466.078	9.804	1	learning	LS1	PICTURE_746.jpg	i
475.882	8.575	1	learning	LS1	PICTURE_297.jpg	c
484.457	8.465	1	learning	LS1	PICTURE_235.jpg	i
492.922	10.512	1	learning	LS2	PICTURE_746.jpg	i
503.434	8.484	1	learning	LS2	PICTURE_720.jpg	c
511.918	9.015	1	learning	LS2	PICTURE_746.jpg	c
520.933	9.225	1	learning	LS2	PICTURE_297.jpg	c
530.158	8.164	1	learning	LS2	PICTURE_23.jpg	c
538.322	8.859	1	learning	LS2	PICTURE_235.jpg	c
547.181	9.712	1	learning	LS2	PICTURE_720.jpg	i
556.893	10.250	1	learning	LS2	PICTURE_297.jpg	i
567.143	9.348	1	learning	LS2	PICTURE_23.jpg	i
576.491	8.744	1	learning	LS2	PICTURE_235.jpg	i
585.235	7.570	1	learning	LS3	PICTURE_297.jpg	c
592.805	8.889	1	learning	LS3	PICTURE_23.jpg	i
601.694	8.604	1	learning	LS3	PICTURE_746.jpg	i
610.298	7.688	1	learning	LS3	PICTURE_235.jpg	i
617.986	9.010	1	learning	LS3	PICTURE_297.jpg	i
626.996	11.139	1	learning	LS3	PICTURE_746.jpg	c
638.135	10.068	1	learning	LS3	PICTURE_720.jpg	c
648.203	8.360	1	learning	LS3	PICTURE_235.jpg	c
656.563	8.893	1	learning	LS3	PICTURE_720.jpg	i
665.456	10.222	1	learning	LS3	PICTURE_23.jpg	c
675.678	10.190	1	learning	LS4	PICTURE_23.jpg	i
685.868	8.488	1	learning	LS4	PICTURE_297.jpg	i
694.356	9.175	1	learning	LS4	PICTURE_746.jpg	i
703.531	8.905	1	learning	LS4	PICTURE_297.jpg	c
712.436	7.682	1	learning	LS4	PICTURE_235.jpg	c
720.118	9.966	1	learning	LS4	PICTURE_746.jpg	c
730.084	10.503	1	learning	LS4	PICTURE_720.jpg	c
740.587	8.476	1	learning	LS4	PICTURE_23.jpg	c
749.063	10.294	1	learning	LS4	PICTURE_235.jpg	i
759.357	9.070	1	learning	LS4	PICTURE_720.jpg	i
768.427	8.515	1	control	LS1	PICTURE_430.jpg	c
776.942	9.670	1	control	LS1	PICTURE_286.jpg	i
786.612	8.913	1	control	LS1	PICTURE_292.jpg	c
795.525	8.479	1	control	LS1	PICTURE_2.jpg	c
804.004	10.928	1	control	LS1	PICTURE_718.jpg	i
814.932	9.380	1	control	LS1	PICTURE_2.jpg	i
824.312	8.471	1	control	LS1	PICTURE_286.jpg	c
832.783	9.639	1	control	LS1	PICTURE_292.jpg	i
842.422	7.932	1	control	LS1	PICTURE_718.jpg	c
850.354	8.941	1	control	LS1	PICTURE_430.jpg	i
859.295	9.238	1	control	LS2	PICTURE_2.jpg	i
868.533	7.537	1	control	LS2	PICTURE_430.jpg	c
876.070	8.546	1	control	LS2	PICTURE_292.jpg	c
884.616	7.486	1	control	LS2	PICTURE_718.jpg	c
892.102	7.857	1	control	LS2	PICTURE_286.jpg	c
899.959	7.430	1	control	LS2	PICTURE_2.jpg	c
907.389	9.566	1	control	LS2	PICTURE_286.jpg	i
916.955	10.899	1	control	LS2	PICTURE_430.jpg	i
927.854	8.712	1	control	LS2	PICTURE_718.jpg	i
936.566	8.930	1	control	LS2	PICTURE_292.jpg	i
945.496	9.838	1	control	LS3	PICTURE_733.jpg	c
955.334	8.118	1	control	LS3	PICTURE_731.jpg	c
963.452	7.836	1	control	LS3	PICTURE_134.jpg	c
971.288	8.511	1	control	LS3	PICTURE_645.jpg	c
979.799	9.194	1	control	LS3	PICTURE_134.jpg	i
988.993	8.280	1	control	LS3	PICTURE_645.jpg	i
997.273	9.448	1	control	LS3	PICTURE_98.jpg	i
1006.721	8.698	1	control	LS3	PICTURE_731.jpg	i
1015.419	11.788	1	control	LS3	PICTURE_733.jpg	i
1027.207	9.442	1	control	LS3	PICTURE_98.jpg	c
1036.649	10.692	1	control	LS4	PICTURE_98.jpg	i
1047.341	10.264	1	control	LS4	PICTURE_134.jpg	i
1057.605	8.565	1	control	LS4	PICTURE_645.jpg	i
1066.170	7.977	1	control	LS4	PICTURE_731.jpg	i
1074.147	9.147	1	control	LS4	PICTURE_733.jpg	c
1083.294	8.080	1	control	LS4	PICTURE_98.jpg	c
1091.374	9.730	1	control	LS4	PICTURE_733.jpg	i
1101.104	8.985	1	control	LS4	PICTURE_731.jpg	c
1110.089	8.883	1	control	LS4	PICTURE_134.jpg	c
1118.972	8.941	1	control	LS4	PICTURE_645.jpg	c
1127.913	11.113	0	learning	LS1	PICTURE_594.jpg	i
1139.026	13.229	0	learning	LS1	PICTURE_576.jpg	i
1152.255	13.419	0	learning	LS1	PICTURE_581.jpg	i
1165.674	15.542	0	learning	LS1	PICTURE_52.jpg	i
1181.216	16.864	1	learning	LS1	PICTURE_605.jpg	c
1198.080	12.278	1	learning	LS1	PICTURE_52.jpg	c
1210.358	10.881	1	learning	LS1	PICTURE_594.jpg	c
1221.239	9.973	1	learning	LS1	PICTURE_576.jpg	c
1231.212	10.341	1	learning	LS1	PICTURE_605.jpg	i
1241.553	12.949	1	learning	LS1	PICTURE_581.jpg	c
1254.502	10.680	1	learning	LS2	PICTURE_594.jpg	i
1265.182	9.932	0	learning	LS2	PICTURE_52.jpg	i
1275.114	11.582	1	learning	LS2	PICTURE_594.jpg	c
1286.696	10.834	1	learning	LS2	PICTURE_576.jpg	i
1297.530	8.812	1	learning	LS2	PICTURE_52.jpg	c
1306.342	10.621	1	learning	LS2	PICTURE_581.jpg	i
1316.963	7.962	1	learning	LS2	PICTURE_576.jpg	c
1324.925	9.618	1	learning	LS2	PICTURE_605.jpg	i
1334.543	9.675	1	learning	LS2	PICTURE_581.jpg	c
1344.218	10.206	1	learning	LS2	PICTURE_605.jpg	c
1354.424	10.020	1	learning	LS3	PICTURE_52.jpg	i
1364.444	8.936	1	learning	LS3	PICTURE_576.jpg	i
1373.380	9.131	1	learning	LS3	PICTURE_581.jpg	c
1382.511	8.530	1	learning	LS3	PICTURE_594.jpg	c
1391.041	7.289	1	learning	LS3	PICTURE_576.jpg	c
1398.330	10.370	1	learning	LS3	PICTURE_581.jpg	i
1408.700	9.294	1	learning	LS3	PICTURE_605.jpg	i
1417.994	8.376	1	learning	LS3	PICTURE_52.jpg	c
1426.370	13.541	1	learning	LS3	PICTURE_594.jpg	i
1439.911	9.114	1	learning	LS3	PICTURE_605.jpg	c
1449.025	7.488	1	learning	LS4	PICTURE_52.jpg	c
1456.513	7.859	1	learning	LS4	PICTURE_576.jpg	c
1464.372	8.230	1	learning	LS4	PICTURE_605.jpg	i
1472.602	7.640	1	learning	LS4	PICTURE_581.jpg	i
1480.242	7.852	1	learning	LS4	PICTURE_605.jpg	c
1488.094	9.664	1	learning	LS4	PICTURE_594.jpg	i
1497.758	10.511	1	learning	LS4	PICTURE_581.jpg	c
1508.269	9.289	1	learning	LS4	PICTURE_52.jpg	i
1517.558	9.659	1	learning	LS4	PICTURE_594.jpg	c
1527.217	9.390	1	learning	LS4	PICTURE_576.jpg	i
1536.607	10.945	1	learning	LS1	PICTURE_599.jpg	c
1547.552	9.859	1	learning	LS1	PICTURE_43.jpg	c
1557.411	10.215	0	learning	LS1	PICTURE_741.jpg	c
1567.626	11.851	0	learning	LS1	PICTURE_247.jpg	i
1579.477	10.297	1	learning	LS1	PICTURE_741.jpg	i
1589.774	10.022	1	learning	LS1	PICTURE_599.jpg	i
1599.796	8.629	1	learning	LS1	PICTURE_43.jpg	i
1608.425	13.478	1	learning	LS1	PICTURE_610.jpg	c
1621.903	10.332	1	learning	LS1	PICTURE_247.jpg	c
1632.235	9.585	1	learning	LS1	PICTURE_610.jpg	i
1641.820	9.234	0	learning	LS2	PICTURE_599.jpg	i
1651.054	8.488	1	learning	LS2	PICTURE_43.jpg	c
1659.542	7.898	1	learning	LS2	PICTURE_247.jpg	c
1667.440	9.395	1	learning	LS2	PICTURE_741.jpg	c
1676.835	8.966	1	learning	LS2	PICTURE_247.jpg	i
1685.801	9.823	1	learning	LS2	PICTURE_610.jpg	c
1695.624	10.521	1	learning	LS2	PICTURE_741.jpg	i
1706.145	8.814	1	learning	LS2	PICTURE_599.jpg	c
1714.959	9.031	1	learning	LS2	PICTURE_43.jpg	i
1723.990	8.611	1	learning	LS2	PICTURE_610.jpg	i
1732.601	8.423	1	learning	LS3	PICTURE_610.jpg	i
1741.024	8.634	1	learning	LS3	PICTURE_247.jpg	c
1749.658	8.033	1	learning	LS3	PICTURE_43.jpg	i
1757.691	8.872	1	learning	LS3	PICTURE_741.jpg	c
1766.563	9.070	1	learning	LS3	PICTURE_599.jpg	i
1775.633	9.585	1	learning	LS3	PICTURE_741.jpg	i
1785.218	8.992	1	learning	LS3	PICTURE_599.jpg	c
