onset	duration	response_time_ms	trial_type	learning_stage	stimulus	coherence	response_port
0.000	12.784	12784.0	learning	LS1	PICTURE_224.jpg	i	n/a
12.784	9.121	9121.0	learning	LS1	PICTURE_414.jpg	c	n/a
21.905	12.648	12648.0	learning	LS1	PICTURE_224.jpg	c	n/a
34.553	16.334	16334.0	learning	LS1	PICTURE_203.jpg	c	n/a
50.887	11.870	11870.0	learning	LS1	PICTURE_42.jpg	i	n/a
62.757	16.994	16994.0	learning	LS1	PICTURE_566.jpg	i	n/a
79.751	17.965	17965.0	learning	LS1	PICTURE_42.jpg	c	n/a
97.716	12.221	12221.0	learning	LS1	PICTURE_414.jpg	i	n/a
109.937	16.388	16388.0	learning	LS1	PICTURE_566.jpg	c	n/a
126.325	12.398	12398.0	learning	LS1	PICTURE_203.jpg	i	n/a
138.723	18.518	18518.0	learning	LS2	PICTURE_414.jpg	i	n/a
157.241	14.694	14694.0	learning	LS2	PICTURE_224.jpg	i	n/a
171.935	13.105	13105.0	learning	LS2	PICTURE_414.jpg	c	n/a
185.040	10.400	10400.0	learning	LS2	PICTURE_203.jpg	i	n/a
195.440	16.162	16162.0	learning	LS2	PICTURE_566.jpg	i	n/a
211.602	12.659	12659.0	learning	LS2	PICTURE_42.jpg	i	n/a
224.261	13.631	13631.0	learning	LS2	PICTURE_566.jpg	c	n/a
237.892	12.522	12522.0	learning	LS2	PICTURE_42.jpg	c	n/a
250.414	9.178	9178.0	learning	LS2	PICTURE_203.jpg	c	n/a
259.592	9.988	9988.0	learning	LS2	PICTURE_224.jpg	c	n/a
269.580	8.596	8596.0	learning	LS3	PICTURE_224.jpg	c	n/a
278.176	8.768	8768.0	learning	LS3	PICTURE_414.jpg	i	n/a
286.944	10.378	10378.0	learning	LS3	PICTURE_224.jpg	i	n/a
297.322	7.990	7990.0	learning	LS3	PICTURE_203.jpg	i	n/a
305.312	9.922	9922.0	learning	LS3	PICTURE_414.jpg	c	n/a
315.234	8.172	8172.0	learning	LS3	PICTURE_566.jpg	c	n/a
323.406	7.865	7865.0	learning	LS3	PICTURE_42.jpg	c	n/a
331.271	10.591	10591.0	learning	LS3	PICTURE_566.jpg	i	n/a
341.862	8.203	8203.0	learning	LS3	PICTURE_42.jpg	i	n/a
350.065	9.334	9334.0	learning	LS3	PICTURE_203.jpg	c	n/a
359.399	9.865	9865.0	learning	LS4	PICTURE_42.jpg	c	n/a
369.264	12.112	12112.0	learning	LS4	PICTURE_224.jpg	i	n/a
381.376	8.926	8926.0	learning	LS4	PICTURE_203.jpg	c	n/a
390.302	11.814	11814.0	learning	LS4	PICTURE_42.jpg	i	n/a
402.116	11.666	11666.0	learning	LS4	PICTURE_203.jpg	i	n/a
413.782	8.963	8963.0	learning	LS4	PICTURE_566.jpg	i	n/a
422.745	20.321	20321.0	learning	LS4	PICTURE_414.jpg	i	n/a
443.066	10.738	10738.0	learning	LS4	PICTURE_566.jpg	c	n/a
453.804	13.786	13786.0	learning	LS4	PICTURE_414.jpg	c	n/a
467.590	7.562	7562.0	learning	LS4	PICTURE_224.jpg	c	n/a
475.152	9.988	9988.0	control	LS1	PICTURE_135.jpg	c	n/a
485.140	9.681	9681.0	control	LS1	PICTURE_491.jpg	c	n/a
494.821	7.612	7612.0	control	LS1	PICTURE_116.jpg	c	n/a
502.433	12.259	12259.0	control	LS1	PICTURE_540.jpg	i	n/a
514.692	9.072	9072.0	control	LS1	PICTURE_135.jpg	i	n/a
523.764	10.520	10520.0	control	LS1	PICTURE_263.jpg	i	n/a
534.284	8.774	8774.0	control	LS1	PICTURE_540.jpg	c	n/a
543.058	8.309	8309.0	control	LS1	PICTURE_263.jpg	c	n/a
