onset	duration	response_time_ms	trial_type	learning_stage	stimulus	response_port
24.102	1.278	1278.2	learning	LS1	learning/PICTURE_216.jpg	99
28.672	1.199	1199.4	learning	LS1	learning/PICTURE_703.jpg	99
33.242	1.169	1168.9	learning	LS1	learning/PICTURE_220.jpg	99
37.828	1.313	1313.5	learning	LS1	learning/PICTURE_695.jpg	99
42.398	1.315	1314.9	learning	LS1	learning/PICTURE_53.jpg	99
46.968	1.588	1587.8	learning	LS1	learning/PICTURE_220.jpg	100
51.538	1.173	1173.4	learning	LS1	learning/PICTURE_703.jpg	99
56.108	0.999	998.5	learning	LS1	learning/PICTURE_216.jpg	99
60.678	0.824	824.3	learning	LS1	learning/PICTURE_53.jpg	100
65.247	1.065	1064.9	learning	LS1	learning/PICTURE_695.jpg	100
74.337	0.782	781.8	learning	LS2	learning/PICTURE_695.jpg	99
78.907	0.687	687.1	learning	LS2	learning/PICTURE_53.jpg	100
83.476	0.8	800.1	learning	LS2	learning/PICTURE_216.jpg	100
88.046	1.057	1056.9	learning	LS2	learning/PICTURE_703.jpg	100
92.616	1.458	1458.0	learning	LS2	learning/PICTURE_220.jpg	99
97.186	0.868	868.1	learning	LS2	learning/PICTURE_53.jpg	99
101.756	1.397	1397.1	learning	LS2	learning/PICTURE_703.jpg	99
106.325	0.935	934.9	learning	LS2	learning/PICTURE_695.jpg	100
110.895	0.696	695.8	learning	LS2	learning/PICTURE_216.jpg	99
115.465	0.809	808.9	learning	LS2	learning/PICTURE_220.jpg	100
124.555	0.877	876.6	learning	LS3	learning/PICTURE_53.jpg	99
129.124	0.862	862.0	learning	LS3	learning/PICTURE_216.jpg	99
133.694	0.736	735.5	learning	LS3	learning/PICTURE_695.jpg	100
138.264	0.8	800.3	learning	LS3	learning/PICTURE_216.jpg	100
142.834	0.801	801.1	learning	LS3	learning/PICTURE_220.jpg	100
147.404	1.042	1042.2	learning	LS3	learning/PICTURE_53.jpg	100
151.973	0.931	931.2	learning	LS3	learning/PICTURE_703.jpg	100
156.543	0.948	948.2	learning	LS3	learning/PICTURE_220.jpg	99
161.113	0.838	837.5	learning	LS3	learning/PICTURE_703.jpg	99
165.683	2.053	2053.3	learning	LS3	learning/PICTURE_695.jpg	99
174.772	1.083	1082.9	learning	LS4	learning/PICTURE_703.jpg	100
179.342	0.605	604.6	learning	LS4	learning/PICTURE_216.jpg	99
183.912	0.765	765.2	learning	LS4	learning/PICTURE_220.jpg	99
188.482	0.862	862.3	learning	LS4	learning/PICTURE_53.jpg	100
193.051	0.816	815.5	learning	LS4	learning/PICTURE_703.jpg	99
