onset	duration	accuracy_binary	trial_type	learning_stage	stimulus
24.102	1.278	0	learning	LS1	learning/PICTURE_216.jpg
28.672	1.199	0	learning	LS1	learning/PICTURE_703.jpg
33.242	1.169	1	learning	LS1	learning/PICTURE_220.jpg
37.828	1.313	1	learning	LS1	learning/PICTURE_695.jpg
42.398	1.315	1	learning	LS1	learning/PICTURE_53.jpg
46.968	1.588	1	learning	LS1	learning/PICTURE_220.jpg
51.538	1.173	1	learning	LS1	learning/PICTURE_703.jpg
56.108	0.999	1	learning	LS1	learning/PICTURE_216.jpg
60.678	0.824	1	learning	LS1	learning/PICTURE_53.jpg
65.247	1.065	1	learning	LS1	learning/PICTURE_695.jpg
74.337	0.782	1	learning	LS2	learning/PICTURE_695.jpg
78.907	0.687	1	learning	LS2	learning/PICTURE_53.jpg
83.476	0.8	1	learning	LS2	learning/PICTURE_216.jpg
88.046	1.057	1	learning	LS2	learning/PICTURE_703.jpg
92.616	1.458	1	learning	LS2	learning/PICTURE_220.jpg
97.186	0.868	1	learning	LS2	learning/PICTURE_53.jpg
101.756	1.397	1	learning	LS2	learning/PICTURE_703.jpg
106.325	0.935	1	learning	LS2	learning/PICTURE_695.jpg
110.895	0.696	1	learning	LS2	learning/PICTURE_216.jpg
115.465	0.809	1	learning	LS2	learning/PICTURE_220.jpg
124.555	0.877	1	learning	LS3	learning/PICTURE_53.jpg
129.124	0.862	1	learning	LS3	learning/PICTURE_216.jpg
133.694	0.736	1	learning	LS3	learning/PICTURE_695.jpg
138.264	0.8	1	learning	LS3	learning/PICTURE_216.jpg
142.834	0.801	1	learning	LS3	learning/PICTURE_220.jpg
147.404	1.042	1	learning	LS3	learning/PICTURE_53.jpg
151.973	0.931	1	learning	LS3	learning/PICTURE_703.jpg
156.543	0.948	1	learning	LS3	learning/PICTURE_220.jpg
161.113	0.838	1	learning	LS3	learning/PICTURE_703.jpg
165.683	2.053	1	learning	LS3	learning/PICTURE_695.jpg
174.772	1.083	1	learning	LS4	learning/PICTURE_703.jpg
179.342	0.605	1	learning	LS4	learning/PICTURE_216.jpg
183.912	0.765	1	learning	LS4	learning/PICTURE_220.jpg
188.482	0.862	1	learning	LS4	learning/PICTURE_53.jpg
193.051	0.816	1	learning	LS4	learning/PICTURE_703.jpg
197.621	0.769	1	learning	LS4	learning/PICTURE_216.jpg
202.191	0.754	1	learning	LS4	learning/PICTURE_695.jpg
206.761	0.804	1	learning	LS4	learning/PICTURE_53.jpg
211.331	0.98	1	learning	LS4	learning/PICTURE_220.jpg
215.9	0.87	1	learning	LS4	learning/PICTURE_695.jpg
243.052	1.065	0	learning	LS1	learning/PICTURE_576.jpg
247.622	1.082	1	learning	LS1	learning/PICTURE_581.jpg
252.208	1.258	0	learning	LS1	learning/PICTURE_594.jpg
