onset	duration	trial_type	condition	block	trial	difficulty_level	expression	correct_answer	user_answer	response_time_ms	is_correct	is_timeout
0.0	1.957	FLOW_B	B	1	1	1	8 + 109	117	117.0	1957.0	1	0
5.967	2.2	FLOW_B	B	1	2	1	105 + 1	106	106.0	2200.3	1	0
12.168	2.141	FLOW_B	B	1	3	1	7 + 106	113	113.0	2140.6	1	0
18.324	1.79	FLOW_B	B	1	4	1	108 + 6	114	114.0	1789.8	1	0
24.127	1.501	FLOW_B	B	1	5	1	4 + 102	106	106.0	1501.1	1	0
29.634	1.553	FLOW_B	B	1	6	1	103 + 5	108	108.0	1552.7	1	0
35.192	1.562	FLOW_B	B	1	7	1	8 + 105	113	113.0	1562.4	1	0
40.758	1.476	FLOW_B	B	1	8	1	6 + 108	114	114.0	1476.1	1	0
46.282	1.819	FLOW_B	B	1	9	1	6 + 109	115	115.0	1818.8	1	0
52.124	2.148	FLOW_B	B	1	10	1	104 + 1	105	105.0	2147.7	1	0
58.323	1.47	FLOW_B	B	1	11	1	107 + 8	115	115.0	1470.0	1	0
63.803	1.331	FLOW_B	B	1	12	1	100 + 9	109	109.0	1330.6	1	0
69.14	6.381	FLOW_B	B	1	13	1	1 + 107	108	108.0	6380.9	1	0
79.532	1.449	FLOW_B	B	1	14	1	8 + 108	116	116.0	1449.0	1	0
84.987	1.455	FLOW_B	B	1	15	1	109 + 9	118	118.0	1455.4	1	0
90.456	1.263	FLOW_B	B	1	16	1	107 + 7	114	114.0	1262.6	1	0
95.73	1.506	FLOW_B	B	1	17	1	102 + 6	108	108.0	1506.5	1	0
101.237	1.782	FLOW_B	B	1	18	1	3 + 102	105	105.0	1781.9	1	0
107.02	1.362	FLOW_B	B	1	19	1	109 + 2	111	111.0	1361.6	1	0
112.391	1.329	FLOW_B	B	1	20	1	106 + 5	111	111.0	1329.4	1	0
117.727	2.099	FLOW_B	B	1	21	1	109 + 8	117	117.0	2098.8	1	0
123.877	1.551	FLOW_B	B	1	22	1	7 + 106	113	113.0	1551.0	1	0
129.483	1.364	FLOW_B	B	1	23	1	106 + 8	114	114.0	1363.9	1	0
134.902	1.626	FLOW_B	B	1	24	1	3 + 101	104	104.0	1626.5	1	0
