onset	duration	accuracy_binary	trial_type	learning_stage	stimulus	coherence
0.000	16.067	0	learning	LS1	PICTURE_581.jpg	i
16.067	10.682	0	learning	LS1	PICTURE_594.jpg	i
26.749	7.377	0	learning	LS1	PICTURE_605.jpg	i
34.126	7.110	0	learning	LS1	PICTURE_576.jpg	i
41.236	18.367	1	learning	LS1	PICTURE_581.jpg	c
59.603	16.667	1	learning	LS1	PICTURE_52.jpg	c
76.270	14.495	0	learning	LS1	PICTURE_605.jpg	c
90.765	10.883	1	learning	LS1	PICTURE_52.jpg	i
101.648	10.318	1	learning	LS1	PICTURE_594.jpg	c
111.966	11.031	1	learning	LS1	PICTURE_576.jpg	c
122.997	9.765	0	learning	LS2	PICTURE_581.jpg	i
132.762	9.999	0	learning	LS2	PICTURE_594.jpg	i
142.761	11.032	1	learning	LS2	PICTURE_605.jpg	c
153.793	9.825	1	learning	LS2	PICTURE_576.jpg	i
163.618	8.938	0	learning	LS2	PICTURE_605.jpg	i
172.556	8.693	1	learning	LS2	PICTURE_52.jpg	c
181.249	n/a	n/a	learning	LS2	PICTURE_581.jpg	c
206.249	8.846	0	learning	LS2	PICTURE_52.jpg	i
215.095	11.006	0	learning	LS2	PICTURE_594.jpg	c
226.101	11.566	1	learning	LS2	PICTURE_576.jpg	c
237.667	15.107	0	learning	LS3	PICTURE_581.jpg	i
252.774	8.783	1	learning	LS3	PICTURE_576.jpg	c
261.557	13.500	1	learning	LS3	PICTURE_52.jpg	c
275.057	11.329	1	learning	LS3	PICTURE_605.jpg	c
286.386	22.744	1	learning	LS3	PICTURE_594.jpg	i
309.130	10.649	1	learning	LS3	PICTURE_576.jpg	i
319.779	14.868	1	learning	LS3	PICTURE_605.jpg	i
334.647	19.886	0	learning	LS3	PICTURE_594.jpg	c
354.533	8.279	0	learning	LS3	PICTURE_52.jpg	i
362.812	18.101	1	learning	LS3	PICTURE_581.jpg	c
380.913	9.312	1	learning	LS4	PICTURE_581.jpg	i
390.225	9.219	1	learning	LS4	PICTURE_605.jpg	i
399.444	8.653	1	learning	LS4	PICTURE_576.jpg	i
408.097	18.163	0	learning	LS4	PICTURE_605.jpg	c
426.260	8.640	1	learning	LS4	PICTURE_594.jpg	i
434.900	9.354	1	learning	LS4	PICTURE_52.jpg	i
444.254	11.026	1	learning	LS4	PICTURE_594.jpg	c
455.280	10.460	1	learning	LS4	PICTURE_576.jpg	c
465.740	8.941	1	learning	LS4	PICTURE_581.jpg	c
474.681	10.940	1	learning	LS4	PICTURE_52.jpg	c
485.621	11.674	0	learning	LS1	PICTURE_720.jpg	i
497.295	15.433	0	learning	LS1	PICTURE_297.jpg	i
512.728	12.309	1	learning	LS1	PICTURE_23.jpg	c
525.037	9.970	0	learning	LS1	PICTURE_746.jpg	i
535.007	4.593	0	learning	LS1	PICTURE_23.jpg	i
539.600	4.652	1	learning	LS1	PICTURE_720.jpg	c
544.252	11.750	1	learning	LS1	PICTURE_235.jpg	c
556.002	13.255	1	learning	LS1	PICTURE_297.jpg	c
569.257	8.684	1	learning	LS1	PICTURE_235.jpg	i
577.941	11.315	1	learning	LS1	PICTURE_746.jpg	c
589.256	9.728	1	learning	LS2	PICTURE_235.jpg	c
598.984	9.003	1	learning	LS2	PICTURE_746.jpg	i
