trial_index	trial_type	block_number	block_type	is_practice	kin_parse_failed	kin_n_samples	duration	path_length	max_velocity	mean_velocity	max_acceleration	mean_acceleration
1	go	1	go_only	1	0	54	0.875182	603.527796	2513.802095	689.602851	151796.894354	14309.922543
2	go	1	go_only	1	0	49	0.794280	605.288627	2345.631798	762.059509	45904.658861	10832.177696
3	go	1	go_only	1	0	65	1.057818	599.366800	2039.289314	566.606893	59428.976785	9056.207191
4	go	1	go_only	1	0	61	0.992469	604.465833	1586.722079	609.052915	42223.892723	8553.485142
5	go	1	go_only	1	0	57	0.926661	590.964799	1906.082638	637.735972	44777.760344	10658.488383
6	go	1	go_only	1	0	62	1.008445	594.732371	1791.546148	589.752091	49317.444991	10543.443178
7	go	1	go_only	1	0	59	0.958135	619.042530	1998.800284	646.091203	61787.917515	9713.283161
8	go	1	go_only	1	0	59	0.960159	564.530506	1697.170349	587.955353	73911.570172	10384.292787
9	go	1	go_only	1	0	50	0.812825	628.522508	2184.928384	773.257146	53519.063111	12095.406886
10	go	1	go_only	1	0	54	0.878368	593.637085	2218.539232	675.840820	56308.287009	15612.960507
11	go	1	go_only	1	0	55	0.893052	609.116859	1649.851625	682.062258	39950.087231	11315.582202
12	go	1	go_only	1	0	63	1.026758	597.848436	1191.742313	582.268049	41234.150253	9875.384835
13	go	1	go_only	1	0	55	0.892675	585.383448	1500.447135	655.763604	64467.810313	11216.126891
14	go	1	go_only	1	0	54	0.876267	597.516891	1753.560447	681.889383	65905.422321	14416.972274
16	go	1	go_only	1	0	75	1.228367	573.833987	1115.149484	467.152021	42958.954344	8213.114877
17	go	1	go_only	1	0	79	1.293461	582.040215	2411.903030	449.986814	73969.269688	8304.967729
18	go	1	go_only	1	0	51	0.826866	575.477443	2420.789726	695.974249	68743.666446	12108.072264
19	go	2	go_nogo_prac	1	0	61	0.994208	649.296410	1993.125134	653.079241	54220.517818	10798.303968
20	go	2	go_nogo_prac	1	0	65	1.058787	567.871218	2590.956571	536.341574	124161.464998	12379.787341
21	go	2	go_nogo_prac	1	0	53	0.862752	628.191875	2211.491960	728.125751	59340.000339	18079.354180
22	go	2	go_nogo_prac	1	0	64	1.042250	753.515942	3235.664942	722.970510	129911.148607	16394.685888
23	go	2	go_nogo_prac	1	0	57	0.925952	585.729177	2686.418664	632.569357	64204.294447	12594.885963
24	go	2	go_nogo_prac	1	0	57	0.929109	586.296829	1609.400258	631.031199	36772.290672	9698.204687
25	go	2	go_nogo_prac	1	0	60	0.976455	577.204828	2500.984691	591.122633	60776.608297	11718.014450
26	go	2	go_nogo_prac	1	0	64	1.043156	577.330834	1371.410920	553.446464	53807.309014	10956.818962
27	go	2	go_nogo_prac	1	0	60	0.976615	583.204294	1404.392952	597.169276	34518.866898	9590.571856
28	nogo	2	go_nogo_prac	1	0	42	0.675588	420.800033	1576.922750	622.864964	39762.323768	9043.473865
29	go	2	go_nogo_prac	1	0	49	0.791346	566.487845	1801.875829	715.853732	69798.586950	16752.862720
30	go	2	go_nogo_prac	1	0	52	0.843229	587.783988	1951.312024	697.063216	57825.827010	10826.585830
31	go	2	go_nogo_prac	1	0	59	0.960796	566.658005	1752.531153	589.779975	53772.222399	9394.739815
32	go	2	go_nogo_prac	1	0	50	0.808725	581.590490	2589.492716	719.145382	54417.458470	9018.295948
33	nogo	2	go_nogo_prac	1	0	36	0.576093	347.377504	1396.866740	602.988795	25825.766866	8377.969826
34	nogo	2	go_nogo_prac	1	0	35	0.559592	251.235657	2021.761280	448.962122	59454.001309	8619.072991
35	go	2	go_nogo_prac	1	0	61	0.990602	578.368240	1615.720708	583.855253	54624.275804	10185.397898
36	nogo	2	go_nogo_prac	1	0	37	0.594136	256.740586	1658.874725	432.124490	65502.454593	10160.053018
37	go	3	go_only	0	0	40	0.644872	586.914057	3362.688818	910.125312	132223.202337	20265.956395
38	go	3	go_only	0	0	57	0.925274	726.743705	2728.069899	785.436551	76563.992980	10410.758939
39	go	3	go_only	0	0	37	0.594001	613.806454	3621.023173	1033.342633	152924.766465	24121.116006
40	go	3	go_only	0	0	55	0.895008	606.208058	2193.715470	677.321461	80885.264980	14546.742695
41	go	3	go_only	0	0	64	1.041491	637.226610	1707.636788	611.840844	46772.141121	10468.228259
42	go	3	go_only	0	0	56	0.910180	580.652498	1278.989060	637.953760	47750.679996	10478.023787
43	go	3	go_only	0	0	58	0.943956	652.088560	2017.069552	690.804197	76668.003943	9585.968081
44	go	3	go_only	0	0	58	0.941996	593.731971	2282.317236	630.291660	59644.155494	7909.110070
45	go	3	go_only	0	0	56	0.908688	665.639314	2607.853410	732.528143	66025.464616	12461.489322
46	go	3	go_only	0	0	49	0.795055	685.142179	2545.692844	861.754877	76682.558487	15513.075142
47	go	3	go_only	0	0	46	0.744535	579.297206	2012.677793	778.065572	91182.872244	20492.846837
48	go	3	go_only	0	0	49	0.793155	628.524340	2637.909309	792.436203	93042.307728	16000.169666
49	go	3	go_only	0	0	51	0.828329	597.896152	2766.907892	721.810083	58807.692723	11185.489210
50	go	3	go_only	0	0	45	0.727108	598.250942	2341.043906	822.781292	85879.769950	12070.951693
51	go	3	go_only	0	0	47	0.760773	592.041804	2410.788866	778.210749	55827.335913	11907.678592
52	go	3	go_only	0	0	48	0.778267	588.893016	3173.461345	756.672023	86753.899435	13985.075873
53	go	3	go_only	0	0	40	0.643758	601.803947	3356.735452	934.829465	66758.803859	12590.443932
54	go	3	go_only	0	0	39	0.628552	630.390260	2708.849024	1002.924755	81160.326158	14392.375725
55	go	4	go_nogo	0	0	36	0.578954	661.291451	3072.194525	1142.218196	85428.825677	21658.458761
56	go	4	go_nogo	0	0	40	0.645497	613.652972	2979.617255	950.666691	137305.747843	17130.755924
57	go	4	go_nogo	0	0	45	0.728102	610.380709	3018.943027	838.317353	105359.513741	18314.913549
58	go	4	go_nogo	0	0	42	0.676863	620.648638	3587.435626	916.949362	114480.593326	15995.715096
